时间,成交价,手数,买卖盘性质
09:39:03,4.91,84,-1
09:39:06,4.92,30,-1
09:39:09,4.92,142,-1
09:39:12,4.93,26,1
09:39:15,4.91,1,-1
09:39:18,4.92,211,1
09:39:21,4.92,585,-1
09:39:24,4.91,159,-1
09:39:27,4.91,770,-1
09:39:30,4.91,229,1
09:39:33,4.91,78,1
09:39:36,4.9,99,-1
09:39:39,4.9,198,-1
09:39:42,4.9,41,-1
09:39:45,4.9,422,-1
09:39:48,4.91,620,1
09:39:51,4.9,94,-1
09:39:54,4.9,86,-1
09:39:57,4.91,79,1
09:40:00,4.9,190,-1
09:40:03,4.9,98,1
09:40:06,4.89,418,-1
09:40:09,4.89,25,-1
09:40:12,4.89,183,-1
09:40:15,4.91,538,1
09:40:18,4.9,55,-1
09:40:21,4.91,98,1
09:40:24,4.9,20,-1
09:40:27,4.9,97,-1
09:40:30,4.89,51,-1
09:40:33,4.89,61,-1
09:40:36,4.88,90,-1
09:40:39,4.88,102,-1
09:40:42,4.88,202,-1
09:40:45,4.88,152,-1
09:40:48,4.88,74,-1
09:40:51,4.89,82,1
09:40:54,4.89,14,-1
09:40:57,4.89,564,-1
09:41:00,4.91,26,1
09:41:03,4.88,298,-1
09:41:06,4.88,12,-1
09:41:09,4.89,90,-1
09:41:12,4.89,11,-1
09:41:15,4.89,57,-1
09:41:21,4.89,87,-1
09:41:24,4.89,93,-1
09:41:27,4.89,56,-1
09:41:30,4.89,14,-1
09:41:33,4.89,21,1
09:41:36,4.89,1,1
09:41:39,4.88,16,-1
09:41:42,4.89,27,1
09:41:45,4.89,1,-1
09:41:48,4.89,111,-1
09:41:51,4.89,37,1
09:41:54,4.88,22,-1
09:41:57,4.88,189,-1
09:42:00,4.88,51,-1
09:42:03,4.88,1005,-1
09:42:06,4.87,163,-1
09:42:09,4.87,1082,-1
09:42:12,4.87,2072,-1
09:42:15,4.87,49,1
09:42:18,4.86,133,-1
09:42:21,4.86,50,-1
09:42:24,4.87,168,1
09:42:27,4.86,80,-1
09:42:30,4.87,254,1
09:42:33,4.86,34,-1
09:42:36,4.86,136,-1
09:42:39,4.86,67,-1
09:42:42,4.86,520,-1
09:42:45,4.85,118,-1
09:42:48,4.86,76,1
09:42:51,4.86,48,-1
09:42:54,4.87,161,1
09:42:57,4.86,128,-1
09:43:00,4.87,204,1
09:43:03,4.87,1,-1
09:43:06,4.88,51,1
09:43:09,4.88,25,1
09:43:12,4.88,5,-1
09:43:15,4.88,98,-1
09:43:18,4.87,68,-1
09:43:21,4.87,50,-1
09:43:24,4.88,15,1
09:43:27,4.87,97,-1
09:43:33,4.89,101,1
09:43:36,4.88,75,-1
09:43:39,4.88,19,1
09:43:42,4.88,10,1
09:43:45,4.88,22,-1
09:43:48,4.89,84,1
09:43:51,4.89,336,1
09:43:54,4.89,33,1
09:43:57,4.88,105,-1
09:44:03,4.88,111,-1
09:44:06,4.88,10,1
09:44:09,4.88,101,1
09:44:12,4.89,75,1
09:44:15,4.89,14,1
09:44:18,4.89,10,1
09:44:21,4.89,26,1
09:44:24,4.89,71,1
09:44:27,4.89,163,1
09:44:30,4.89,100,-1
09:44:33,4.89,50,-1
09:44:36,4.89,2,1
09:44:39,4.88,10,-1
09:44:42,4.89,71,-1
09:44:45,4.88,26,-1
09:44:48,4.89,28,1
09:44:51,4.89,7,1
09:44:54,4.88,17,-1
09:44:57,4.89,61,1
09:45:03,4.9,11,1
09:45:06,4.9,91,1
09:45:09,4.88,107,-1
09:45:15,4.88,56,-1
09:45:18,4.88,460,-1
09:45:21,4.87,287,-1
09:45:24,4.87,64,-1
09:45:27,4.87,94,-1
09:45:30,4.87,7,-1
09:45:33,4.87,256,-1
09:45:36,4.88,2,1
09:45:39,4.87,158,-1
09:45:42,4.87,197,1
09:45:45,4.88,123,1
09:45:48,4.88,19,1
09:45:51,4.88,3,1
09:45:54,4.87,277,-1
09:45:57,4.87,106,-1
09:46:00,4.87,54,-1
09:46:03,4.87,9,1
09:46:06,4.87,51,1
09:46:12,4.87,34,1
09:46:15,4.87,26,-1
09:46:18,4.87,5,-1
09:46:21,4.87,12,-1
09:46:24,4.87,58,-1
09:46:27,4.87,6,-1
09:46:30,4.88,21,1
09:46:33,4.88,24,1
09:46:36,4.88,5,1
09:46:39,4.88,7,-1
09:46:42,4.88,57,-1
09:46:45,4.88,36,1
09:46:48,4.88,13,1
09:46:51,4.88,3,1
09:46:54,4.88,3,-1
09:46:57,4.87,4,-1
09:47:03,4.88,56,1
09:47:06,4.87,62,-1
09:47:09,4.87,53,-1
09:47:12,4.88,16,1
09:47:18,4.88,122,1
09:47:21,4.87,442,-1
09:47:24,4.87,413,-1
09:47:27,4.87,151,1
09:47:30,4.86,947,-1
09:47:33,4.86,35,-1
09:47:36,4.86,109,1
09:47:39,4.86,10,1
09:47:42,4.86,15,1
09:47:45,4.86,95,1
09:47:48,4.85,26,-1
09:47:51,4.85,149,-1
09:47:54,4.85,996,-1
09:47:57,4.84,125,-1
09:48:00,4.84,240,-1
09:48:03,4.84,310,-1
09:48:06,4.84,87,1
09:48:09,4.85,305,1
09:48:12,4.85,406,1
09:48:15,4.84,109,-1
09:48:18,4.85,5,1
09:48:21,4.85,129,1
09:48:27,4.84,44,-1
09:48:30,4.84,85,-1
09:48:33,4.84,117,-1
09:48:36,4.85,43,1
09:48:42,4.84,38,-1
09:48:45,4.85,47,1
09:48:48,4.84,129,-1
09:48:51,4.85,28,1
09:48:54,4.85,36,-1
09:49:00,4.85,29,-1
09:49:03,4.85,32,-1
09:49:06,4.86,70,1
09:49:09,4.85,7,-1
09:49:12,4.86,8,1
09:49:15,4.86,8,-1
09:49:18,4.86,568,-1
09:49:21,4.87,3,-1
09:49:24,4.89,2,1
09:49:27,4.89,23,1
09:49:36,4.87,30,-1
09:49:39,4.88,223,1
09:49:42,4.89,51,1
09:49:45,4.88,11,1
09:49:48,4.88,9,1
09:49:51,4.87,25,-1
09:49:54,4.88,48,1
09:50:00,4.88,15,1
09:50:03,4.87,150,-1
09:50:06,4.87,50,-1
09:50:09,4.87,1,1
09:50:12,4.87,1,-1
09:50:15,4.87,1,-1
09:50:18,4.88,139,1
09:50:21,4.88,104,1
09:50:24,4.88,6,1
09:50:30,4.88,75,1
09:50:33,4.87,39,-1
09:50:36,4.87,42,1
09:50:39,4.86,31,-1
09:50:42,4.86,173,-1
09:50:45,4.87,4,1
09:50:48,4.86,195,-1
09:50:51,4.87,4,1
09:50:54,4.87,2,1
09:50:57,4.86,64,-1
09:51:00,4.86,55,1
09:51:03,4.86,104,1
09:51:06,4.86,131,-1
09:51:09,4.87,3,1
09:51:12,4.87,49,1
09:51:21,4.88,21,1
09:51:27,4.89,7,1
09:51:30,4.89,17,1
09:51:33,4.89,281,1
09:51:36,4.89,31,-1
09:51:39,4.88,520,-1
09:51:42,4.89,12,1
09:51:48,4.89,65,1
09:51:51,4.89,419,1
09:51:54,4.89,13,-1
09:51:57,4.88,6,-1
09:52:03,4.9,5,1
09:52:06,4.89,1,-1
09:52:09,4.9,101,1
09:52:12,4.89,60,-1
09:52:15,4.89,69,-1
09:52:18,4.89,1,1
09:52:21,4.9,36,1
09:52:24,4.89,11,-1
09:52:30,4.89,21,1
09:52:33,4.89,14,1
09:52:39,4.9,1,1
09:52:51,4.92,38,1
09:52:54,4.91,17,-1
09:52:57,4.91,132,-1
09:53:00,4.91,9,1
09:53:03,4.92,24,1
09:53:06,4.91,365,-1
09:53:09,4.91,10,1
09:53:12,4.91,79,-1
09:53:15,4.91,2,1
09:53:18,4.91,5,1
09:53:21,4.91,31,1
09:53:27,4.91,15,1
09:53:30,4.91,104,1
09:53:33,4.91,72,-1
09:53:36,4.9,27,-1
09:53:39,4.91,75,1
09:53:42,4.91,7,1
09:53:48,4.9,6,-1
09:53:51,4.91,15,1
09:53:54,4.91,10,1
09:53:57,4.91,39,1
09:54:00,4.91,88,1
09:54:03,4.91,559,-1
09:54:06,4.9,597,-1
09:54:09,4.89,1,-1
09:54:15,4.9,38,1
09:54:18,4.9,42,1
09:54:21,4.91,55,1
09:54:24,4.89,77,-1
09:54:27,4.89,186,-1
09:54:30,4.89,41,1
09:54:33,4.89,145,1
09:54:36,4.88,30,-1
09:54:39,4.89,50,1
09:54:42,4.88,754,-1
09:54:45,4.88,75,1
09:54:48,4.88,20,1
09:54:51,4.88,6,1
09:54:54,4.87,1,-1
09:54:57,4.88,100,1
09:55:00,4.88,4,1
09:55:06,4.88,95,1
09:55:09,4.88,52,1
09:55:12,4.87,1,-1
09:55:15,4.88,18,1
09:55:24,4.89,1,1
09:55:30,4.89,45,1
09:55:33,4.88,22,-1
09:55:36,4.89,4,1
09:55:39,4.89,94,1
09:55:42,4.89,69,1
09:55:48,4.89,10,-1
09:55:57,4.9,27,1
09:56:00,4.9,119,-1
09:56:09,4.91,15,1
09:56:15,4.91,36,-1
09:56:21,4.91,1,1
09:56:24,4.9,1,-1
09:56:27,4.9,1,-1
09:56:30,4.91,33,1
09:56:33,4.91,207,1
09:56:36,4.91,16,-1
09:56:39,4.92,3,1
09:56:51,4.91,56,-1
09:56:54,4.91,11,1
09:56:57,4.92,814,1
09:57:00,4.92,5,-1
09:57:06,4.91,33,-1
09:57:09,4.92,1,1
09:57:27,4.92,4,1
09:57:30,4.91,142,-1
09:57:33,4.91,1,-1
09:57:36,4.91,26,-1
09:57:39,4.91,94,1
09:57:42,4.91,15,-1
09:57:54,4.91,42,1
09:57:57,4.9,25,-1
09:58:00,4.91,10,1
09:58:03,4.9,1,-1
09:58:15,4.91,46,1
09:58:18,4.91,18,1
09:58:21,4.91,1,1
09:58:27,4.9,1,-1
09:58:30,4.9,8,-1
09:58:39,4.9,42,-1
09:58:45,4.9,65,-1
09:58:48,4.91,7,1
09:58:51,4.91,13,1
09:59:03,4.91,40,1
09:59:09,4.91,10,1
09:59:12,4.9,415,-1
09:59:15,4.91,47,1
09:59:18,4.9,564,-1
09:59:21,4.91,39,1
09:59:24,4.9,21,-1
09:59:30,4.89,72,-1
09:59:39,4.9,13,1
09:59:42,4.89,47,-1
09:59:45,4.89,58,-1
09:59:48,4.88,10,-1
09:59:51,4.89,5,1
09:59:54,4.89,48,1
09:59:57,4.88,28,-1
10:00:00,4.89,1,1
10:00:06,4.89,93,1
10:00:09,4.89,28,1
10:00:12,4.89,110,-1
10:00:15,4.9,17,1
10:00:18,4.9,59,1
10:00:21,4.88,16,-1
10:00:27,4.88,1,-1
10:00:33,4.89,9,-1
10:00:39,4.89,123,-1
10:00:42,4.89,3,1
10:00:45,4.89,1,1
10:00:48,4.89,103,1
10:00:51,4.89,15,1
10:00:57,4.88,17,-1
10:01:00,4.89,21,1
10:01:06,4.89,209,1
10:01:09,4.88,28,-1
10:01:12,4.88,28,-1
10:01:15,4.89,15,1
10:01:18,4.88,3,-1
10:01:24,4.88,402,-1
10:01:27,4.87,63,-1
10:01:33,4.88,121,1
10:01:36,4.87,49,-1
10:01:39,4.87,401,-1
10:01:45,4.87,58,1
10:01:48,4.87,11,1
10:01:51,4.87,4,1
10:02:00,4.86,127,-1
10:02:09,4.86,120,-1
10:02:12,4.87,46,1
10:02:15,4.87,129,1
10:02:24,4.86,20,-1
10:02:27,4.87,5,1
10:02:30,4.86,65,-1
10:02:33,4.87,47,1
10:02:36,4.87,166,1
10:02:39,4.88,22,1
10:02:42,4.88,11,1
10:02:45,4.88,6,1
10:02:48,4.88,9,1
10:02:51,4.88,5,1
10:02:54,4.88,12,1
10:02:57,4.88,125,1
10:03:00,4.88,1,1
10:03:06,4.88,232,1
10:03:09,4.88,10,-1
10:03:12,4.87,106,-1
10:03:30,4.88,107,1
10:03:33,4.88,107,-1
10:03:42,4.88,27,-1
10:03:48,4.88,2,-1
10:03:57,4.89,1,1
10:04:03,4.89,115,1
10:04:06,4.89,69,-1
10:04:12,4.89,1,1
10:04:15,4.88,1,-1
10:04:18,4.89,60,1
10:04:24,4.89,30,1
10:04:27,4.89,11,1
10:04:30,4.9,214,1
10:04:39,4.88,30,-1
10:04:42,4.89,61,1
10:04:45,4.89,10,1
10:04:48,4.89,243,1
10:04:51,4.9,38,1
10:04:54,4.88,250,-1
10:04:57,4.88,14,-1
10:05:09,4.88,131,-1
10:05:12,4.88,2,1
10:05:15,4.88,1,1
10:05:18,4.88,5,1
10:05:21,4.88,6,1
10:05:24,4.88,1,1
10:05:27,4.87,1,-1
10:05:30,4.87,66,-1
10:05:33,4.88,137,1
10:05:36,4.87,6,-1
10:05:39,4.87,28,-1
10:05:45,4.88,1,1
10:05:48,4.88,11,1
10:05:51,4.87,6,-1
10:05:54,4.87,52,-1
10:06:06,4.87,5,-1
10:06:09,4.88,23,1
10:06:15,4.88,3,1
10:06:18,4.88,1,1
10:06:27,4.88,4,1
10:06:30,4.88,6,1
10:06:33,4.88,24,1
10:06:36,4.87,5,-1
10:06:39,4.88,20,1
10:06:45,4.87,153,-1
10:06:48,4.87,62,-1
10:06:51,4.88,40,1
10:06:57,4.87,1,1
10:07:03,4.87,11,1
10:07:09,4.87,25,1
10:07:15,4.86,5,-1
10:07:21,4.87,13,1
10:07:27,4.87,100,1
10:07:30,4.87,22,1
10:07:33,4.87,8,1
10:07:36,4.87,24,1
10:07:39,4.87,41,1
10:07:42,4.87,36,1
10:07:45,4.87,7,1
10:07:48,4.87,10,1
10:07:51,4.86,81,-1
10:07:57,4.87,1,1
10:08:00,4.87,37,1
10:08:03,4.87,37,1
10:08:06,4.87,1,1
10:08:09,4.87,1,1
10:08:12,4.87,10,1
10:08:15,4.87,2,1
10:08:18,4.87,18,1
10:08:21,4.86,37,-1
10:08:24,4.86,14,-1
10:08:27,4.86,39,-1
10:08:30,4.86,50,-1
10:08:33,4.86,74,-1
10:08:36,4.86,3,-1
10:08:39,4.87,386,1
10:08:45,4.87,74,-1
10:08:48,4.87,23,1
10:08:54,4.87,9,1
10:08:57,4.87,3,1
10:09:00,4.87,27,1
10:09:03,4.87,171,1
10:09:09,4.87,65,1
10:09:12,4.87,7,1
10:09:18,4.87,39,1
10:09:21,4.86,5,-1
10:09:24,4.87,5,1
10:09:27,4.88,3,1
10:09:36,4.88,8,1
10:09:39,4.88,133,1
10:09:42,4.87,20,-1
10:09:48,4.87,12,-1
10:09:54,4.87,36,1
10:10:03,4.88,65,1
10:10:06,4.88,6,-1
10:10:12,4.89,2,1
10:10:15,4.89,127,1
10:10:18,4.89,1,1
10:10:21,4.89,10,1
10:10:27,4.88,4,-1
10:10:33,4.89,159,1
10:10:39,4.89,22,1
10:10:42,4.89,38,1
10:10:51,4.9,13,1
10:10:57,4.89,175,-1
10:11:00,4.89,16,1
10:11:03,4.89,19,1
10:11:06,4.89,27,-1
10:11:09,4.89,238,1
10:11:12,4.89,63,-1
10:11:15,4.89,37,-1
10:11:18,4.89,1,1
10:11:24,4.89,86,1
10:11:27,4.88,49,-1
10:11:33,4.89,35,1
10:11:36,4.88,2,-1
10:11:42,4.89,10,1
10:11:51,4.88,24,-1
10:11:54,4.88,317,-1
10:11:57,4.89,12,1
10:12:00,4.88,46,-1
10:12:03,4.89,21,1
10:12:06,4.89,23,1
10:12:12,4.89,6,1
10:12:15,4.89,53,1
10:12:18,4.89,5,-1
10:12:30,4.89,1,-1
10:12:33,4.89,3,1
10:12:36,4.89,90,1
10:12:39,4.89,2,1
10:12:45,4.9,307,1
10:12:51,4.91,2,1
10:12:54,4.91,9,1
10:12:57,4.91,1,1
10:13:00,4.9,2,-1
10:13:03,4.9,37,-1
10:13:09,4.9,53,-1
10:13:15,4.91,17,1
10:13:27,4.91,11,1
10:13:33,4.91,20,1
10:13:39,4.91,50,1
10:13:45,4.9,59,-1
10:13:51,4.91,5,1
10:13:57,4.9,30,-1
10:14:03,4.9,27,-1
10:14:09,4.9,40,-1
10:14:12,4.9,3,-1
10:14:18,4.9,6,-1
10:14:21,4.9,5,-1
10:14:24,4.91,29,1
10:14:30,4.91,105,1
10:14:33,4.9,24,-1
10:14:36,4.91,15,1
10:14:39,4.9,21,1
10:14:57,4.89,10,-1
10:15:06,4.89,20,-1
10:15:09,4.9,80,1
10:15:15,4.9,5,1
10:15:18,4.9,2,1
10:15:21,4.9,2,1
10:15:24,4.89,22,-1
10:15:30,4.9,12,1
10:15:33,4.89,40,-1
10:15:48,4.9,6,1
10:15:51,4.9,40,1
10:15:57,4.9,59,1
10:16:00,4.9,18,1
10:16:03,4.9,2,-1
10:16:06,4.9,3,-1
10:16:09,4.91,35,1
10:16:18,4.91,92,1
10:16:21,4.91,23,1
10:16:24,4.91,11,1
10:16:33,4.91,1,1
10:16:36,4.91,12,1
10:16:39,4.9,49,-1
10:16:45,4.91,11,1
10:16:48,4.91,20,1
10:16:51,4.91,2,1
10:16:57,4.91,35,1
10:17:00,4.91,27,1
10:17:03,4.91,21,1
10:17:06,4.9,81,-1
10:17:09,4.91,359,1
10:17:21,4.91,20,1
10:17:24,4.91,131,1
10:17:27,4.91,21,-1
10:17:30,4.91,46,-1
10:17:33,4.91,27,-1
10:17:39,4.91,72,-1
10:17:45,4.91,4,1
10:17:48,4.91,61,1
10:17:54,4.91,2,1
10:17:57,4.91,30,1
10:18:00,4.91,1,1
10:18:06,4.9,191,-1
10:18:09,4.9,3,-1
10:18:12,4.91,5,1
10:18:15,4.91,3,1
10:18:18,4.91,102,1
10:18:21,4.91,18,1
10:18:27,4.91,80,1
10:18:36,4.92,822,1
10:18:39,4.92,161,1
10:18:42,4.93,50,1
10:18:45,4.93,6,1
10:18:48,4.93,43,1
10:18:54,4.93,45,-1
10:18:57,4.94,44,1
10:19:00,4.94,88,1
10:19:03,4.94,7,1
10:19:06,4.95,1,1
10:19:09,4.94,659,-1
10:19:12,4.94,56,1
10:19:15,4.93,74,-1
10:19:18,4.94,8,1
10:19:24,4.93,5,-1
10:19:27,4.94,1,1
10:19:36,4.94,43,1
10:19:39,4.93,106,-1
10:19:42,4.93,4,1
10:19:45,4.93,5,-1
10:19:48,4.93,12,-1
10:19:51,4.94,5,1
10:20:00,4.94,43,1
10:20:03,4.94,17,1
10:20:09,4.94,14,1
10:20:15,4.94,1,1
10:20:18,4.94,1,1
10:20:21,4.94,21,1
10:20:24,4.94,8,1
10:20:27,4.93,248,-1
10:20:30,4.94,183,1
10:20:33,4.94,36,-1
10:20:36,4.94,28,-1
10:20:42,4.94,62,-1
10:20:45,4.95,5,1
10:20:48,4.95,121,1
10:20:51,4.95,34,1
10:20:54,4.95,11,1
10:21:03,4.95,70,-1
10:21:06,4.95,167,-1
10:21:09,4.95,29,1
10:21:12,4.95,73,1
10:21:15,4.95,53,1
10:21:18,4.95,267,-1
10:21:21,4.95,1,1
10:21:24,4.95,30,1
10:21:27,4.96,1,1
10:21:30,4.95,400,-1
10:21:33,4.96,1,1
10:21:36,4.96,28,1
10:21:39,4.96,84,1
10:21:42,4.96,103,1
10:21:45,4.97,96,1
10:21:48,4.97,27,1
10:21:51,4.96,135,-1
10:21:54,4.97,19,1
10:22:03,4.96,24,-1
10:22:06,4.96,51,-1
10:22:09,4.96,28,1
10:22:21,4.96,211,1
10:22:24,4.96,96,-1
10:22:27,4.96,6,1
10:22:36,4.95,20,-1
10:22:45,4.96,2,1
10:22:48,4.95,67,-1
10:22:51,4.96,47,1
10:22:54,4.95,12,1
10:22:57,4.95,10,1
10:23:00,4.95,1,1
10:23:03,4.95,62,1
10:23:06,4.95,45,-1
10:23:09,4.95,63,-1
10:23:12,4.94,113,-1
10:23:15,4.94,24,-1
10:23:18,4.95,6,1
10:23:21,4.94,5,-1
10:23:24,4.95,1,1
10:23:27,4.94,7,-1
10:23:30,4.94,83,-1
10:23:33,4.94,78,-1
10:23:36,4.94,2,-1
10:23:39,4.95,319,1
10:23:42,4.94,15,-1
10:23:45,4.94,9,-1
10:23:51,4.94,4,-1
10:23:57,4.94,15,-1
10:24:00,4.94,7,-1
10:24:03,4.94,1,1
10:24:06,4.93,1,-1
10:24:09,4.93,94,-1
10:24:12,4.92,138,-1
10:24:18,4.93,100,1
10:24:24,4.92,120,-1
10:24:27,4.93,55,1
10:24:30,4.93,15,1
10:24:48,4.93,49,-1
10:25:00,4.93,2,1
10:25:03,4.93,4,1
10:25:06,4.93,347,1
10:25:09,4.93,72,1
10:25:15,4.94,29,1
10:25:18,4.94,100,1
10:25:24,4.94,2,1
10:25:27,4.94,53,1
10:25:30,4.95,130,1
10:25:33,4.95,14,1
10:25:36,4.95,3,1
10:25:39,4.96,83,1
10:25:51,4.96,150,1
10:26:00,4.95,21,-1
10:26:03,4.94,242,-1
10:26:06,4.96,189,1
10:26:12,4.94,1,-1
10:26:15,4.96,25,1
10:26:18,4.95,1,-1
10:26:21,4.95,1,1
10:26:24,4.94,59,-1
10:26:27,4.94,5,-1
10:26:30,4.95,24,1
10:26:33,4.94,39,-1
10:26:36,4.95,28,1
10:26:51,4.95,23,1
10:26:57,4.95,5,1
10:27:00,4.95,10,-1
10:27:03,4.95,31,-1
10:27:06,4.95,104,-1
10:27:21,4.95,5,1
10:27:24,4.94,67,-1
10:27:27,4.94,16,-1
10:27:39,4.94,7,-1
10:27:51,4.94,18,-1
10:27:57,4.95,12,1
