300647 , 超频三 , 5.62 , 20.09, 14.3
301306 , 西测测试 , 40.85 , 20.01, 43.48
301387 , 光大同创 , 45.59 , 20.01, 23.27
301329 , 信音电子 , 23.52 , 20.0, 12.58
301180 , 万祥科技 , 17.47 , 19.99, 27.56
872190 , 雷神科技 , 19.43 , 16.63, 11.91
300344 , 立方数科 , 3.95 , 16.52, 19.3
301503 , 智迪科技 , 33.52 , 13.51, 25.12
600653 , 申华控股 , 1.4 , 10.24, 24.39
002055 , 得润电子 , 6.8 , 10.03, 13.33
603890 , 春秋电子 , 10.75 , 10.03, 11.14
603390 , 通达电气 , 9.55 , 10.02, 11.59
001339 , 智微智能 , 29.21 , 10.02, 24.47
600992 , 贵绳股份 , 14.87 , 9.99, 28.39
002356 , 赫美集团 , 3.3 , 9.63, 20.21
002471 , 中超控股 , 2.68 , 8.94, 84.96
300197 , 节能铁汉 , 1.6 , 8.84, 12.63
871857 , 泓禧科技 , 13.96 , 8.81, 13.42
300710 , 万隆光电 , 19.21 , 8.59, 26.31
301106 , 骏成科技 , 34.17 , 8.48, 18.15
002977 , 天箭科技 , 34.4 , 7.74, 26.19
002881 , 美格智能 , 21.86 , 7.16, 29.32
600171 , 上海贝岭 , 16.21 , 7.07, 17.28
001314 , 亿道信息 , 44.99 , 7.02, 10.54
002986 , 宇新股份 , 15.13 , 6.93, 15.45
301550 , 斯菱股份 , 42.46 , 6.79, 15.15
688521 , 芯原股份 , 30.86 , 6.78, 11.3
600996 , 贵广网络 , 7.66 , 6.54, 21.0
300780 , 德恩精工 , 15.18 , 6.45, 24.24
300265 , 通光线缆 , 7.17 , 6.22, 16.76
300227 , 光韵达 , 5.95 , 5.87, 16.53
688093 , 世华科技 , 17.94 , 5.84, 10.05
301312 , 智立方 , 42.26 , 5.54, 19.24
603667 , 五洲新春 , 17.69 , 5.17, 16.52
002485 , ST雪发 , 2.66 , 5.14, 13.67
000525 , ST红太阳 , 5.67 , 5.0, 13.2
300672 , 国科微 , 62.51 , 4.53, 18.65
600071 , 凤凰光学 , 18.7 , 4.47, 17.22
002965 , 祥鑫科技 , 35.54 , 4.47, 20.94
688293 , 奥浦迈 , 36.91 , 4.38, 25.95
300918 , 南山智尚 , 9.59 , 4.35, 39.16
688722 , 同益中 , 11.29 , 4.34, 22.25
688518 , 联赢激光 , 14.7 , 4.26, 12.19
300348 , 长亮科技 , 7.27 , 4.15, 14.46
002579 , 中京电子 , 7.57 , 4.13, 17.12
300401 , 花园生物 , 11.77 , 4.07, 10.02
603166 , 福达股份 , 6.7 , 4.04, 33.44
300486 , 东杰智能 , 5.94 , 4.03, 42.05
603177 , 德创环保 , 9.82 , 4.03, 60.19
603083 , 剑桥科技 , 33.88 , 4.02, 10.25
300825 , 阿尔特 , 11.19 , 3.71, 11.37
300745 , 欣锐科技 , 20.83 , 3.63, 19.87
603966 , 法兰泰克 , 8.66 , 3.59, 10.07
301232 , 飞沃科技 , 42.35 , 3.55, 18.88
688265 , 南模生物 , 25.92 , 3.47, 15.85
300953 , 震裕科技 , 63.8 , 3.39, 12.05
301413 , 安培龙 , 48.63 , 3.29, 13.91
300539 , 横河精密 , 8.85 , 3.27, 12.54
002848 , 高斯贝尔 , 7.61 , 3.26, 10.46
300952 , 恒辉安防 , 20.11 , 2.92, 35.23
600338 , 西藏珠峰 , 10.27 , 2.8, 10.33
000638 , 万方发展 , 4.44 , 2.78, 12.73
600501 , 航天晨光 , 16.0 , 2.76, 19.67
300733 , 西菱动力 , 10.5 , 2.64, 12.04
002651 , 利君股份 , 6.0 , 2.39, 12.73
001298 , 好上好 , 18.19 , 2.36, 21.32
000564 , 供销大集 , 2.21 , 2.31, 20.18
600906 , 财达证券 , 6.8 , 2.26, 12.81
605588 , 冠石科技 , 43.99 , 2.09, 17.71
301255 , 通力科技 , 30.2 , 2.03, 10.53
002654 , 万润科技 , 10.29 , 1.98, 14.37
300423 , 昇辉科技 , 6.47 , 1.89, 22.9
002675 , 东诚药业 , 14.51 , 1.82, 11.96
300809 , 华辰装备 , 21.78 , 1.73, 10.85
600022 , 山东钢铁 , 1.25 , 1.63, 10.28
000862 , 银星能源 , 6.21 , 1.31, 17.89
