time,09:47:58
s5,25.61
s5v,6400.0
s4,25.6
s4v,4000.0
s3,25.59
s3v,6200.0
s2,25.58
s2v,100.0
s1,25.57
s1v,100.0
b1,25.55
b1v,2700.0
b2,25.54
b2v,1000.0
b3,25.53
b3v,2800.0
b4,25.52
b4v,500.0
b5,25.51
b5v,4700.0
最新,25.55
均价,25.58
涨幅,1.59
涨跌,0.4
总手,15792.0
金额,40402731.6
换手,0.37
量比,3.87
最高,25.76
最低,25.23
今开,25.3
昨收,25.15
涨停,30.18
跌停,20.12
外盘,8976.0
内盘,6816.0

time,09:48:02
s5,25.6
s5v,4000.0
s4,25.59
s4v,6100.0
s3,25.58
s3v,100.0
s2,25.57
s2v,200.0
s1,25.55
s1v,100.0
b1,25.54
b1v,500.0
b2,25.53
b2v,2800.0
b3,25.52
b3v,500.0
b4,25.51
b4v,4700.0
b5,25.5
b5v,17700.0
最新,25.57
均价,25.58
涨幅,1.67
涨跌,0.42
总手,15835.0
金额,40512595.6
换手,0.37
量比,3.68
最高,25.76
最低,25.23
今开,25.3
昨收,25.15
涨停,30.18
跌停,20.12
外盘,9013.0
内盘,6822.0

time,09:48:05
s5,25.59
s5v,6100.0
s4,25.58
s4v,100.0
s3,25.57
s3v,400.0
s2,25.56
s2v,700.0
s1,25.55
s1v,1800.0
b1,25.54
b1v,200.0
b2,25.53
b2v,2800.0
b3,25.52
b3v,500.0
b4,25.51
b4v,4700.0
b5,25.5
b5v,17700.0
最新,25.54
均价,25.58
涨幅,1.55
涨跌,0.39
总手,15836.0
金额,40515150.6
换手,0.37
量比,3.68
最高,25.76
最低,25.23
今开,25.3
昨收,25.15
涨停,30.18
跌停,20.12
外盘,9023.0
内盘,6813.0

time,09:48:09
s5,25.58
s5v,100.0
s4,25.57
s4v,200.0
s3,25.56
s3v,100.0
s2,25.55
s2v,2300.0
s1,25.54
s1v,300.0
b1,25.53
b1v,100.0
b2,25.52
b2v,500.0
b3,25.51
b3v,4700.0
b4,25.5
b4v,17700.0
