time,11:18:05
s5,15.39
s5v,16500.0
s4,15.38
s4v,9300.0
s3,15.37
s3v,6900.0
s2,15.36
s2v,200.0
s1,15.35
s1v,5400.0
b1,15.34
b1v,6100.0
b2,15.33
b2v,22500.0
b3,15.32
b3v,32500.0
b4,15.31
b4v,28100.0
b5,15.3
b5v,74500.0
最新,15.34
均价,15.4
涨幅,13.88
涨跌,1.87
总手,1336695.0
金额,2059131116.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693395.0
内盘,643300.0

time,11:18:08
s5,15.39
s5v,16500.0
s4,15.38
s4v,9300.0
s3,15.37
s3v,6900.0
s2,15.36
s2v,200.0
s1,15.35
s1v,4700.0
b1,15.34
b1v,6600.0
b2,15.33
b2v,13700.0
b3,15.32
b3v,30000.0
b4,15.31
b4v,28100.0
b5,15.3
b5v,75300.0
最新,15.34
均价,15.4
涨幅,13.88
涨跌,1.87
总手,1336703.0
金额,2059143395.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693406.0
内盘,643297.0

time,11:18:11
s5,15.4
s5v,107100.0
s4,15.39
s4v,16500.0
s3,15.38
s3v,9300.0
s2,15.37
s2v,6900.0
s1,15.36
s1v,200.0
b1,15.35
b1v,5100.0
b2,15.34
b2v,8700.0
b3,15.33
b3v,12700.0
b4,15.32
b4v,30000.0
b5,15.31
b5v,27700.0
最新,15.35
均价,15.4
涨幅,13.96
涨跌,1.88
总手,1336816.0
金额,2059316850.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693413.0
内盘,643403.0

time,11:18:14
s5,15.4
s5v,107100.0
s4,15.39
s4v,16500.0
s3,15.38
s3v,9300.0
s2,15.37
s2v,8900.0
s1,15.36
s1v,3100.0
b1,15.35
b1v,21900.0
b2,15.34
b2v,9000.0
b3,15.33
b3v,13300.0
b4,15.32
b4v,30200.0
b5,15.31
b5v,27700.0
最新,15.35
均价,15.4
涨幅,13.96
涨跌,1.88
总手,1336816.0
金额,2059316850.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693523.0
内盘,643293.0

time,11:18:17
s5,15.41
s5v,1600.0
s4,15.4
s4v,107100.0
s3,15.39
s3v,16900.0
s2,15.38
s2v,9300.0
s1,15.37
s1v,8600.0
b1,15.36
b1v,400.0
b2,15.35
b2v,21100.0
b3,15.34
b3v,12000.0
b4,15.33
b4v,13300.0
b5,15.32
b5v,30200.0
最新,15.36
均价,15.4
涨幅,14.03
涨跌,1.89
总手,1336900.0
金额,2059445854.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693530.0
内盘,643370.0

time,11:18:20
s5,15.41
s5v,1600.0
s4,15.4
s4v,107100.0
s3,15.39
s3v,16900.0
s2,15.38
s2v,9300.0
s1,15.37
s1v,13800.0
b1,15.36
b1v,3500.0
b2,15.35
b2v,21300.0
b3,15.34
b3v,11600.0
b4,15.33
b4v,15200.0
b5,15.32
b5v,30100.0
最新,15.36
均价,15.4
涨幅,14.03
涨跌,1.89
总手,1336911.0
金额,2059462752.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693584.0
内盘,643327.0

time,11:18:23
s5,15.41
s5v,1600.0
s4,15.4
s4v,107100.0
s3,15.39
s3v,16900.0
s2,15.38
s2v,9400.0
s1,15.37
s1v,11400.0
b1,15.36
b1v,900.0
b2,15.35
b2v,20700.0
b3,15.34
b3v,11600.0
b4,15.33
b4v,15200.0
b5,15.32
b5v,31700.0
最新,15.36
均价,15.4
涨幅,14.03
涨跌,1.89
总手,1337002.0
金额,2059602572.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693586.0
内盘,643416.0

time,11:18:26
s5,15.41
s5v,1600.0
s4,15.4
s4v,107100.0
s3,15.39
s3v,16900.0
s2,15.38
s2v,9900.0
s1,15.37
s1v,4000.0
b1,15.36
b1v,1400.0
b2,15.35
b2v,20800.0
b3,15.34
b3v,13300.0
b4,15.33
b4v,15500.0
b5,15.32
b5v,31700.0
最新,15.37
均价,15.4
涨幅,14.11
涨跌,1.9
总手,1337118.0
金额,2059780829.99
换手,14.5
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693642.0
内盘,643476.0

time,11:18:29
s5,15.42
s5v,6200.0
s4,15.41
s4v,1600.0
s3,15.4
s3v,107100.0
s2,15.39
s2v,16900.0
s1,15.38
s1v,15000.0
b1,15.37
b1v,4400.0
b2,15.36
b2v,10900.0
b3,15.35
b3v,21100.0
b4,15.34
b4v,13300.0
b5,15.33
b5v,12900.0
最新,15.38
均价,15.4
涨幅,14.18
涨跌,1.91
总手,1337205.0
金额,2059913735.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693749.0
内盘,643455.0

time,11:18:32
s5,15.42
s5v,6200.0
s4,15.41
s4v,1600.0
s3,15.4
s3v,107100.0
s2,15.39
s2v,16900.0
s1,15.38
s1v,12700.0
b1,15.37
b1v,23000.0
b2,15.36
b2v,11200.0
b3,15.35
b3v,21100.0
b4,15.34
b4v,13200.0
b5,15.33
b5v,11900.0
最新,15.38
均价,15.4
涨幅,14.18
涨跌,1.91
总手,1337246.0
金额,2059976776.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693835.0
内盘,643411.0

time,11:18:35
s5,15.42
s5v,6200.0
s4,15.41
s4v,1600.0
s3,15.4
s3v,106100.0
s2,15.39
s2v,16900.0
s1,15.38
s1v,1100.0
b1,15.37
b1v,27900.0
b2,15.36
b2v,11200.0
b3,15.35
b3v,21700.0
b4,15.34
b4v,13200.0
b5,15.33
b5v,11900.0
最新,15.38
均价,15.4
涨幅,14.18
涨跌,1.91
总手,1337310.0
金额,2060075208.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693860.0
内盘,643450.0

time,11:18:39
s5,15.43
s5v,2100.0
s4,15.42
s4v,6200.0
s3,15.41
s3v,1600.0
s2,15.4
s2v,106100.0
s1,15.39
s1v,18800.0
b1,15.38
b1v,10400.0
b2,15.37
b2v,29600.0
b3,15.36
b3v,12500.0
b4,15.35
b4v,21700.0
b5,15.34
b5v,12800.0
最新,15.38
均价,15.4
涨幅,14.18
涨跌,1.91
总手,1337362.0
金额,2060155218.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693924.0
内盘,643438.0

time,11:18:42
s5,15.43
s5v,2100.0
s4,15.42
s4v,6200.0
s3,15.41
s3v,1600.0
s2,15.4
s2v,106100.0
s1,15.39
s1v,17600.0
b1,15.38
b1v,12800.0
b2,15.37
b2v,34300.0
b3,15.36
b3v,18200.0
b4,15.35
b4v,23600.0
b5,15.34
b5v,12800.0
最新,15.39
均价,15.4
涨幅,14.25
涨跌,1.92
总手,1337384.0
金额,2060189066.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693969.0
内盘,643415.0

time,11:18:45
s5,15.43
s5v,2100.0
s4,15.42
s4v,4700.0
s3,15.41
s3v,1600.0
s2,15.4
s2v,106100.0
s1,15.39
s1v,11600.0
b1,15.38
b1v,18700.0
b2,15.37
b2v,35800.0
b3,15.36
b3v,11900.0
b4,15.35
b4v,21600.0
b5,15.34
b5v,12800.0
最新,15.39
均价,15.4
涨幅,14.25
涨跌,1.92
总手,1337445.0
金额,2060282944.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,693979.0
内盘,643466.0

time,11:18:48
s5,15.43
s5v,1000.0
s4,15.42
s4v,4700.0
s3,15.41
s3v,1600.0
s2,15.4
s2v,106100.0
s1,15.39
s1v,12600.0
b1,15.38
b1v,17100.0
b2,15.37
b2v,35100.0
b3,15.36
b3v,11600.0
b4,15.35
b4v,18800.0
b5,15.34
b5v,12800.0
最新,15.39
均价,15.4
涨幅,14.25
涨跌,1.92
总手,1337556.0
金额,2060453748.38
换手,14.51
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,694041.0
内盘,643515.0

time,11:18:51
s5,15.44
s5v,200.0
s4,15.43
s4v,1000.0
s3,15.42
s3v,4700.0
s2,15.41
s2v,1600.0
s1,15.4
s1v,106100.0
b1,15.39
b1v,3800.0
b2,15.38
b2v,16500.0
b3,15.37
b3v,52100.0
b4,15.36
b4v,11600.0
b5,15.35
b5v,18800.0
最新,15.39
均价,15.4
涨幅,14.25
涨跌,1.92
总手,1338093.0
金额,2061279920.38
换手,14.52
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,694127.0
内盘,643966.0

time,11:18:54
s5,15.44
s5v,200.0
s4,15.43
s4v,1000.0
s3,15.42
s3v,4700.0
s2,15.41
s2v,1600.0
s1,15.4
s1v,104100.0
b1,15.39
b1v,18100.0
b2,15.38
b2v,20500.0
b3,15.37
b3v,39700.0
b4,15.36
b4v,15200.0
b5,15.35
b5v,18800.0
最新,15.4
均价,15.4
涨幅,14.33
涨跌,1.93
总手,1338142.0
金额,2061355362.38
换手,14.52
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,694184.0
内盘,643958.0

time,11:18:57
s5,15.43
s5v,1000.0
s4,15.42
s4v,4700.0
s3,15.41
s3v,1600.0
s2,15.4
s2v,96100.0
s1,15.39
s1v,23800.0
b1,15.38
b1v,12000.0
b2,15.37
b2v,39700.0
b3,15.36
b3v,15200.0
b4,15.35
b4v,19100.0
b5,15.34
b5v,12800.0
最新,15.38
均价,15.4
涨幅,14.18
涨跌,1.91
总手,1338496.0
金额,2061900172.38
换手,14.52
量比,3.1
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
跌停,10.78
外盘,694215.0
内盘,644281.0

time,11:19:00
s5,15.41
s5v,1600.0
s4,15.4
s4v,96000.0
s3,15.39
s3v,3000.0
s2,15.38
s2v,800.0
s1,15.37
s1v,10300.0
b1,15.36
b1v,200.0
b2,15.35
b2v,19100.0
b3,15.34
b3v,12800.0
b4,15.33
b4v,13200.0
b5,15.32
b5v,24600.0
最新,15.36
均价,15.4
涨幅,14.03
涨跌,1.89
总手,1339260.0
金额,2063074411.38
换手,14.53
量比,3.08
最高,16.16
最低,14.26
今开,14.38
昨收,13.47
涨停,16.16
