300305 , 裕兴股份 , 7.72 , 20.06, 25.24
300051 , 琏升科技 , 9.64 , 20.05, 15.64
301129 , 瑞纳智能 , 21.94 , 20.02, 60.38
301517 , 陕西华达 , 62.8 , 16.32, 23.36
300069 , 金利华电 , 15.33 , 15.09, 22.07
300118 , 东方日升 , 15.17 , 12.62, 10.12
300530 , 领湃科技 , 21.25 , 11.26, 14.43
300046 , 台基股份 , 14.16 , 10.88, 60.32
603778 , 国晟科技 , 3.82 , 10.09, 10.72
000692 , 惠天热电 , 3.72 , 10.06, 58.44
603105 , 芯能科技 , 10.96 , 10.04, 13.34
600501 , 航天晨光 , 14.15 , 10.03, 63.02
002278 , 神开股份 , 4.83 , 10.02, 11.32
002865 , 钧达股份 , 57.04 , 10.01, 11.2
002016 , 世荣兆业 , 7.05 , 9.98, 11.66
600969 , 郴电国际 , 8.06 , 9.96, 118.02
301357 , 北方长龙 , 29.8 , 9.16, 26.68
688102 , 斯瑞新材 , 13.23 , 8.8, 38.84
603068 , 博通集成 , 30.1 , 8.78, 26.73
300863 , 卡倍亿 , 49.28 , 8.47, 21.41
605287 , 德才股份 , 14.73 , 8.31, 11.54
300292 , 吴通控股 , 3.89 , 8.06, 11.65
300313 , ST天山 , 9.08 , 7.2, 17.75
600732 , 爱旭股份 , 12.32 , 7.13, 10.14
301306 , 西测测试 , 29.35 , 6.96, 13.09
002977 , 天箭科技 , 29.69 , 6.91, 20.67
300769 , 德方纳米 , 35.78 , 6.81, 15.95
002908 , 德生科技 , 8.88 , 6.35, 14.82
002297 , 博云新材 , 7.12 , 5.33, 27.98
300637 , 扬帆新材 , 10.72 , 5.3, 21.16
300014 , 亿纬锂能 , 38.19 , 5.06, 11.01
301023 , 江南奕帆 , 32.94 , 4.9, 17.81
002719 , 麦趣尔 , 7.96 , 4.87, 15.59
603131 , 上海沪工 , 15.65 , 4.61, 13.26
301030 , 仕净科技 , 35.59 , 4.43, 10.23
688539 , 高华科技 , 42.8 , 4.39, 13.68
001332 , 锡装股份 , 27.87 , 4.26, 25.26
430564 , 天润科技 , 9.31 , 4.14, 12.44
301319 , 唯特偶 , 34.18 , 4.11, 12.04
002653 , 海思科 , 31.27 , 3.85, 13.48
603166 , 福达股份 , 5.52 , 3.76, 33.23
300964 , 本川智能 , 32.64 , 3.39, 13.22
300963 , 中洲特材 , 11.11 , 3.25, 17.59
002501 , 利源股份 , 1.32 , 3.13, 12.77
600171 , 上海贝岭 , 13.95 , 3.1, 36.5
300342 , 天银机电 , 13.7 , 2.93, 10.13
300123 , 亚光科技 , 5.23 , 2.75, 14.74
835640 , XD富士达 , 14.31 , 2.73, 10.05
002395 , 双象股份 , 18.4 , 2.56, 15.79
300053 , 航宇微 , 10.06 , 2.44, 12.95
300745 , 欣锐科技 , 15.76 , 2.27, 10.73
301040 , 中环海陆 , 12.16 , 2.1, 12.15
301528 , 多浦乐 , 48.38 , 1.94, 14.06
873576 , 天力复合 , 21.69 , 1.64, 10.6
003009 , 中天火箭 , 40.97 , 1.59, 11.04
300102 , 乾照光电 , 6.71 , 1.51, 16.22
002300 , 太阳电缆 , 6.18 , 1.48, 11.84
001376 , 百通能源 , 23.32 , 1.26, 11.18
301117 , 佳缘科技 , 29.32 , 1.03, 11.34
600719 , 大连热电 , 11.87 , 0.76, 11.44
002202 , 金风科技 , 8.03 , 0.75, 11.73
603809 , 豪能股份 , 12.67 , 0.56, 11.08
300662 , 科锐国际 , 21.81 , 0.51, 11.07
603978 , 深圳新星 , 10.68 , 0.47, 11.61
301106 , 骏成科技 , 28.88 , 0.31, 24.83
300576 , 容大感光 , 38.0 , 0.26, 11.3
603530 , 神马电力 , 27.19 , 0.0, 12.47
002520 , 日发精机 , 3.92 , 0.0, 30.71
300004 , 南风股份 , 4.89 , -0.2, 10.73
600868 , 梅雁吉祥 , 2.44 , -0.41, 14.78
002141 , *ST贤丰 , 1.04 , -0.95, 18.02
002445 , 中南文化 , 1.75 , -1.13, 10.03
300555 , ST路通 , 5.65 , -1.4, 15.17
300293 , 蓝英装备 , 15.67 , -1.45, 11.08
002382 , 蓝帆医疗 , 5.51 , -2.13, 11.63
002889 , 东方嘉盛 , 15.99 , -2.2, 12.34
000767 , 晋控电力 , 2.8 , -2.78, 14.36
301115 , 建科股份 , 15.47 , -3.01, 11.59
003026 , 中晶科技 , 27.64 , -3.15, 11.35
000678 , 襄阳轴承 , 4.26 , -3.18, 16.28
300671 , 富满微 , 24.62 , -3.41, 11.41
300153 , 科泰电源 , 6.68 , -3.61, 12.35
002323 , 雅博股份 , 1.06 , -3.64, 11.97
002986 , 宇新股份 , 13.95 , -3.66, 10.39
603003 , *ST龙宇 , 4.09 , -3.99, 11.63
300481 , 濮阳惠成 , 16.44 , -4.92, 13.48
300050 , 世纪鼎利 , 3.03 , -5.31, 14.53
300152 , 新动力 , 1.99 , -6.13, 16.69
300932 , 三友联众 , 13.22 , -6.9, 11.12
000590 , 启迪药业 , 6.36 , -7.42, 10.43
002303 , 美盈森 , 2.84 , -9.55, 22.76
605162 , 新中港 , 8.52 , -9.65, 18.05
688287 , 观典防务 , 5.75 , -10.3, 12.38
601929 , 吉视传媒 , 1.04 , -10.34, 29.52
600306 , 退市商城 , 0.34 , -82.91, 152.17
