time:09:59:30
s5,34.04
s5v,1700.0
s4,34.02
s4v,200.0
s3,33.98
s3v,400.0
s2,33.97
s2v,1600.0
s1,33.96
s1v,300.0
b1,33.95
b1v,400.0
b2,33.91
b2v,200.0
b3,33.9
b3v,1100.0
b4,33.89
b4v,3600.0
b5,33.86
b5v,1700.0
最新,33.95
均价,33.91
涨幅,-3.85
涨跌,-1.36
总手,6279.0
金额,21291547.0
换手,0.79
量比,3.42
最高,35.0
最低,32.4
今开,35.0
昨收,35.31
涨停,42.37
跌停,28.25
外盘,2956.0
内盘,3323.0

time:09:59:36
s5,34.04
s5v,1700.0
s4,34.02
s4v,200.0
s3,33.98
s3v,400.0
s2,33.97
s2v,1600.0
s1,33.96
s1v,300.0
b1,33.95
b1v,700.0
b2,33.91
b2v,200.0
b3,33.9
b3v,1300.0
b4,33.89
b4v,3600.0
b5,33.86
b5v,1700.0
最新,33.95
均价,33.91
涨幅,-3.85
涨跌,-1.36
总手,6279.0
金额,21291547.0
换手,0.79
量比,3.42
最高,35.0
最低,32.4
今开,35.0
昨收,35.31
涨停,42.37
跌停,28.25
外盘,2980.0
内盘,3299.0

time:09:59:42
s5,34.04
s5v,1700.0
s4,34.02
s4v,200.0
s3,33.98
s3v,400.0
s2,33.97
s2v,1600.0
s1,33.96
s1v,300.0
b1,33.95
b1v,800.0
b2,33.91
b2v,200.0
b3,33.9
b3v,1300.0
b4,33.89
b4v,3600.0
b5,33.86
b5v,1700.0
最新,33.95
均价,33.91
涨幅,-3.85
涨跌,-1.36
总手,6280.0
金额,21294942.0
换手,0.79
量比,3.42
最高,35.0
最低,32.4
今开,35.0
昨收,35.31
涨停,42.37
跌停,28.25
外盘,2980.0
内盘,3300.0

time:09:59:48
s5,34.04
s5v,1700.0
s4,34.02
s4v,200.0
s3,34.0
s3v,900.0
s2,33.98
s2v,400.0
s1,33.97
s1v,1600.0
b1,33.96
b1v,3300.0
b2,33.95
b2v,600.0
b3,33.91
b3v,200.0
b4,33.9
b4v,1300.0
b5,33.89
b5v,3600.0
最新,33.96
均价,33.91
涨幅,-3.82
涨跌,-1.35
总手,6285.0
金额,21311920.0
换手,0.79
量比,3.43
最高,35.0
最低,32.4
今开,35.0
昨收,35.31
涨停,42.37
跌停,28.25
外盘,2980.0
内盘,3305.0

time:09:59:54
s5,34.04
s5v,1700.0
s4,34.02
s4v,200.0
s3,34.0
s3v,900.0
s2,33.98
s2v,400.0
s1,33.97
s1v,1400.0
