time:09:59:30
s5,54.34
s5v,200.0
s4,54.3
s4v,100.0
s3,54.28
s3v,100.0
s2,54.15
s2v,100.0
s1,54.0
s1v,7900.0
b1,53.98
b1v,3200.0
b2,53.9
b2v,200.0
b3,53.88
b3v,200.0
b4,53.77
b4v,3200.0
b5,53.72
b5v,100.0
最新,53.98
均价,53.11
涨幅,-4.7
涨跌,-2.66
总手,45890.0
金额,243701235.64
换手,23.01
量比,4.1
最高,54.54
最低,51.02
今开,52.64
昨收,56.64
涨停,67.97
跌停,45.31
外盘,20500.0
内盘,25390.0

time:09:59:36
s5,54.34
s5v,200.0
s4,54.3
s4v,100.0
s3,54.28
s3v,100.0
s2,54.15
s2v,100.0
s1,54.0
s1v,7900.0
b1,53.98
b1v,400.0
b2,53.9
b2v,1100.0
b3,53.88
b3v,300.0
b4,53.77
b4v,3200.0
b5,53.72
b5v,100.0
最新,53.98
均价,53.11
涨幅,-4.7
涨跌,-2.66
总手,45920.0
金额,243863179.64
换手,23.02
量比,4.1
最高,54.54
最低,51.02
今开,52.64
昨收,56.64
涨停,67.97
跌停,45.31
外盘,20533.0
内盘,25387.0

time:09:59:42
s5,54.28
s5v,100.0
s4,54.15
s4v,100.0
s3,54.0
s3v,6800.0
s2,53.98
s2v,2800.0
s1,53.95
s1v,100.0
b1,53.9
b1v,1100.0
b2,53.88
b2v,300.0
b3,53.8
b3v,100.0
b4,53.77
b4v,3200.0
b5,53.72
b5v,100.0
最新,53.9
均价,53.11
涨幅,-4.84
涨跌,-2.74
总手,45941.0
金额,243976547.64
换手,23.04
量比,4.1
最高,54.54
最低,51.02
今开,52.64
昨收,56.64
涨停,67.97
跌停,45.31
外盘,20544.0
内盘,25397.0

time:09:59:48
s5,54.15
s5v,100.0
s4,54.0
s4v,8300.0
s3,53.98
s3v,2900.0
s2,53.95
s2v,100.0
s1,53.9
s1v,300.0
b1,53.88
b1v,300.0
b2,53.8
b2v,100.0
b3,53.77
b3v,3200.0
b4,53.72
b4v,100.0
b5,53.71
b5v,700.0
最新,53.9
均价,53.11
涨幅,-4.84
涨跌,-2.74
总手,45952.0
金额,244035837.64
换手,23.04
量比,4.11
最高,54.54
最低,51.02
今开,52.64
昨收,56.64
涨停,67.97
跌停,45.31
外盘,20551.0
内盘,25401.0

time:09:59:54
s5,54.15
s5v,100.0
s4,54.0
s4v,8300.0
s3,53.98
s3v,2600.0
s2,53.9
s2v,600.0
s1,53.88
s1v,900.0
b1,53.84
b1v,200.0
b2,53.8
b2v,4000.0
b3,53.77
b3v,3200.0
b4,53.72
b4v,100.0
b5,53.71
b5v,700.0
最新,53.88
均价,53.11
涨幅,-4.87
涨跌,-2.76
总手,45971.0
金额,244138262.64
换手,23.05
量比,4.11
最高,54.54
最低,51.02
今开,52.64
昨收,56.64
涨停,67.97
跌停,45.31
外盘,20554.0
内盘,25417.0

time:10:00:00
s5,54.0
s5v,7900.0
s4,53.98
s4v,2700.0
s3,53.9
s3v,600.0
s2,53.88
s2v,600.0
s1,53.84
s1v,1000.0
b1,53.8
b1v,3800.0
