time:09:59:30
s5,14.24
s5v,1700.0
s4,14.23
s4v,900.0
s3,14.22
s3v,12000.0
s2,14.21
s2v,2400.0
s1,14.2
s1v,8800.0
b1,14.13
b1v,600.0
b2,14.12
b2v,7400.0
b3,14.1
b3v,11200.0
b4,14.09
b4v,700.0
b5,14.08
b5v,400.0
最新,14.13
均价,14.1
涨幅,-3.22
涨跌,-0.47
总手,52239.0
金额,73653358.6
换手,4.78
量比,3.69
最高,14.37
最低,13.91
今开,14.1
昨收,14.6
涨停,17.52
跌停,11.68
外盘,23538.0
内盘,28701.0

time:09:59:36
s5,14.22
s5v,12200.0
s4,14.21
s4v,2400.0
s3,14.2
s3v,11000.0
s2,14.19
s2v,1000.0
s1,14.18
s1v,300.0
b1,14.14
b1v,300.0
b2,14.13
b2v,10100.0
b3,14.12
b3v,7500.0
b4,14.1
b4v,11200.0
b5,14.09
b5v,700.0
最新,14.14
均价,14.1
涨幅,-3.15
涨跌,-0.46
总手,52246.0
金额,73663261.6
换手,4.78
量比,3.69
最高,14.37
最低,13.91
今开,14.1
昨收,14.6
涨停,17.52
跌停,11.68
外盘,23658.0
内盘,28588.0

time:09:59:42
s5,14.22
s5v,12200.0
s4,14.21
s4v,2400.0
s3,14.2
s3v,11000.0
s2,14.19
s2v,700.0
s1,14.18
s1v,300.0
b1,14.14
b1v,38400.0
b2,14.13
b2v,10100.0
b3,14.12
b3v,7500.0
b4,14.1
b4v,11900.0
b5,14.09
b5v,700.0
最新,14.14
均价,14.1
涨幅,-3.15
涨跌,-0.46
总手,52264.0
金额,73688715.6
换手,4.78
量比,3.69
最高,14.37
最低,13.91
今开,14.1
昨收,14.6
涨停,17.52
跌停,11.68
外盘,23658.0
内盘,28606.0

time:09:59:48
s5,14.22
s5v,600.0
s4,14.21
s4v,2400.0
s3,14.2
s3v,11100.0
s2,14.19
s2v,700.0
s1,14.18
s1v,300.0
b1,14.14
b1v,30400.0
b2,14.13
b2v,10500.0
b3,14.12
b3v,7500.0
b4,14.1
b4v,11900.0
b5,14.09
b5v,700.0
最新,14.14
均价,14.1
涨幅,-3.15
涨跌,-0.46
总手,52348.0
金额,73807495.6
换手,4.79
量比,3.7
最高,14.37
最低,13.91
今开,14.1
昨收,14.6
涨停,17.52
跌停,11.68
外盘,23658.0
内盘,28690.0

time:09:59:54
s5,14.21
s5v,2400.0
s4,14.2
s4v,11000.0
s3,14.19
