time:09:59:30
s5,5.34
s5v,41000.0
s4,5.33
s4v,13100.0
s3,5.32
s3v,2200.0
s2,5.31
s2v,26500.0
s1,5.3
s1v,9700.0
b1,5.29
b1v,900.0
b2,5.28
b2v,5700.0
b3,5.27
b3v,2000.0
b4,5.26
b4v,39600.0
b5,5.25
b5v,101100.0
最新,5.29
均价,5.26
涨幅,-2.94
涨跌,-0.16
总手,89008.0
金额,46851146.88
换手,3.69
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40448.0
内盘,48559.0

time:09:59:36
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,18200.0
s1,5.29
s1v,34500.0
b1,5.28
b1v,5700.0
b2,5.27
b2v,12700.0
b3,5.26
b3v,39600.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.29
均价,5.26
涨幅,-2.94
涨跌,-0.16
总手,89017.0
金额,46855907.88
换手,3.7
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40457.0
内盘,48559.0

time:09:59:42
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,18200.0
s1,5.29
s1v,33300.0
b1,5.28
b1v,5500.0
b2,5.27
b2v,13700.0
b3,5.26
b3v,39600.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.28
均价,5.26
涨幅,-3.12
涨跌,-0.17
总手,89032.0
金额,46863839.88
换手,3.7
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40457.0
内盘,48574.0

time:09:59:47
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,42900.0
s1,5.29
s1v,40300.0
b1,5.28
b1v,5000.0
b2,5.27
b2v,13700.0
b3,5.26
b3v,39600.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.28
均价,5.26
涨幅,-3.12
涨跌,-0.17
总手,89037.0
金额,46866479.88
换手,3.7
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40469.0
内盘,48567.0

time:09:59:53
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,42900.0
s1,5.29
s1v,68900.0
b1,5.28
b1v,12700.0
b2,5.27
b2v,13500.0
b3,5.26
b3v,39400.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.29
均价,5.26
涨幅,-2.94
涨跌,-0.16
总手,89041.0
金额,46868594.88
换手,3.7
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40472.0
内盘,48568.0

time:10:00:00
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,42500.0
s1,5.29
s1v,67800.0
b1,5.28
b1v,12700.0
b2,5.27
b2v,14000.0
b3,5.26
b3v,38100.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.29
均价,5.26
涨幅,-2.94
涨跌,-0.16
总手,89061.0
金额,46879174.88
换手,3.7
量比,1.58
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40472.0
内盘,48588.0

time:10:00:05
s5,5.33
s5v,14700.0
s4,5.32
s4v,2200.0
s3,5.31
s3v,26500.0
s2,5.3
s2v,42700.0
s1,5.29
s1v,68600.0
b1,5.28
b1v,7900.0
b2,5.27
b2v,16100.0
b3,5.26
b3v,38100.0
b4,5.25
b4v,101100.0
b5,5.24
b5v,6500.0
最新,5.28
均价,5.26
涨幅,-3.12
涨跌,-0.17
总手,89114.0
金额,46907158.88
换手,3.7
量比,1.53
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40492.0
内盘,48621.0

time:10:00:11
s5,5.32
s5v,2200.0
s4,5.31
s4v,16000.0
s3,5.3
s3v,60800.0
s2,5.29
s2v,72700.0
s1,5.28
s1v,1000.0
b1,5.27
b1v,14700.0
b2,5.26
b2v,38100.0
b3,5.25
b3v,101100.0
b4,5.24
b4v,6500.0
b5,5.23
b5v,23600.0
最新,5.28
均价,5.26
涨幅,-3.12
涨跌,-0.17
总手,89170.0
金额,46936726.88
换手,3.7
量比,1.53
最高,5.4
最低,5.1
今开,5.39
昨收,5.45
涨停,6.0
跌停,4.91
外盘,40492.0
内盘,48677.0

time:10:00:18
s5,5.32
s5v,2200.0
s4,5.31
s4v,16000.0
s3,5.3
s3v,58000.0
s2,5.29
s2v,68600.0
s1,5.28
s1v,3100.0
b1,5.27
b1v,4200.0
b2,5.26
b2v,38100.0
b3,5.25
b3v,101100.0
b4,5.24
b4v,6500.0
b5,5.23
b5v,23600.0
最新,5.27
均价,5.26
涨幅,-3.3
涨跌,-0.18
总手,89279.0
金额,46994171.88
换手,3.71
量比,1.54
最高,5.4
最低,5.1
