837046 , 亿能电力 , 10.95 , 29.89, 21.11
873693 , 阿为特 , 31.93 , 21.78, 28.39
301361 , 众智科技 , 22.26 , 20.0, 23.1
301162 , 国能日新 , 51.01 , 20.0, 15.43
301389 , 隆扬电子 , 22.58 , 19.98, 24.82
300880 , 迦南智能 , 20.54 , 14.68, 15.39
870299 , 灿能电力 , 8.12 , 14.37, 36.16
300317 , 珈伟新能 , 4.88 , 13.75, 13.59
300822 , 贝仕达克 , 13.45 , 12.84, 13.83
300410 , 正业科技 , 8.12 , 12.62, 27.32
301086 , 鸿富瀚 , 46.42 , 12.13, 30.64
301179 , 泽宇智能 , 18.18 , 11.81, 19.71
300882 , 万胜智能 , 24.7 , 11.31, 16.93
833580 , 科创新材 , 6.3 , 10.33, 17.91
600121 , 郑州煤电 , 3.93 , 10.08, 16.87
605162 , 新中港 , 8.2 , 10.07, 12.36
600719 , 大连热电 , 9.74 , 10.06, 10.49
000638 , 万方发展 , 4.93 , 10.04, 24.37
000958 , 电投产融 , 4.5 , 10.02, 10.97
603068 , 博通集成 , 22.86 , 10.01, 10.76
002897 , 意华股份 , 47.11 , 9.99, 14.66
603577 , 汇金通 , 8.59 , 9.99, 13.03
600983 , 惠而浦 , 9.92 , 9.98, 22.94
000702 , 正虹科技 , 7.5 , 9.97, 12.13
000875 , 吉电股份 , 5.54 , 9.92, 16.12
300982 , 苏文电能 , 22.73 , 9.91, 12.07
600149 , 廊坊发展 , 4.33 , 9.9, 15.75
600310 , 广西能源 , 3.78 , 9.88, 10.56
688248 , 南网科技 , 29.08 , 9.12, 11.6
000620 , 新华联 , 2.66 , 9.02, 50.06
301314 , 科瑞思 , 33.82 , 8.71, 21.08
002016 , 世荣兆业 , 6.36 , 8.35, 10.71
300286 , 安科瑞 , 25.48 , 8.29, 13.01
301082 , 久盛电气 , 13.74 , 8.19, 17.24
872931 , 无锡鼎邦 , 9.67 , 8.17, 11.68
301182 , 凯旺科技 , 18.1 , 7.93, 15.13
688501 , 青达环保 , 17.05 , 7.57, 10.94
600021 , 上海电力 , 10.31 , 7.51, 13.58
300335 , 迪森股份 , 4.61 , 7.46, 10.6
300514 , 友讯达 , 15.03 , 6.82, 10.04
603416 , 信捷电气 , 30.6 , 6.66, 22.33
300682 , 朗新集团 , 9.73 , 6.57, 10.37
301326 , 捷邦科技 , 32.88 , 6.55, 10.8
300513 , 恒实科技 , 8.72 , 6.47, 17.14
688536 , 思瑞浦 , 93.31 , 6.38, 10.92
301386 , 未来电器 , 24.47 , 6.21, 11.42
831087 , 秋乐种业 , 7.64 , 6.11, 18.99
831175 , 派诺科技 , 12.39 , 5.72, 15.58
688702 , 盛科通信-U , 42.38 , 5.29, 11.58
002669 , 康达新材 , 10.79 , 5.27, 30.3
301419 , 阿莱德 , 30.29 , 5.21, 18.56
834062 , 科润智控 , 6.12 , 5.15, 13.42
301390 , 经纬股份 , 32.51 , 5.11, 12.42
300254 , 仟源医药 , 9.62 , 5.02, 10.31
301165 , 锐捷网络 , 37.4 , 5.0, 10.93
002063 , 远光软件 , 5.47 , 4.99, 13.11
600292 , 远达环保 , 5.5 , 4.96, 18.24
430556 , 雅达股份 , 4.73 , 4.65, 15.68
603616 , 韩建河山 , 3.64 , 4.6, 12.94
002010 , 传化智联 , 4.7 , 4.44, 18.77
300806 , 斯迪克 , 9.89 , 4.21, 10.85
300602 , 飞荣达 , 16.9 , 4.19, 15.18
831396 , 许昌智能 , 5.89 , 3.88, 10.96
837403 , 康农种业 , 10.71 , 3.78, 16.6
600354 , 敦煌种业 , 5.56 , 3.73, 14.81
605598 , 上海港湾 , 19.57 , 3.22, 14.91
831526 , 凯华材料 , 21.83 , 3.17, 14.97
833751 , 惠同新材 , 9.84 , 2.93, 13.37
301468 , 博盈特焊 , 25.42 , 2.91, 10.88
002843 , 泰嘉股份 , 18.01 , 2.91, 11.28
688515 , 裕太微-U , 66.94 , 2.62, 10.16
002836 , 新宏泽 , 7.2 , 2.27, 21.37
834639 , 晨光电缆 , 4.27 , 1.91, 10.56
002900 , 哈三联 , 12.28 , 1.4, 11.78
603628 , 清源股份 , 18.27 , 1.11, 34.76
002218 , 拓日新能 , 3.98 , 0.0, 11.74
301282 , 金禄电子 , 19.44 , -0.31, 10.88
600225 , 卓朗科技 , 2.62 , -0.76, 18.15
601606 , 长城军工 , 11.21 , -1.84, 11.72
002141 , *ST贤丰 , 1.18 , -3.28, 12.4
002717 , 岭南股份 , 1.45 , -3.97, 24.96
600620 , 天宸股份 , 6.15 , -4.21, 26.7
000622 , *ST恒立 , 1.24 , -4.62, 14.78
603959 , ST百利 , 2.0 , -4.76, 14.66
000070 , ST特信 , 4.97 , -4.97, 10.33
002748 , ST世龙 , 5.29 , -5.03, 20.1
603839 , 安正时尚 , 5.78 , -5.86, 10.05
002505 , 鹏都农牧 , 0.89 , -9.18, 18.04
