时间,成交价,手数,买卖盘性质
09:50:54,4.25,16,1
09:50:57,4.24,90,-1
09:51:00,4.25,4,1
09:51:06,4.25,97,1
09:51:12,4.25,5,1
09:51:18,4.24,4,-1
09:51:21,4.24,9,-1
09:51:27,4.25,2,1
09:51:33,4.25,128,1
09:51:36,4.25,26,1
09:51:42,4.25,10,1
09:51:45,4.25,7,1
09:51:48,4.25,166,1
09:52:00,4.24,475,-1
09:52:06,4.24,51,-1
09:52:09,4.24,5,-1
09:52:12,4.24,18,-1
09:52:15,4.24,321,-1
09:52:33,4.24,11,1
09:52:36,4.24,181,1
09:52:39,4.24,16,1
09:52:42,4.23,1048,-1
09:52:48,4.23,6,1
09:52:51,4.22,12,-1
09:52:54,4.22,1,-1
09:53:06,4.22,10,-1
09:53:18,4.23,6,1
09:53:21,4.22,2,-1
09:53:30,4.22,25,-1
09:53:33,4.22,20,-1
09:53:42,4.23,84,1
09:53:51,4.23,30,1
09:53:57,4.23,485,1
09:54:00,4.23,200,1
09:54:06,4.22,4,-1
09:54:09,4.22,840,-1
09:54:15,4.22,3,1
09:54:30,4.22,25,1
09:54:33,4.21,3,-1
09:54:42,4.21,42,-1
09:54:48,4.22,96,1
09:54:51,4.21,254,-1
09:54:54,4.21,34,-1
09:54:57,4.21,31,-1
09:55:18,4.22,3,1
09:55:21,4.21,3,-1
09:55:30,4.21,4,-1
09:55:33,4.22,1,1
09:55:36,4.21,1,-1
09:55:48,4.22,515,1
09:55:54,4.21,50,-1
09:56:03,4.21,11,-1
09:56:09,4.21,41,-1
09:56:15,4.21,130,-1
09:56:33,4.21,4,-1
09:56:42,4.21,93,-1
09:56:45,4.22,2,1
09:56:48,4.21,2,-1
09:56:54,4.21,41,-1
09:57:00,4.22,10,1
09:57:03,4.21,5,-1
09:57:09,4.21,10,-1
09:57:15,4.21,20,-1
09:57:21,4.21,15,-1
09:57:24,4.21,110,-1
09:57:30,4.21,1,-1
09:57:39,4.21,3,-1
09:57:42,4.21,20,-1
09:57:48,4.21,1,-1
09:57:51,4.21,1,-1
09:57:54,4.21,106,-1
09:58:00,4.21,2,-1
09:58:03,4.21,11,-1
09:58:06,4.21,50,-1
09:58:15,4.21,24,-1
09:58:21,4.21,2,-1
09:58:24,4.21,81,-1
09:58:30,4.21,1,-1
09:58:33,4.22,22,1
09:58:42,4.21,1,-1
09:58:54,4.21,338,-1
09:59:03,4.21,10,-1
09:59:09,4.21,1,-1
09:59:12,4.22,19,1
09:59:18,4.22,2,1
09:59:21,4.22,3,1
09:59:36,4.22,19,1
09:59:42,4.22,5,1
09:59:51,4.22,17,1
09:59:57,4.22,6,1
10:00:00,4.22,31,1
10:00:06,4.22,17,1
10:00:12,4.21,7,-1
10:00:15,4.21,5,-1
10:00:24,4.22,16,1
10:00:27,4.21,26,-1
10:00:30,4.22,30,1
10:00:45,4.21,20,-1
10:00:48,4.21,11,-1
10:00:51,4.22,104,1
10:00:54,4.22,5,1
10:00:57,4.21,9,-1
10:01:03,4.21,5,-1
10:01:06,4.22,209,1
10:01:12,4.22,14,1
10:01:18,4.22,68,1
10:01:21,4.22,166,1
10:01:24,4.22,19,1
10:01:27,4.22,77,1
10:01:30,4.22,301,1
10:01:33,4.22,12,1
10:01:36,4.22,200,1
10:01:42,4.22,12,1
10:01:45,4.22,29,1
10:01:51,4.21,57,-1
10:01:54,4.22,494,1
10:01:57,4.23,330,1
10:02:00,4.24,1292,1
10:02:03,4.25,1456,1
10:02:06,4.26,102,1
10:02:09,4.27,1177,1
10:02:12,4.27,50,1
10:02:15,4.26,534,-1
10:02:18,4.25,3,-1
10:02:21,4.25,2,-1
10:02:24,4.25,6,-1
10:02:27,4.25,47,-1
10:02:30,4.26,51,1
10:02:33,4.26,197,1
10:02:36,4.26,7,1
10:02:39,4.25,27,-1
10:02:42,4.26,3,1
10:02:45,4.25,91,-1
10:02:48,4.25,54,1
10:02:51,4.25,12,1
10:03:03,4.25,34,1
10:03:06,4.26,281,1
10:03:12,4.25,1,1
10:03:18,4.25,17,1
10:03:21,4.25,21,1
10:03:30,4.24,34,-1
10:03:33,4.25,163,1
10:03:39,4.25,12,1
10:03:42,4.25,77,1
10:03:48,4.25,161,1
10:03:54,4.25,2,1
10:03:57,4.24,2,-1
10:04:06,4.24,110,-1
10:04:09,4.25,23,1
10:04:27,4.24,14,-1
10:04:30,4.24,19,-1
10:04:39,4.25,33,1
10:04:42,4.24,4,-1
10:04:45,4.24,11,-1
10:04:51,4.24,15,-1
10:04:57,4.25,196,1
10:05:03,4.25,27,1
10:05:06,4.24,19,-1
10:05:09,4.24,104,-1
10:05:21,4.25,50,1
10:05:24,4.24,5,-1
10:05:45,4.24,20,-1
10:05:48,4.25,2,1
10:05:54,4.24,4,-1
10:05:57,4.24,3,-1
10:06:00,4.25,10,1
10:06:09,4.25,5,1
10:06:12,4.24,53,-1
10:06:15,4.25,3,1
10:06:21,4.25,5,1
10:06:51,4.25,20,1
10:07:00,4.25,15,1
10:07:09,4.25,15,1
10:07:18,4.25,147,1
10:07:21,4.25,30,1
10:07:27,4.24,20,-1
10:07:33,4.25,2,1
10:07:54,4.25,102,1
10:08:03,4.25,29,1
10:08:12,4.24,1,-1
10:08:15,4.24,2,-1
10:08:21,4.24,2,-1
10:08:36,4.25,1,1
10:08:39,4.24,100,-1
10:08:48,4.24,2,-1
10:08:54,4.25,119,1
10:09:03,4.25,182,1
10:09:12,4.24,14,-1
10:09:24,4.25,14,1
10:09:30,4.25,271,1
10:09:33,4.25,131,1
10:09:51,4.25,1,1
10:10:03,4.25,3,1
10:10:06,4.24,2,-1
10:10:09,4.25,82,1
10:10:12,4.24,81,-1
10:10:15,4.25,30,1
10:10:18,4.25,31,1
10:10:21,4.25,5,1
10:10:24,4.24,9,-1
10:10:30,4.24,27,-1
10:10:39,4.24,28,-1
10:10:51,4.24,1406,-1
10:11:09,4.23,16,-1
10:11:12,4.23,5,-1
10:11:15,4.23,84,-1
10:11:54,4.24,11,1
10:12:12,4.23,100,-1
10:12:15,4.24,2,1
10:12:18,4.23,146,-1
10:12:33,4.23,525,-1
10:12:45,4.22,36,-1
10:13:12,4.22,18,-1
10:13:15,4.24,31,1
10:13:18,4.22,84,-1
10:13:24,4.24,3,1
10:13:45,4.24,3,1
10:13:48,4.24,189,1
10:14:00,4.24,10,1
10:14:21,4.22,1,-1
10:14:27,4.23,2,1
10:14:54,4.23,6,1
10:15:03,4.22,22,-1
10:15:06,4.22,4,-1
10:15:18,4.22,128,-1
10:15:33,4.22,1,-1
10:15:39,4.23,10,1
10:15:42,4.23,100,1
10:15:48,4.22,8,-1
10:16:03,4.22,73,-1
10:16:06,4.23,3,1
10:16:09,4.23,1,1
10:16:21,4.22,21,-1
10:16:24,4.22,70,-1
10:16:30,4.22,27,-1
10:16:39,4.22,1,-1
10:16:42,4.22,255,-1
10:16:45,4.22,3,-1
10:16:48,4.22,14,-1
10:17:00,4.22,10,-1
10:17:03,4.22,72,-1
10:17:15,4.22,128,-1
10:17:18,4.23,92,1
10:17:36,4.22,141,-1
10:17:39,4.22,8,-1
10:17:45,4.21,2,-1
10:18:03,4.22,16,1
10:18:12,4.22,101,1
10:18:18,4.22,5,1
10:18:21,4.22,28,1
10:18:30,4.22,3,1
10:18:33,4.22,69,1
10:18:51,4.22,3,-1
10:19:03,4.22,71,-1
10:19:06,4.22,12,-1
10:19:33,4.23,30,1
10:19:39,4.22,2,-1
10:19:54,4.22,4,-1
10:20:12,4.22,5,-1
10:20:48,4.23,213,1
10:20:51,4.22,10,-1
10:21:00,4.22,7,-1
10:21:12,4.23,3,1
10:21:18,4.22,12,-1
10:21:24,4.23,10,1
10:21:45,4.22,23,-1
10:22:12,4.22,26,-1
10:22:27,4.22,1,-1
10:22:33,4.22,11,-1
10:22:51,4.22,30,-1
10:23:00,4.22,5,-1
10:23:15,4.22,50,-1
10:23:21,4.23,346,1
10:23:33,4.22,27,-1
10:23:57,4.22,158,-1
10:24:06,4.22,64,-1
10:24:15,4.22,1,-1
10:24:18,4.22,55,-1
10:24:33,4.22,50,-1
10:24:51,4.22,4,-1
10:24:54,4.23,1,1
10:25:18,4.22,10,-1
10:25:42,4.22,15,-1
10:25:48,4.23,2,1
10:25:57,4.22,10,-1
10:26:27,4.23,36,1
10:26:33,4.23,1,1
10:27:12,4.22,1,-1
10:27:21,4.22,6,-1
10:27:30,4.22,1,-1
10:27:39,4.23,10,1
10:27:48,4.23,100,1
10:28:03,4.23,5,1
10:28:27,4.23,12,1
10:28:36,4.23,1,1
10:28:39,4.22,17,-1
10:28:57,4.22,21,-1
10:29:06,4.22,10,-1
10:29:36,4.22,61,-1
10:29:42,4.22,4,-1
10:29:51,4.22,254,-1
10:30:03,4.22,455,-1
10:30:15,4.21,20,-1
10:31:00,4.21,20,-1
10:31:30,4.22,15,1
10:32:03,4.22,84,1
10:32:06,4.21,1,-1
10:32:36,4.21,1,-1
10:32:45,4.21,1,-1
10:33:15,4.21,11,-1
10:33:21,4.22,2,1
10:33:30,4.22,9,1
10:33:48,4.21,18,-1
10:33:51,4.21,17,-1
10:34:09,4.21,1,-1
10:34:15,4.22,148,1
10:34:21,4.22,16,1
10:34:57,4.22,10,1
10:35:03,4.22,59,1
10:35:24,4.21,50,-1
10:35:33,4.22,57,1
10:35:36,4.22,73,1
10:36:06,4.22,7,1
10:36:12,4.22,37,1
10:36:18,4.21,40,-1
10:36:21,4.22,1,1
10:36:27,4.22,10,1
10:36:39,4.22,10,1
10:36:57,4.22,11,1
10:37:36,4.22,12,1
10:37:57,4.22,71,1
10:38:03,4.22,4,-1
10:38:21,4.23,1,1
10:39:09,4.22,19,-1
10:39:18,4.23,13,1
10:39:33,4.23,5,1
10:39:57,4.22,29,-1
10:40:18,4.22,5,-1
10:40:39,4.23,54,1
10:40:42,4.23,34,1
10:40:57,4.22,1,-1
10:41:39,4.23,2,1
10:41:48,4.22,40,-1
10:41:51,4.22,4,-1
10:42:09,4.22,2,-1
10:42:39,4.22,1,-1
10:43:15,4.23,1,1
10:43:21,4.22,7,-1
10:43:33,4.22,6,-1
10:43:36,4.22,33,-1
10:43:42,4.22,30,-1
10:43:57,4.23,1,1
10:44:57,4.22,60,-1
10:45:09,4.23,41,1
10:45:42,4.22,3,-1
10:46:27,4.23,14,1
10:46:51,4.22,60,-1
10:46:54,4.23,10,1
10:47:45,4.23,10,1
10:47:48,4.22,7,-1
10:47:54,4.22,30,-1
10:48:27,4.22,19,-1
10:48:33,4.22,2,-1
10:49:00,4.22,4,-1
10:49:30,4.22,2,-1
10:49:51,4.23,10,1
10:50:00,4.22,10,-1
10:50:03,4.23,200,1
10:50:06,4.23,6,1
10:50:12,4.23,158,1
10:50:18,4.22,20,-1
10:50:36,4.22,2,-1
10:51:12,4.23,34,1
10:51:27,4.23,1,1
10:52:15,4.23,106,1
10:52:18,4.23,1,1
10:52:33,4.22,10,-1
10:52:36,4.23,4,1
10:52:51,4.22,1,-1
10:53:33,4.23,20,1
10:53:45,4.23,1,1
10:53:57,4.23,158,1
10:54:00,4.23,154,1
10:54:03,4.23,1,1
10:54:09,4.22,53,-1
10:54:27,4.22,14,-1
10:54:48,4.22,29,-1
10:54:51,4.22,9,-1
10:55:06,4.22,597,-1
10:55:21,4.22,200,-1
10:55:27,4.22,184,-1
10:55:33,4.22,20,-1
10:55:48,4.22,4,-1
10:55:51,4.22,1,-1
10:55:57,4.22,10,-1
10:56:18,4.22,10,-1
10:56:21,4.22,6,-1
10:56:48,4.21,1191,-1
10:56:51,4.21,1,-1
10:57:06,4.21,54,-1
10:57:12,4.22,10,1
10:57:27,4.22,10,1
10:57:36,4.21,24,-1
10:57:39,4.22,22,1
10:57:42,4.22,104,1
10:57:45,4.22,10,1
10:57:57,4.22,203,1
10:58:00,4.22,107,1
10:58:03,4.22,31,1
10:58:06,4.22,36,-1
10:58:15,4.23,955,1
10:58:18,4.24,1,1
10:58:21,4.24,1071,1
10:58:24,4.25,38,1
10:58:27,4.25,11,1
10:58:30,4.28,6496,1
10:58:33,4.29,2414,1
10:58:36,4.29,323,1
10:58:39,4.29,1113,1
10:58:42,4.29,347,1
10:58:45,4.3,88,1
10:58:48,4.3,767,1
10:58:51,4.3,32,1
10:58:54,4.3,2629,1
10:58:57,4.31,5403,1
10:59:00,4.3,1364,-1
10:59:03,4.31,907,1
10:59:06,4.31,740,1
10:59:09,4.32,169,1
10:59:12,4.32,125,1
10:59:15,4.31,776,-1
10:59:18,4.32,17,1
10:59:21,4.32,365,1
10:59:24,4.31,600,-1
10:59:27,4.31,251,-1
10:59:30,4.32,428,1
10:59:33,4.33,209,1
10:59:36,4.33,208,1
10:59:39,4.33,397,1
10:59:42,4.33,302,1
10:59:45,4.33,453,1
10:59:48,4.33,502,1
10:59:51,4.32,692,-1
10:59:54,4.33,198,1
10:59:57,4.32,439,-1
11:00:00,4.32,82,1
11:00:03,4.32,165,1
11:00:06,4.32,237,1
11:00:09,4.32,369,1
11:00:12,4.31,99,-1
11:00:15,4.32,120,1
11:00:18,4.31,98,-1
11:00:21,4.31,448,-1
11:00:24,4.31,23,1
11:00:27,4.3,90,-1
11:00:30,4.31,532,1
11:00:33,4.3,263,-1
11:00:36,4.3,16,1
11:00:39,4.3,298,1
11:00:42,4.3,119,1
11:00:45,4.3,180,1
11:00:48,4.3,95,1
11:00:51,4.29,103,-1
11:00:54,4.3,79,1
11:00:57,4.29,452,-1
11:01:00,4.29,56,-1
11:01:03,4.29,7,1
11:01:06,4.29,71,1
11:01:09,4.29,107,1
11:01:12,4.29,122,-1
11:01:15,4.3,23,1
11:01:18,4.29,348,-1
11:01:21,4.29,6,1
11:01:24,4.29,15,-1
11:01:27,4.29,30,-1
11:01:30,4.29,170,-1
11:01:33,4.29,141,-1
11:01:42,4.29,47,-1
11:01:45,4.29,251,-1
11:01:48,4.29,10,-1
11:01:51,4.29,1296,-1
11:01:57,4.29,5,1
11:02:03,4.28,12,-1
11:02:06,4.29,100,1
11:02:09,4.29,3,1
11:02:12,4.29,74,1
11:02:15,4.29,136,1
11:02:18,4.28,41,-1
11:02:21,4.29,13,1
11:02:27,4.29,114,1
11:02:30,4.29,12,1
11:02:36,4.29,17,1
11:02:39,4.29,10,1
11:02:42,4.28,15,-1
11:02:51,4.28,57,-1
11:02:54,4.28,109,-1
11:02:57,4.28,3,-1
11:03:00,4.28,5,-1
11:03:03,4.28,8,-1
11:03:06,4.28,22,-1
11:03:09,4.28,70,-1
11:03:12,4.28,156,-1
11:03:21,4.28,3,-1
11:03:24,4.28,18,-1
11:03:27,4.28,23,-1
11:03:33,4.28,2,-1
11:03:36,4.29,3,1
11:03:39,4.28,301,-1
11:03:48,4.29,50,1
11:03:57,4.29,10,1
11:04:00,4.29,152,1
11:04:03,4.28,70,-1
11:04:06,4.29,43,1
11:04:09,4.29,234,1
11:04:12,4.28,606,-1
11:04:15,4.28,60,-1
11:04:18,4.28,1,-1
11:04:21,4.28,287,-1
11:04:24,4.29,32,1
11:04:27,4.28,25,-1
11:04:30,4.28,53,-1
11:04:48,4.28,1,1
11:04:54,4.27,2,-1
11:04:57,4.27,56,-1
11:05:03,4.27,3,-1
11:05:09,4.27,53,-1
11:05:12,4.27,60,-1
11:05:21,4.28,10,1
11:05:27,4.27,74,-1
11:05:33,4.27,5,-1
11:05:42,4.28,30,1
11:05:45,4.27,51,-1
11:06:00,4.27,77,-1
11:06:03,4.28,11,1
11:06:09,4.28,39,1
11:06:18,4.27,81,-1
11:06:24,4.28,67,1
11:06:27,4.28,12,1
11:06:39,4.27,105,-1
11:06:42,4.28,24,1
11:06:57,4.27,103,-1
11:07:00,4.28,22,1
11:07:12,4.27,55,-1
11:07:15,4.28,18,1
11:07:18,4.28,5,1
11:07:27,4.28,1,1
11:07:33,4.28,1,1
11:07:36,4.29,1280,1
11:07:39,4.29,29,-1
11:07:42,4.28,7,-1
11:07:45,4.3,100,1
11:07:51,4.28,20,-1
11:07:57,4.28,9,-1
11:08:00,4.28,102,-1
11:08:21,4.3,72,1
11:08:24,4.3,40,1
11:08:27,4.3,251,1
11:08:30,4.3,114,1
11:08:36,4.3,10,1
11:08:39,4.3,305,1
11:08:42,4.3,99,1
11:08:45,4.3,52,1
11:08:51,4.3,108,1
11:08:54,4.3,15,1
11:08:57,4.3,103,1
11:09:00,4.3,6,1
11:09:03,4.3,248,1
11:09:06,4.3,7,1
11:09:09,4.3,19,1
11:09:15,4.29,500,-1
11:09:18,4.29,2,-1
11:09:21,4.3,66,1
11:09:27,4.29,100,-1
11:09:30,4.3,16,1
11:09:36,4.3,79,1
11:09:39,4.3,13,1
11:09:45,4.3,240,1
11:09:48,4.3,119,1
11:09:51,4.3,80,1
11:09:57,4.29,129,-1
11:10:00,4.3,307,1
11:10:06,4.3,3,-1
11:10:09,4.3,2,-1
11:10:12,4.3,53,-1
11:10:18,4.3,60,1
11:10:21,4.3,25,1
11:10:30,4.3,30,1
11:10:33,4.29,2,-1
11:10:48,4.29,200,-1
11:10:51,4.3,79,1
11:10:54,4.3,2,1
11:10:57,4.3,17,1
11:11:00,4.3,91,1
11:11:03,4.3,6,1
11:11:09,4.3,125,1
11:11:12,4.3,2,1
11:11:15,4.3,10,1
11:11:18,4.3,66,1
11:11:21,4.29,216,-1
11:11:24,4.3,104,1
11:11:27,4.3,10,1
11:11:33,4.29,70,-1
11:11:36,4.29,477,-1
11:11:42,4.28,71,-1
11:11:48,4.29,100,1
