002862 , 实丰文化 , 14.02 , 0.94, 2.72
600421 , 华嵘控股 , 5.43 , 0.93, 3.38
870436 , 大地电气 , 10.88 , 0.74, 2.74
002701 , 奥瑞金 , 4.45 , 0.45, 3.53
600905 , 三峡能源 , 4.7 , 0.43, 2.14
601162 , 天风证券 , 2.38 , 0.42, 3.36
688500 , 慧辰股份 , 29.37 , 0.24, 4.98
688272 , 富吉瑞 , 17.54 , 0.06, 4.88
839719 , 宁新新材 , 8.4 , -0.24, 2.02
002968 , 新大正 , 10.19 , -0.78, 2.06
300833 , 浩洋股份 , 53.18 , -0.78, 2.04
601298 , 青岛港 , 8.39 , -1.06, 2.62
300791 , 仙乐健康 , 37.71 , -1.08, 2.31
603348 , 文灿股份 , 29.15 , -1.12, 2.2
300739 , 明阳电路 , 14.2 , -1.18, 2.18
002211 , 宏达新材 , 2.55 , -1.54, 2.34
000023 , *ST深天 , 1.78 , -1.66, 2.37
300103 , 达刚控股 , 4.02 , -1.71, 4.53
600028 , 中国石化 , 6.18 , -1.75, 2.03
000632 , 三木集团 , 2.76 , -1.78, 2.49
600395 , 盘江股份 , 6.32 , -2.17, 2.02
603038 , 华立股份 , 7.51 , -2.21, 2.19
601728 , 中国电信 , 5.83 , -2.35, 2.31
605058 , 澳弘电子 , 21.15 , -2.35, 2.11
688198 , 佰仁医疗 , 105.3 , -2.4, 2.15
605138 , 盛泰集团 , 5.24 , -2.42, 2.26
000596 , 古井贡酒 , 237.44 , -2.46, 2.3
600548 , 深高速 , 10.48 , -2.51, 2.06
688343 , 云天励飞-U , 30.04 , -2.53, 2.88
603198 , 迎驾贡酒 , 63.09 , -2.62, 2.11
688017 , 绿的谐波 , 105.7 , -2.67, 2.07
688169 , 石头科技 , 400.63 , -2.87, 2.25
600519 , 贵州茅台 , 1570.22 , -3.02, 3.2
000937 , 冀中能源 , 7.91 , -3.18, 2.57
300198 , 纳川股份 , 1.21 , -3.2, 2.53
301149 , 隆华新材 , 9.5 , -3.26, 2.13
300750 , 宁德时代 , 186.89 , -3.27, 2.34
300787 , 海能实业 , 11.89 , -3.33, 2.77
600287 , 江苏舜天 , 3.72 , -3.38, 2.2
002226 , 江南化工 , 4.48 , -3.45, 2.33
600983 , 惠而浦 , 7.87 , -3.55, 2.2
600302 , 标准股份 , 3.49 , -3.59, 2.07
601998 , 中信银行 , 6.68 , -3.75, 2.3
002633 , 申科股份 , 5.9 , -3.75, 3.87
300589 , 江龙船艇 , 12.04 , -3.83, 2.46
000504 , 南华生物 , 6.42 , -3.89, 2.25
601918 , 新集能源 , 9.96 , -3.95, 2.56
605118 , 力鼎光电 , 14.85 , -4.07, 2.05
600403 , 大有能源 , 2.8 , -4.11, 2.2
600150 , 中国船舶 , 36.89 , -4.13, 2.05
600018 , 上港集团 , 5.6 , -4.44, 2.34
000568 , 泸州老窖 , 158.7 , -4.5, 2.73
002861 , 瀛通通讯 , 7.7 , -4.58, 3.17
300779 , 惠城环保 , 44.45 , -4.63, 2.54
688472 , 阿特斯 , 11.03 , -4.67, 3.07
000598 , 兴蓉环境 , 7.55 , -4.67, 2.47
603377 , ST东时 , 1.02 , -4.67, 2.54
600710 , 苏美达 , 8.26 , -4.73, 2.23
000883 , 湖北能源 , 5.96 , -4.94, 2.79
600956 , 新天绿能 , 8.79 , -4.97, 2.02
603559 , *ST通脉 , 3.61 , -5.0, 2.48
600777 , ST新潮 , 1.5 , -5.06, 2.09
601989 , 中国重工 , 4.82 , -5.3, 2.35
002822 , ST中装 , 1.07 , -5.31, 3.25
600482 , 中国动力 , 18.86 , -5.32, 2.24
001872 , 招商港口 , 18.3 , -5.43, 2.23
601117 , 中国化学 , 8.01 , -5.65, 2.5
001215 , 千味央厨 , 32.51 , -5.66, 2.33
300306 , 远方信息 , 9.19 , -6.51, 4.32
603519 , 立霸股份 , 12.07 , -6.65, 2.81
603132 , 金徽股份 , 13.28 , -6.68, 2.28
601118 , 海南橡胶 , 5.13 , -6.73, 3.25
601975 , 招商南油 , 3.59 , -6.99, 2.52
300716 , 泉为科技 , 6.01 , -7.11, 3.09
601866 , 中远海发 , 2.59 , -7.17, 2.09
600988 , 赤峰黄金 , 16.55 , -7.59, 2.9
688456 , 有研粉材 , 25.0 , -7.72, 2.99
600026 , 中远海能 , 16.86 , -8.37, 2.09
300717 , 华信新材 , 14.5 , -8.81, 2.36
600783 , 鲁信创投 , 9.83 , -9.07, 4.42
601872 , 招商轮船 , 8.43 , -9.35, 2.44
603863 , 松炀资源 , 17.75 , -9.39, 2.53
600724 , 宁波富达 , 4.38 , -9.5, 4.62
600428 , 中远海特 , 6.29 , -9.76, 2.18
601919 , 中远海控 , 15.46 , -10.01, 2.35
300187 , 永清环保 , 4.65 , -11.6, 4.8
