时间,成交价,手数,买卖盘性质
09:30:33,42.06,12,-1
09:30:36,42.0,57,-1
09:30:39,42.02,5,1
09:30:42,42.0,6,1
09:30:45,41.85,19,-1
09:30:48,41.82,226,-1
09:30:51,41.8,72,-1
09:30:54,41.82,25,-1
09:30:57,42.0,15,1
09:31:00,42.0,56,1
09:31:03,41.8,15,-1
09:31:06,41.79,32,-1
09:31:09,41.8,45,1
09:31:12,41.82,9,1
09:31:15,42.0,12,1
09:31:18,41.82,10,-1
09:31:21,41.83,20,-1
09:31:24,42.0,97,1
09:31:27,41.86,38,-1
09:31:30,41.86,63,1
09:31:33,41.86,34,-1
09:31:36,42.11,75,1
09:31:39,42.1,15,-1
09:31:45,42.09,8,1
09:31:48,41.91,25,-1
09:31:51,42.0,22,1
09:31:54,41.91,20,-1
09:31:57,41.88,2,-1
09:32:00,41.91,20,1
09:32:03,41.88,41,-1
09:32:06,41.99,24,1
09:32:09,41.88,71,-1
09:32:12,41.9,9,1
09:32:15,42.0,11,1
09:32:18,42.0,74,1
09:32:21,42.0,16,1
09:32:24,42.0,8,-1
09:32:27,42.1,57,1
09:32:30,42.11,27,1
09:32:33,42.14,42,1
09:32:36,42.16,17,1
09:32:39,42.21,72,1
09:32:45,42.31,9,1
09:32:48,42.39,10,1
09:32:51,42.39,36,1
09:32:54,42.57,53,1
09:32:57,42.65,16,1
09:33:00,42.77,31,1
09:33:03,42.73,60,-1
09:33:06,42.78,26,1
09:33:09,42.9,88,1
09:33:12,42.95,53,1
09:33:15,43.0,84,1
09:33:18,43.21,50,1
09:33:21,43.21,88,1
09:33:24,43.22,96,1
09:33:27,43.33,155,1
09:33:30,43.38,81,1
09:33:33,43.37,174,-1
09:33:36,43.44,66,1
09:33:39,43.42,191,-1
09:33:42,43.43,161,1
09:33:45,43.45,154,1
09:33:48,43.5,99,1
09:33:51,43.5,94,1
09:33:54,43.59,28,1
09:33:57,43.58,90,-1
09:34:00,43.58,146,1
09:34:03,43.63,151,1
09:34:06,43.55,320,-1
09:34:09,43.55,105,1
09:34:12,43.54,187,-1
09:34:15,43.3,155,-1
09:34:18,43.28,31,-1
09:34:21,43.28,81,-1
09:34:24,43.28,104,-1
09:34:27,43.33,46,1
09:34:30,43.21,45,-1
09:34:33,43.21,18,1
09:34:36,43.22,41,1
09:34:39,43.3,26,1
09:34:42,43.23,51,-1
09:34:45,43.27,31,1
09:34:48,43.28,30,1
09:34:51,43.3,66,1
09:34:54,43.3,62,1
09:34:57,43.37,43,1
09:35:00,43.42,16,1
09:35:03,43.43,32,1
09:35:06,43.44,40,1
09:35:09,43.5,79,1
09:35:12,43.5,19,1
09:35:15,43.54,57,1
09:35:18,43.54,25,-1
09:35:21,43.58,42,1
09:35:24,43.62,106,1
09:35:27,43.62,98,1
09:35:30,43.67,94,1
09:35:33,43.69,38,1
09:35:36,43.7,25,1
09:35:39,43.75,60,1
09:35:42,43.78,35,1
09:35:45,43.8,47,1
09:35:48,43.84,76,1
09:35:51,43.88,69,1
09:35:54,43.88,95,1
09:35:57,43.96,55,1
09:36:00,44.0,124,1
09:36:03,44.04,145,1
09:36:06,44.08,59,1
09:36:09,44.09,64,1
09:36:12,44.11,97,1
09:36:15,44.13,47,1
09:36:18,44.32,68,1
09:36:21,44.4,83,1
09:36:24,44.42,56,1
09:36:27,44.45,111,1
09:36:30,44.45,180,-1
09:36:33,44.5,117,1
09:36:36,44.55,70,1
09:36:39,44.59,154,1
09:36:42,44.58,163,-1
09:36:45,44.67,281,1
09:36:48,44.67,180,-1
09:36:51,44.74,232,1
09:36:54,44.76,82,1
09:36:57,44.83,313,1
09:37:00,44.82,104,-1
09:37:03,44.83,211,1
09:37:06,44.97,169,-1
09:37:09,44.98,267,1
09:37:12,45.0,140,1
09:37:15,45.02,34,1
09:37:18,45.02,41,-1
09:37:21,45.1,60,1
09:37:24,45.19,75,1
09:37:27,45.28,109,1
09:37:30,45.41,51,1
09:37:33,45.39,76,-1
09:37:36,45.44,104,1
09:37:39,45.6,173,1
09:37:42,45.68,88,1
09:37:45,45.59,154,-1
09:37:48,45.5,94,-1
09:37:51,45.41,290,-1
09:37:54,45.2,150,-1
09:37:57,45.01,70,-1
09:38:00,45.0,140,-1
09:38:03,44.9,122,-1
09:38:06,44.58,98,-1
09:38:09,44.51,53,-1
09:38:12,44.5,61,-1
09:38:15,44.47,71,-1
09:38:18,44.5,40,1
09:38:21,44.47,45,-1
09:38:24,44.39,58,-1
09:38:27,44.44,116,1
09:38:30,44.45,31,1
09:38:33,44.45,33,1
09:38:36,44.47,42,1
09:38:39,44.8,54,1
09:38:42,44.8,24,-1
09:38:45,44.98,35,1
09:38:48,44.99,36,1
09:38:51,45.0,37,1
09:38:54,45.0,88,1
09:38:57,45.14,3,1
09:39:00,45.15,17,1
09:39:03,45.29,106,1
09:39:06,45.3,69,1
09:39:09,45.41,66,1
09:39:12,45.52,163,1
09:39:15,45.5,63,-1
09:39:18,45.52,44,1
09:39:21,45.48,189,-1
09:39:24,45.21,135,-1
09:39:27,45.49,116,1
09:39:30,45.44,213,-1
09:39:33,45.23,85,-1
09:39:36,45.34,29,1
09:39:39,45.24,32,-1
09:39:42,45.02,150,-1
09:39:45,45.27,61,1
09:39:48,45.16,32,-1
09:39:51,45.27,138,1
09:39:54,45.02,50,-1
09:39:57,45.03,14,1
09:40:00,45.02,87,-1
09:40:03,45.15,91,1
09:40:06,45.0,58,-1
09:40:09,44.97,63,-1
09:40:12,44.97,48,-1
09:40:15,44.93,2,-1
09:40:18,44.8,36,-1
09:40:21,44.8,2,-1
09:40:24,44.8,15,-1
09:40:27,44.75,1,-1
09:40:30,44.56,4,-1
09:40:33,44.56,66,-1
09:40:36,44.56,13,1
09:40:39,44.55,35,-1
09:40:42,44.55,18,1
09:40:45,44.47,75,-1
09:40:48,44.52,39,1
09:40:51,44.47,15,-1
09:40:54,44.48,97,1
09:40:57,44.47,22,-1
09:41:00,44.45,18,-1
09:41:03,44.47,28,1
09:41:06,44.48,39,1
09:41:09,44.47,21,-1
09:41:12,44.55,109,1
09:41:15,44.55,35,1
09:41:18,44.56,27,1
09:41:21,44.55,50,-1
09:41:24,44.88,16,1
09:41:27,44.85,17,1
09:41:30,44.89,18,1
09:41:33,44.74,39,-1
09:41:36,44.93,9,1
09:41:39,44.74,28,-1
09:41:42,44.93,13,1
09:41:45,44.93,1,1
09:41:48,44.96,17,1
09:41:51,44.95,17,-1
09:41:54,45.0,81,1
09:41:57,45.0,6,-1
09:42:00,45.17,65,1
09:42:03,45.2,43,1
09:42:06,45.17,10,-1
09:42:09,45.2,27,1
09:42:12,45.21,47,1
09:42:15,45.21,21,1
09:42:18,45.2,45,-1
09:42:21,45.06,23,-1
09:42:24,45.16,54,1
09:42:27,45.19,33,1
09:42:30,45.18,69,1
09:42:33,45.16,58,-1
09:42:36,45.0,109,-1
09:42:39,45.0,36,-1
09:42:42,44.95,24,-1
09:42:45,44.95,4,-1
09:42:48,44.98,42,1
09:42:51,44.87,50,-1
09:42:54,44.85,4,-1
09:42:57,44.55,28,-1
09:43:00,44.55,16,-1
09:43:03,44.5,68,-1
09:43:06,44.55,3,1
09:43:09,44.5,30,-1
09:43:12,44.55,30,1
09:43:15,44.51,28,-1
09:43:18,44.55,18,1
09:43:21,44.55,31,1
09:43:24,44.51,27,-1
09:43:27,44.51,4,1
09:43:30,44.53,19,1
09:43:33,44.51,8,-1
09:43:39,44.68,8,1
09:43:42,44.68,21,1
09:43:45,44.68,11,1
09:43:48,44.68,9,-1
09:43:51,44.71,2,1
09:43:54,44.69,2,-1
09:43:57,44.71,17,1
09:44:00,44.72,21,1
09:44:03,44.8,1,1
09:44:06,44.83,5,1
09:44:09,44.8,7,-1
09:44:12,44.83,30,1
09:44:15,44.83,55,1
09:44:18,44.73,32,-1
09:44:21,44.59,66,-1
09:44:24,44.59,52,-1
09:44:27,44.55,21,-1
09:44:30,44.58,1,1
09:44:33,44.59,42,1
09:44:36,44.52,5,-1
09:44:39,44.55,2,1
09:44:42,44.5,84,-1
09:44:45,44.52,10,1
09:44:48,44.53,41,-1
09:44:51,44.54,30,1
09:44:54,44.54,26,-1
09:44:57,44.46,127,-1
09:45:00,44.55,41,1
09:45:03,44.53,8,1
09:45:06,44.46,43,-1
09:45:09,44.46,6,-1
09:45:12,44.47,1,1
09:45:15,44.45,71,-1
09:45:18,44.45,63,-1
09:45:21,44.46,20,1
09:45:24,44.46,43,1
09:45:27,44.43,21,-1
09:45:30,44.43,20,1
09:45:33,44.41,18,-1
09:45:36,44.4,10,-1
09:45:39,44.4,27,-1
09:45:42,44.39,22,-1
09:45:45,44.36,21,-1
09:45:48,44.36,1,-1
09:45:51,44.3,80,-1
09:45:54,44.3,21,1
09:45:57,44.26,7,-1
09:46:00,44.2,50,-1
09:46:06,44.11,30,-1
09:46:09,44.13,24,1
09:46:12,44.2,55,1
09:46:15,44.11,21,-1
09:46:18,44.15,62,-1
09:46:21,44.1,21,-1
09:46:24,44.1,32,1
09:46:27,44.1,1,1
09:46:30,44.08,35,-1
09:46:33,44.1,25,1
09:46:36,44.1,13,1
09:46:39,44.1,23,1
09:46:42,44.1,44,1
09:46:45,44.12,22,1
09:46:48,44.15,3,1
09:46:51,44.13,3,-1
09:46:54,44.15,14,1
09:46:57,44.15,12,1
09:47:00,44.18,24,1
09:47:03,44.2,31,1
09:47:06,44.2,13,1
09:47:09,44.3,46,1
09:47:15,44.3,3,1
09:47:18,44.36,10,1
09:47:21,44.4,1,1
09:47:24,44.44,5,1
09:47:27,44.45,21,1
09:47:30,44.48,4,1
09:47:33,44.5,3,-1
09:47:36,44.54,1,1
09:47:39,44.6,3,1
09:47:42,44.59,10,-1
09:47:45,44.8,17,1
09:47:48,44.81,11,1
09:47:51,44.85,28,1
09:47:54,44.86,1,1
09:47:57,44.9,51,1
09:48:00,44.93,15,1
09:48:03,44.95,40,1
09:48:06,44.91,18,-1
09:48:09,44.91,29,-1
09:48:12,44.91,70,-1
09:48:15,44.9,26,-1
09:48:18,44.9,9,1
09:48:21,44.86,107,-1
09:48:24,44.85,1,-1
09:48:27,44.86,74,1
09:48:30,44.81,13,-1
09:48:33,44.86,28,1
09:48:36,44.8,5,-1
09:48:39,44.8,50,-1
09:48:42,44.78,4,-1
09:48:45,44.79,10,1
09:48:51,44.6,17,-1
09:48:54,44.6,6,1
09:48:57,44.55,1,-1
09:49:00,44.55,9,-1
09:49:03,44.5,5,-1
09:49:06,44.5,2,-1
09:49:09,44.55,3,1
09:49:15,44.5,13,-1
09:49:18,44.53,5,1
09:49:21,44.48,10,-1
09:49:24,44.5,12,1
09:49:27,44.47,5,-1
09:49:30,44.48,2,1
09:49:33,44.44,25,-1
09:49:36,44.48,1,1
09:49:42,44.48,65,1
09:49:45,44.48,1,-1
09:49:48,44.5,51,1
09:49:51,44.52,2,1
09:49:54,44.48,15,-1
09:50:00,44.48,7,1
09:50:03,44.47,7,-1
09:50:06,44.47,19,-1
09:50:09,44.47,10,-1
09:50:15,44.4,6,-1
09:50:18,44.28,23,-1
09:50:27,44.4,2,1
09:50:36,44.32,3,-1
09:50:39,44.4,1,1
09:50:42,44.32,2,-1
09:50:45,44.32,2,1
09:50:48,44.32,4,1
09:50:51,44.4,11,1
09:50:54,44.33,1,-1
09:50:57,44.32,10,-1
09:51:03,44.32,5,-1
09:51:06,44.33,2,1
09:51:09,44.32,4,-1
09:51:12,44.33,3,-1
09:51:15,44.33,3,-1
09:51:21,44.36,6,1
09:51:24,44.33,12,-1
09:51:27,44.33,8,-1
09:51:30,44.32,28,-1
09:51:33,44.32,40,-1
09:51:36,44.36,1,1
09:51:42,44.36,1,1
09:51:45,44.4,1,1
09:51:48,44.36,1,-1
09:51:51,44.36,3,-1
09:51:57,44.41,1,1
09:52:00,44.41,13,1
09:52:03,44.41,2,1
09:52:06,44.47,20,1
09:52:12,44.47,1,1
09:52:15,44.47,12,1
09:52:18,44.47,12,1
09:52:21,44.41,7,-1
09:52:30,44.42,16,1
09:52:33,44.42,1,-1
09:52:36,44.46,5,1
09:52:39,44.46,14,1
09:52:42,44.43,11,-1
09:52:45,44.49,3,1
09:52:48,44.47,3,-1
09:52:51,44.46,1,1
09:52:54,44.46,3,1
09:53:00,44.5,26,1
09:53:03,44.5,1,-1
09:53:06,44.51,10,1
09:53:09,44.5,4,-1
09:53:12,44.53,9,1
09:53:15,44.5,48,-1
09:53:18,44.51,17,1
09:53:21,44.51,20,1
09:53:24,44.5,1,-1
09:53:27,44.5,47,-1
09:53:30,44.51,4,1
09:53:33,44.5,3,-1
09:53:36,44.5,9,-1
09:53:42,44.51,1,1
09:53:45,44.5,6,-1
09:53:48,44.5,31,-1
09:53:51,44.5,13,1
09:53:54,44.51,3,1
09:53:57,44.5,4,-1
09:54:06,44.47,1,-1
09:54:12,44.47,9,-1
09:54:15,44.47,8,-1
09:54:18,44.47,9,-1
09:54:24,44.46,2,-1
09:54:36,44.43,9,-1
09:54:39,44.44,5,1
09:54:42,44.43,15,-1
09:54:45,44.43,6,1
09:54:48,44.42,11,-1
09:54:51,44.42,9,-1
09:54:54,44.42,4,1
09:54:57,44.4,10,-1
09:55:06,44.4,3,1
09:55:09,44.34,13,-1
09:55:15,44.33,23,-1
09:55:18,44.33,3,1
09:55:21,44.32,28,-1
09:55:27,44.31,1,-1
09:55:30,44.31,27,-1
09:55:33,44.3,9,-1
09:55:36,44.26,12,-1
09:55:42,44.25,34,-1
09:55:45,44.3,18,1
09:55:48,44.26,3,-1
09:55:51,44.26,6,-1
09:55:54,44.25,6,-1
09:55:57,44.26,3,1
09:56:00,44.23,8,-1
09:56:03,44.23,9,1
09:56:06,44.23,3,1
09:56:09,44.21,33,-1
09:56:12,44.2,39,-1
09:56:15,44.2,4,-1
09:56:18,44.2,3,-1
09:56:21,44.19,1,-1
09:56:24,44.18,31,-1
09:56:27,44.16,31,-1
09:56:30,44.15,7,-1
09:56:36,44.16,21,1
09:56:42,44.15,4,1
09:56:45,44.1,15,-1
09:56:48,44.1,30,-1
09:56:51,44.1,10,-1
09:56:54,44.11,34,1
09:56:57,44.11,17,1
09:57:00,44.1,10,-1
09:57:03,44.11,21,1
09:57:06,44.09,15,-1
09:57:09,44.12,7,1
09:57:12,44.12,4,1
09:57:15,44.12,9,1
09:57:18,44.16,18,1
09:57:21,44.16,5,1
09:57:24,44.16,10,1
09:57:27,44.16,18,1
09:57:30,44.16,3,1
09:57:33,44.18,18,1
09:57:36,44.26,60,1
09:57:42,44.28,2,1
09:57:45,44.32,6,1
09:57:48,44.24,30,-1
09:57:51,44.4,37,1
09:57:54,44.4,10,-1
09:57:57,44.4,10,-1
09:58:00,44.4,42,-1
09:58:03,44.4,3,1
09:58:06,44.34,1,-1
09:58:09,44.4,15,1
09:58:12,44.4,3,1
09:58:15,44.4,1,1
09:58:18,44.4,3,1
09:58:21,44.4,26,1
09:58:24,44.4,5,1
09:58:27,44.28,3,-1
09:58:30,44.28,1,1
09:58:33,44.24,10,-1
09:58:39,44.3,10,1
09:58:42,44.3,5,1
09:58:45,44.26,9,-1
09:58:48,44.24,34,-1
09:58:54,44.18,2,-1
09:58:57,44.17,20,-1
09:59:03,44.16,10,-1
09:59:06,44.18,16,1
09:59:09,44.16,1,1
09:59:15,44.12,16,-1
09:59:18,44.16,2,1
09:59:21,44.16,8,1
09:59:24,44.15,3,-1
09:59:27,44.16,15,1
09:59:30,44.16,78,1
09:59:36,44.16,4,-1
09:59:45,44.18,7,1
09:59:48,44.18,2,1
09:59:51,44.18,3,1
09:59:57,44.19,2,-1
10:00:00,44.18,1,-1
10:00:03,44.19,6,1
10:00:06,44.2,17,1
10:00:09,44.19,3,-1
10:00:12,44.22,2,1
10:00:15,44.22,20,1
10:00:18,44.22,1,1
10:00:24,44.23,1,1
10:00:27,44.22,22,-1
10:00:30,44.24,3,1
10:00:33,44.24,6,1
10:00:39,44.3,2,1
10:00:42,44.3,3,1
10:00:48,44.35,4,1
10:00:57,44.39,13,1
10:01:03,44.39,23,1
10:01:12,44.38,3,1
10:01:15,44.38,1,1
10:01:21,44.38,12,1
10:01:30,44.35,1,1
10:01:33,44.35,3,1
10:01:36,44.35,2,-1
10:01:48,44.35,11,1
10:01:54,44.35,2,1
10:02:03,44.32,7,-1
10:02:06,44.35,37,1
10:02:09,44.32,2,1
10:02:12,44.3,9,-1
10:02:15,44.3,7,1
10:02:18,44.26,1,-1
10:02:24,44.22,61,-1
10:02:27,44.22,2,1
10:02:30,44.22,8,1
10:02:33,44.2,3,-1
10:02:36,44.2,3,-1
10:02:39,44.2,35,-1
10:02:45,44.19,3,-1
10:02:51,44.18,11,-1
10:02:54,44.18,4,1
10:03:03,44.17,1,-1
10:03:06,44.16,3,-1
10:03:12,44.16,2,-1
10:03:15,44.16,14,-1
10:03:24,44.16,28,-1
10:03:30,44.16,11,1
10:03:33,44.16,1,1
10:03:36,44.16,5,1
10:03:39,44.14,11,-1
10:03:42,44.14,1,-1
10:03:45,44.13,6,-1
10:03:48,44.13,89,-1
10:03:51,44.11,2,-1
10:03:54,44.1,6,-1
10:03:57,44.1,7,1
10:04:03,44.09,21,-1
10:04:06,44.08,2,-1
10:04:09,44.09,28,1
10:04:12,44.09,2,-1
10:04:15,44.1,2,1
10:04:18,44.1,1,1
10:04:21,44.08,13,-1
10:04:24,44.08,3,1
10:04:27,44.08,20,1
10:04:30,44.07,6,1
10:04:33,44.06,3,-1
10:04:39,44.06,26,-1
10:04:42,44.07,14,1
10:04:45,44.1,5,1
10:04:48,44.07,162,-1
10:04:51,44.06,28,1
10:04:54,44.06,1,1
10:04:57,44.03,2,-1
10:05:00,44.07,27,1
10:05:03,44.07,16,-1
10:05:09,44.12,5,1
10:05:15,44.14,3,1
10:05:18,44.14,5,-1
10:05:21,44.16,45,1
10:05:24,44.16,10,-1
10:05:27,44.18,4,1
10:05:39,44.2,5,1
10:05:51,44.26,5,1
10:05:54,44.26,2,1
10:05:57,44.26,38,1
10:06:03,44.3,5,1
10:06:06,44.3,1,1
10:06:09,44.29,4,1
10:06:12,44.29,8,1
10:06:15,44.26,24,-1
10:06:24,44.27,10,-1
10:06:36,44.29,1,1
10:06:39,44.27,16,-1
10:06:42,44.29,1,1
10:06:45,44.28,10,-1
10:06:48,44.27,2,-1
10:06:54,44.27,1,-1
10:06:57,44.29,21,1
10:07:03,44.27,1,-1
10:07:06,44.27,6,1
10:07:09,44.26,18,-1
10:07:12,44.18,12,-1
10:07:15,44.26,2,1
10:07:18,44.18,3,-1
10:07:21,44.18,1,-1
10:07:39,44.16,3,-1
10:07:42,44.18,11,1
10:07:54,44.12,39,-1
10:08:00,44.11,8,-1
10:08:06,44.1,32,-1
10:08:09,44.1,17,1
10:08:12,44.1,7,1
10:08:15,44.09,5,-1
10:08:18,44.09,1,1
10:08:21,44.08,6,-1
10:08:24,44.08,11,-1
10:08:27,44.03,12,-1
10:08:33,44.03,4,-1
10:08:36,44.03,3,-1
10:08:39,44.03,13,-1
10:08:42,44.03,3,-1
10:08:45,44.03,3,-1
10:08:48,44.03,8,-1
10:08:51,44.05,2,1
10:08:54,44.08,8,1
10:08:57,44.08,1,1
10:09:03,44.08,3,1
10:09:15,44.07,2,1
10:09:18,44.04,17,-1
10:09:21,44.03,7,-1
10:09:24,44.05,2,1
10:09:27,44.03,4,-1
10:09:30,44.04,2,1
10:09:33,44.04,5,1
10:09:36,44.04,2,1
10:09:39,44.03,6,-1
10:09:42,44.02,13,-1
10:09:45,44.03,24,1
10:09:48,44.03,2,1
10:09:51,44.02,2,-1
10:09:54,44.02,9,-1
10:09:57,44.03,2,1
10:10:00,44.02,10,-1
10:10:06,44.02,10,-1
10:10:12,44.02,51,1
10:10:15,44.01,1,-1
10:10:18,44.01,1,-1
10:10:21,44.01,43,-1
10:10:27,44.03,5,1
10:10:30,44.02,2,-1
10:10:33,44.01,3,-1
10:10:36,44.01,1,-1
10:10:39,44.01,3,1
10:10:42,44.01,15,1
10:10:45,44.0,72,-1
10:10:48,43.98,27,-1
10:10:51,43.98,2,1
10:10:54,43.96,5,-1
10:10:57,43.95,1,-1
10:11:00,43.86,31,-1
10:11:06,43.86,5,-1
10:11:09,43.86,4,-1
10:11:12,43.86,12,1
10:11:15,43.83,4,-1
10:11:18,43.81,60,-1
10:11:24,43.81,5,-1
10:11:27,43.8,9,-1
10:11:30,43.77,68,-1
10:11:36,43.75,14,-1
10:11:39,43.75,8,-1
10:11:42,43.75,26,-1
10:11:45,43.76,30,1
10:11:48,43.76,47,1
10:11:51,43.75,26,-1
10:11:54,43.74,19,-1
10:11:57,43.7,5,-1
10:12:00,43.74,11,1
10:12:03,43.7,2,-1
10:12:06,43.7,12,1
10:12:09,43.69,19,-1
10:12:12,43.69,44,1
10:12:15,43.69,4,1
10:12:18,43.68,5,-1
10:12:21,43.68,20,-1
10:12:27,43.65,2,-1
10:12:30,43.66,15,1
10:12:33,43.61,14,-1
10:12:36,43.65,5,1
10:12:39,43.61,7,-1
10:12:42,43.61,5,-1
10:12:45,43.61,31,-1
10:12:48,43.6,28,-1
10:12:51,43.59,51,-1
10:12:57,43.6,7,-1
10:13:00,43.6,5,-1
10:13:03,43.6,5,-1
10:13:06,43.6,30,-1
10:13:09,43.6,24,-1
10:13:12,43.63,1,1
10:13:15,43.63,1,1
10:13:18,43.62,61,-1
10:13:21,43.63,4,-1
10:13:24,43.65,5,1
10:13:27,43.66,50,1
10:13:33,43.66,1,1
10:13:39,43.68,1,1
10:13:42,43.68,1,1
10:13:45,43.68,9,1
10:13:48,43.67,11,-1
10:13:51,43.68,2,1
10:13:54,43.68,7,1
10:13:57,43.68,11,1
10:14:00,43.69,32,1
10:14:06,43.69,29,1
10:14:12,43.7,5,1
10:14:21,43.75,2,1
10:14:36,43.77,2,1
10:14:39,43.8,22,1
10:14:42,43.8,9,1
10:14:45,43.8,7,-1
10:14:48,43.96,1,1
10:14:51,43.98,5,1
10:14:54,43.98,1,1
10:14:57,43.98,6,1
10:15:00,43.98,5,1
10:15:03,43.98,5,1
10:15:06,43.98,4,1
10:15:09,43.99,1,1
10:15:15,44.0,12,1
10:15:18,44.0,4,-1
10:15:21,44.14,25,1
10:15:24,44.13,7,-1
10:15:27,44.0,1,-1
10:15:30,44.2,11,1
10:15:36,44.2,3,-1
10:15:39,44.2,6,1
10:15:42,44.14,1,-1
10:15:45,43.99,2,-1
10:16:00,44.01,9,-1
10:16:09,44.01,3,-1
10:16:12,44.0,2,-1
10:16:15,44.0,2,-1
10:16:18,44.0,2,-1
10:16:21,44.0,18,-1
10:16:27,43.96,9,-1
10:16:36,43.96,7,-1
10:16:42,43.96,6,1
10:16:45,43.95,1,-1
10:16:51,43.9,2,1
10:16:54,43.86,10,-1
10:17:00,43.86,11,1
10:17:03,43.86,7,-1
10:17:06,43.86,5,-1
10:17:09,43.86,12,-1
10:17:15,43.8,42,-1
10:17:21,43.7,20,-1
10:17:27,43.7,3,-1
10:17:30,43.7,2,1
10:17:36,43.7,8,1
10:17:39,43.77,54,1
10:17:48,43.79,15,1
10:17:57,43.77,2,-1
10:18:00,43.77,1,1
10:18:03,43.77,1,1
10:18:09,43.77,1,1
10:18:12,43.77,1,1
10:18:21,43.71,3,-1
10:18:24,43.72,1,1
10:18:33,43.77,5,1
10:18:36,43.77,5,1
10:18:42,43.71,30,-1
10:18:51,43.77,1,1
10:18:54,43.77,11,1
10:18:57,43.73,9,-1
10:19:03,43.73,1,1
10:19:09,43.71,5,-1
10:19:12,43.71,4,-1
10:19:15,43.71,1,-1
10:19:18,43.71,2,-1
10:19:21,43.73,89,1
10:19:27,43.69,22,-1
10:19:30,43.7,17,1
10:19:33,43.71,7,1
10:19:36,43.71,1,1
10:19:39,43.71,4,1
10:19:54,43.73,4,1
10:20:00,43.73,1,1
10:20:03,43.73,7,1
10:20:09,43.73,4,-1
10:20:12,43.75,4,1
10:20:24,43.77,15,1
10:20:30,43.77,6,1
10:20:36,43.75,2,-1
10:20:45,43.76,2,1
10:20:51,43.75,2,-1
10:20:54,43.75,2,-1
10:20:57,43.75,2,-1
10:21:00,43.76,3,1
10:21:03,43.76,2,1
10:21:06,43.76,2,1
10:21:09,43.76,2,1
10:21:15,43.76,2,1
10:21:18,43.77,1,1
10:21:21,43.77,6,1
10:21:24,43.76,2,-1
10:21:27,43.75,14,-1
10:21:30,43.77,11,1
10:21:36,43.77,2,1
10:21:45,43.77,7,1
10:21:48,43.77,2,1
10:21:51,43.77,9,1
10:21:54,43.8,1,1
10:22:00,43.77,4,-1
10:22:03,43.8,24,1
10:22:09,43.8,7,-1
10:22:15,43.81,9,1
10:22:18,43.86,3,1
10:22:36,43.96,1,1
10:22:42,43.96,1,1
10:22:51,43.98,4,1
10:23:03,43.99,1,1
10:23:06,43.99,11,1
10:23:12,43.99,1,1
10:23:15,44.0,27,1
10:23:24,44.0,1,1
10:23:30,44.0,1,1
10:23:33,44.0,14,1
10:23:36,43.99,29,-1
10:23:42,44.01,5,1
10:23:45,44.01,3,1
10:23:48,44.01,4,1
10:23:51,44.01,9,1
10:23:54,44.01,10,-1
10:23:57,44.01,5,-1
10:24:00,44.01,10,1
10:24:03,44.1,2,1
10:24:06,44.18,16,1
10:24:15,44.2,14,1
10:24:18,44.25,1,1
10:24:21,44.25,11,1
10:24:24,44.26,5,1
10:24:27,44.26,4,-1
10:24:30,44.29,1,1
10:24:33,44.3,5,1
10:24:36,44.29,9,-1
10:24:39,44.3,9,1
10:24:42,44.3,7,-1
10:24:45,44.31,1,-1
