time,13:09:13
s5,8.79
s5v,2200.0
s4,8.78
s4v,11900.0
s3,8.77
s3v,12300.0
s2,8.76
s2v,3100.0
s1,8.75
s1v,900.0
b1,8.73
b1v,1300.0
b2,8.72
b2v,7100.0
b3,8.71
b3v,14300.0
b4,8.7
b4v,21900.0
b5,8.69
b5v,4000.0
最新,8.74
均价,9.12
涨幅,12.48
涨跌,0.97
总手,212189.0
金额,193450410.64
换手,15.53
量比,14.92
最高,9.32
最低,8.38
今开,8.38
昨收,7.77
涨停,9.32
跌停,6.22
外盘,59831.0
内盘,152357.0

time,13:09:19
s5,8.79
s5v,2200.0
s4,8.78
s4v,11900.0
s3,8.77
s3v,11500.0
s2,8.76
s2v,3200.0
s1,8.75
s1v,1500.0
b1,8.73
b1v,2100.0
b2,8.72
b2v,11900.0
b3,8.71
b3v,14300.0
b4,8.7
b4v,21900.0
b5,8.69
b5v,4000.0
最新,8.73
均价,9.12
涨幅,12.36
涨跌,0.96
总手,212196.0
金额,193456525.64
换手,15.53
量比,14.92
最高,9.32
最低,8.38
今开,8.38
昨收,7.77
涨停,9.32
跌停,6.22
外盘,59835.0
内盘,152360.0

time,13:09:25
s5,8.8
s5v,10000.0
s4,8.79
s4v,2200.0
s3,8.77
s3v,11500.0
s2,8.76
s2v,3200.0
s1,8.75
s1v,2200.0
b1,8.73
b1v,5500.0
b2,8.72
b2v,12900.0
b3,8.71
b3v,14300.0
b4,8.7
b4v,22000.0
b5,8.69
b5v,5000.0
最新,8.73
均价,9.12
涨幅,12.36
涨跌,0.96
总手,212238.0
金额,193493191.64
换手,15.53
量比,14.92
最高,9.32
最低,8.38
今开,8.38
昨收,7.77
涨停,9.32
跌停,6.22
外盘,59835.0
内盘,152402.0

time,13:09:30
s5,8.8
s5v,9500.0
s4,8.79
s4v,2200.0
s3,8.77
s3v,11500.0
s2,8.76
s2v,3200.0
s1,8.75
s1v,1800.0
b1,8.73
b1v,1500.0
b2,8.72
b2v,12900.0
b3,8.71
b3v,14300.0
b4,8.7
b4v,22000.0
b5,8.69
b5v,5000.0
最新,8.75
均价,9.12
涨幅,12.61
涨跌,0.98
总手,212263.0
金额,193515024.64
换手,15.53
量比,14.93
最高,9.32
最低,8.38
今开,8.38
昨收,7.77
涨停,9.32
跌停,6.22
外盘,59851.0
内盘,152411.0

time,13:09:34
s5,8.79
s5v,2200.0
s4,8.77
s4v,11500.0
s3,8.76
s3v,3200.0
s2,8.75
s2v,7100.0
s1,8.74
s1v,1400.0
b1,8.73
b1v,800.0
b2,8.72
b2v,12900.0
b3,8.71
b3v,14300.0
b4,8.7
b4v,22000.0
b5,8.69
b5v,5000.0
最新,8.73
均价,9.12
涨幅,12.36
涨跌,0.96
总手,212270.0
金额,193521135.64
换手,15.53
量比,14.93
最高,9.32
最低,8.38
今开,8.38
昨收,7.77
