002052 , *ST同洲 , 0.98 , -4.85, 63.73
600226 , 亨通股份 , 2.11 , -4.95, 10.35
002200 , ST交投 , 5.37 , -4.96, 14.38
000909 , ST数源 , 2.84 , -5.02, 11.09
000798 , 中水渔业 , 6.22 , -5.04, 10.64
603316 , 诚邦股份 , 3.95 , -5.05, 13.12
603138 , 海量数据 , 11.24 , -5.23, 10.49
603351 , 威尔药业 , 21.81 , -5.26, 13.48
603315 , 福鞍股份 , 11.3 , -5.28, 10.08
300906 , 日月明 , 21.64 , -5.54, 13.3
688306 , 均普智能 , 4.13 , -6.14, 10.68
000565 , 渝三峡Ａ , 4.63 , -6.28, 14.75
600188 , 兖矿能源 , 23.33 , -6.34, 15.18
300837 , 浙矿股份 , 23.06 , -6.64, 11.71
688622 , 禾信仪器 , 17.35 , -6.67, 11.09
300862 , 蓝盾光电 , 31.79 , -6.91, 17.1
833284 , 灵鸽科技 , 5.95 , -7.75, 21.96
300264 , 佳创视讯 , 3.97 , -7.89, 15.81
002775 , 文科股份 , 2.11 , -8.26, 19.4
000882 , 华联股份 , 1.08 , -9.24, 28.44
603890 , 春秋电子 , 10.36 , -9.52, 11.13
600202 , 哈空调 , 3.9 , -9.72, 22.93
603177 , 德创环保 , 7.8 , -9.83, 11.0
300056 , 中创环保 , 8.77 , -12.12, 14.67
300182 , 捷成股份 , 3.87 , -12.64, 24.31
301213 , 观想科技 , 26.84 , -12.74, 11.82
300266 , 兴源环境 , 1.3 , -17.72, 24.76
