时间,成交价,手数,买卖盘性质
09:24:43,19.35,611,0
09:24:46,19.35,611,0
09:24:49,19.35,611,0
09:24:52,19.35,887,0
09:24:55,19.35,965,0
09:24:58,19.4,1063,0
09:25:01,19.4,1170,-1
09:30:01,19.49,91,1
09:30:04,19.4,845,-1
09:30:07,19.5,596,-1
09:30:10,19.41,221,-1
09:30:13,19.5,149,1
09:30:16,19.5,1,1
09:30:19,19.49,79,1
09:30:22,19.45,73,-1
09:30:25,19.43,56,-1
09:30:28,19.42,113,-1
09:30:31,19.44,63,1
09:30:34,19.46,8,1
09:30:37,19.42,124,-1
09:30:40,19.43,71,1
09:30:43,19.44,42,1
09:30:46,19.45,26,-1
09:30:49,19.44,33,-1
09:30:52,19.4,109,-1
09:30:55,19.4,10,-1
09:30:58,19.39,50,-1
09:31:01,19.36,22,-1
09:31:04,19.36,47,-1
09:31:07,19.35,42,-1
09:31:10,19.35,81,-1
09:31:13,19.36,96,-1
09:31:16,19.35,244,-1
09:31:19,19.33,156,-1
09:31:22,19.35,48,1
09:31:25,19.35,42,-1
09:31:28,19.35,82,-1
09:31:31,19.35,87,-1
09:31:34,19.38,28,1
09:31:37,19.41,9,1
09:31:40,19.46,25,1
09:31:43,19.4,208,-1
09:31:46,19.44,679,1
09:31:49,19.41,1,-1
09:31:52,19.43,15,1
09:31:55,19.39,11,-1
09:31:58,19.36,14,-1
09:32:01,19.35,55,-1
09:32:04,19.39,339,1
09:32:07,19.33,15,-1
09:32:10,19.36,10,1
09:32:13,19.34,6,-1
09:32:16,19.36,33,1
09:32:19,19.37,33,1
09:32:25,19.35,5,-1
09:32:28,19.39,105,1
09:32:31,19.43,133,1
09:32:34,19.43,18,-1
09:32:37,19.44,5,1
09:32:40,19.43,2,-1
09:32:43,19.42,158,-1
09:32:46,19.42,61,1
09:32:49,19.42,16,1
09:32:52,19.44,14,1
09:32:55,19.45,24,1
09:32:58,19.46,14,1
09:33:01,19.47,8,1
09:33:04,19.54,176,1
09:33:07,19.52,14,-1
09:33:10,19.64,442,1
09:33:13,19.58,380,-1
09:33:16,19.56,14,-1
09:33:19,19.53,60,-1
09:33:22,19.53,58,-1
09:33:25,19.54,61,1
09:33:28,19.51,63,-1
09:33:31,19.55,153,1
09:33:34,19.56,42,1
09:33:37,19.56,107,-1
09:33:43,19.55,5,1
09:33:46,19.55,2,1
09:33:49,19.52,1,-1
09:33:52,19.55,1,1
09:33:55,19.51,30,-1
09:33:58,19.52,7,1
09:34:01,19.55,9,1
09:34:04,19.52,16,-1
09:34:07,19.56,55,1
09:34:10,19.53,62,-1
09:34:13,19.52,16,-1
09:34:16,19.53,28,-1
09:34:19,19.53,27,-1
09:34:22,19.53,28,-1
09:34:25,19.52,51,-1
09:34:28,19.52,25,-1
09:34:31,19.52,41,-1
09:34:34,19.52,18,-1
09:34:37,19.55,37,1
09:34:40,19.55,12,1
09:34:43,19.56,121,1
09:34:46,19.55,6,-1
09:34:52,19.55,71,1
09:34:58,19.52,20,-1
09:35:01,19.52,64,-1
09:35:04,19.55,36,1
09:35:07,19.6,114,1
09:35:10,19.58,46,-1
09:35:13,19.55,7,-1
09:35:16,19.6,10,1
09:35:25,19.59,54,1
09:35:28,19.57,38,-1
09:35:31,19.59,31,1
09:35:34,19.57,28,-1
09:35:37,19.58,3,1
09:35:40,19.58,19,1
09:35:43,19.58,5,1
09:35:46,19.58,13,-1
09:35:49,19.6,16,1
09:35:52,19.61,47,1
09:35:58,19.61,62,-1
09:36:01,19.6,60,-1
09:36:04,19.57,73,-1
09:36:07,19.59,23,1
09:36:13,19.6,52,1
09:36:16,19.61,10,-1
09:36:25,19.66,85,1
09:36:28,19.64,92,-1
09:36:31,19.63,94,-1
09:36:34,19.65,67,1
09:36:40,19.61,7,-1
09:36:43,19.62,3,1
09:36:46,19.62,9,1
09:36:49,19.62,8,1
09:36:52,19.63,23,1
09:36:55,19.63,33,1
09:36:58,19.62,8,-1
09:37:01,19.62,21,-1
09:37:04,19.62,19,-1
09:37:07,19.6,13,-1
09:37:10,19.61,22,1
09:37:13,19.6,14,-1
09:37:16,19.6,69,1
09:37:19,19.61,21,1
09:37:22,19.58,16,-1
09:37:25,19.58,9,1
09:37:28,19.57,78,-1
09:37:31,19.56,28,-1
09:37:34,19.58,21,1
09:37:40,19.55,12,-1
09:37:43,19.56,16,1
09:37:46,19.58,100,1
09:37:49,19.56,29,-1
09:37:52,19.56,4,-1
09:37:55,19.56,36,1
09:37:58,19.55,2,-1
09:38:01,19.53,6,-1
09:38:04,19.53,2,-1
09:38:07,19.53,21,-1
09:38:10,19.53,10,1
09:38:16,19.51,29,-1
09:38:19,19.54,286,1
09:38:22,19.56,43,1
09:38:25,19.56,11,-1
09:38:28,19.56,1,1
09:38:31,19.56,99,-1
09:38:37,19.56,31,-1
09:38:40,19.56,40,-1
09:38:43,19.56,67,-1
09:38:46,19.57,2,1
09:38:49,19.56,22,-1
09:38:52,19.55,9,-1
09:38:55,19.54,4,-1
09:38:58,19.55,10,1
09:39:01,19.54,37,-1
09:39:07,19.54,54,1
09:39:10,19.53,23,-1
09:39:13,19.53,7,-1
09:39:19,19.52,28,-1
09:39:22,19.51,22,-1
09:39:25,19.51,57,-1
09:39:28,19.51,27,-1
09:39:31,19.51,13,-1
09:39:34,19.5,111,-1
09:39:37,19.51,87,1
09:39:40,19.5,20,-1
09:39:43,19.5,11,1
09:39:52,19.49,57,-1
09:39:58,19.48,6,-1
09:40:01,19.48,30,-1
09:40:04,19.47,11,-1
09:40:07,19.46,45,-1
09:40:10,19.46,5,-1
09:40:13,19.45,17,-1
09:40:16,19.44,25,-1
09:40:19,19.43,218,-1
09:40:22,19.43,4,1
09:40:25,19.41,16,-1
09:40:28,19.41,21,-1
09:40:31,19.4,80,-1
09:40:34,19.38,51,-1
09:40:37,19.37,76,-1
09:40:40,19.39,126,1
09:40:43,19.38,42,-1
09:40:46,19.4,83,1
09:40:49,19.41,96,1
09:40:52,19.41,6,-1
09:40:55,19.43,24,1
09:40:58,19.44,32,1
09:41:01,19.43,43,-1
09:41:04,19.41,47,-1
09:41:07,19.41,43,-1
09:41:10,19.41,37,-1
09:41:13,19.4,256,-1
09:41:16,19.38,22,-1
09:41:19,19.38,8,-1
09:41:22,19.37,31,-1
09:41:25,19.37,11,-1
09:41:28,19.38,7,1
09:41:31,19.36,44,-1
09:41:34,19.35,97,-1
09:41:37,19.36,24,1
09:41:40,19.36,25,1
09:41:43,19.35,58,-1
09:41:46,19.35,6,1
09:41:49,19.36,29,1
09:41:52,19.35,118,-1
09:41:55,19.34,2,-1
09:41:58,19.35,41,1
09:42:01,19.32,78,-1
09:42:04,19.34,7,1
09:42:07,19.33,2,-1
09:42:10,19.33,17,-1
09:42:13,19.32,41,-1
09:42:16,19.32,3,-1
09:42:19,19.33,159,1
09:42:22,19.33,159,-1
09:42:25,19.33,18,-1
09:42:28,19.33,105,1
09:42:31,19.33,33,1
09:42:34,19.33,5,-1
09:42:37,19.35,189,1
09:42:40,19.35,38,-1
09:42:43,19.35,19,-1
09:42:46,19.35,82,-1
09:42:49,19.35,26,1
09:42:55,19.35,16,1
09:42:58,19.35,27,1
09:43:01,19.35,14,-1
09:43:07,19.35,5,-1
09:43:10,19.34,13,-1
09:43:13,19.33,83,-1
09:43:16,19.29,434,-1
09:43:19,19.3,29,1
09:43:25,19.28,35,-1
09:43:28,19.27,31,-1
09:43:31,19.27,12,-1
09:43:34,19.27,16,-1
09:43:37,19.26,189,-1
09:43:40,19.25,115,-1
09:43:43,19.25,78,-1
09:43:46,19.23,24,-1
09:43:49,19.23,30,1
09:43:52,19.23,24,1
09:43:55,19.25,396,1
09:43:58,19.22,158,1
09:44:01,19.2,69,-1
09:44:04,19.2,23,1
09:44:07,19.19,66,-1
09:44:10,19.18,281,-1
09:44:13,19.17,160,-1
09:44:16,19.18,85,1
09:44:19,19.18,36,1
09:44:22,19.17,85,-1
09:44:25,19.14,297,-1
09:44:28,19.16,127,1
09:44:31,19.15,277,-1
09:44:34,19.14,39,-1
09:44:37,19.14,50,-1
09:44:40,19.14,69,-1
09:44:43,19.12,51,-1
09:44:46,19.11,18,-1
09:44:49,19.11,35,-1
09:44:52,19.1,27,-1
09:44:55,19.1,19,-1
09:44:58,19.1,183,-1
09:45:01,19.1,47,-1
09:45:04,19.1,362,1
09:45:07,19.13,259,1
09:45:10,19.12,77,-1
09:45:13,19.15,86,1
09:45:16,19.16,38,1
09:45:19,19.15,52,-1
09:45:22,19.17,56,1
09:45:25,19.19,8,1
09:45:28,19.19,4,-1
09:45:31,19.19,13,1
09:45:34,19.19,7,1
09:45:37,19.19,45,-1
09:45:40,19.19,228,-1
09:45:43,19.19,33,1
09:45:46,19.19,44,1
09:45:49,19.19,37,1
09:45:52,19.2,2,1
09:45:55,19.19,119,-1
09:45:58,19.2,172,1
09:46:01,19.2,38,1
09:46:04,19.2,31,1
09:46:07,19.22,25,1
09:46:10,19.22,18,1
09:46:13,19.21,36,-1
09:46:16,19.2,410,-1
09:46:19,19.2,98,1
09:46:22,19.17,312,-1
09:46:25,19.14,14,-1
09:46:28,19.2,6,1
09:46:31,19.14,8,-1
09:46:37,19.16,104,1
09:46:40,19.18,3,1
09:46:43,19.18,91,-1
09:46:49,19.18,3,1
09:46:52,19.18,11,1
09:46:55,19.16,10,-1
09:46:58,19.16,15,-1
09:47:01,19.18,125,1
09:47:04,19.18,113,1
09:47:07,19.14,379,-1
09:47:10,19.14,157,1
09:47:13,19.14,127,1
09:47:16,19.13,114,-1
09:47:19,19.16,159,-1
09:47:22,19.14,50,-1
09:47:28,19.14,33,-1
09:47:31,19.15,13,1
09:47:34,19.14,16,-1
09:47:37,19.15,8,1
09:47:40,19.16,16,1
09:47:43,19.2,106,1
09:47:49,19.17,2,-1
09:47:52,19.17,20,-1
09:47:55,19.17,9,-1
09:47:58,19.17,26,-1
09:48:01,19.18,23,1
09:48:04,19.17,76,-1
09:48:07,19.18,12,1
09:48:10,19.17,20,-1
09:48:13,19.18,37,1
09:48:16,19.2,328,1
09:48:19,19.23,55,1
09:48:22,19.22,7,-1
09:48:28,19.22,53,-1
09:48:34,19.22,4,-1
09:48:40,19.22,9,-1
09:48:43,19.24,60,1
09:48:46,19.25,94,1
09:48:49,19.24,136,-1
09:48:52,19.3,130,1
09:48:55,19.28,8,-1
09:48:58,19.3,110,1
09:49:01,19.35,64,1
09:49:04,19.4,82,1
09:49:10,19.4,16,1
09:49:13,19.37,13,-1
09:49:16,19.37,14,1
09:49:19,19.37,101,1
09:49:22,19.37,98,-1
09:49:25,19.39,4,1
09:49:28,19.39,3,1
09:49:31,19.37,23,-1
09:49:34,19.37,39,1
09:49:37,19.39,120,1
09:49:40,19.36,7,-1
09:49:43,19.38,15,1
09:49:49,19.38,4,1
09:49:52,19.36,14,-1
09:49:55,19.36,11,-1
09:49:58,19.33,12,-1
09:50:01,19.36,23,1
09:50:04,19.36,10,1
09:50:07,19.36,51,1
09:50:13,19.36,125,1
09:50:16,19.37,43,1
09:50:19,19.34,53,-1
09:50:22,19.34,22,1
09:50:25,19.35,46,1
09:50:28,19.33,14,-1
09:50:31,19.35,50,1
09:50:34,19.35,10,1
09:50:37,19.34,82,-1
09:50:40,19.38,31,1
09:50:52,19.38,5,1
09:50:55,19.35,30,-1
09:51:01,19.36,2,-1
09:51:04,19.36,7,1
09:51:07,19.37,3,1
09:51:10,19.37,20,1
09:51:13,19.37,51,1
09:51:19,19.4,373,1
09:51:22,19.41,5,-1
09:51:28,19.42,3,1
09:51:31,19.42,18,-1
09:51:34,19.41,70,-1
09:51:37,19.39,4,-1
09:51:49,19.39,3,-1
09:51:52,19.38,46,-1
09:51:55,19.38,13,-1
09:51:58,19.38,11,1
09:52:01,19.38,4,1
09:52:04,19.37,4,-1
09:52:07,19.37,8,1
09:52:10,19.36,13,-1
09:52:13,19.35,37,-1
09:52:16,19.34,28,-1
09:52:19,19.34,62,1
09:52:28,19.33,5,1
09:52:34,19.33,1,-1
09:52:37,19.33,14,1
09:52:40,19.34,15,1
09:52:46,19.33,7,-1
09:52:49,19.34,1,1
09:52:52,19.34,31,1
09:52:55,19.24,73,-1
09:52:58,19.36,171,1
09:53:01,19.35,7,-1
09:53:04,19.35,1,-1
09:53:07,19.34,6,-1
09:53:10,19.34,9,-1
09:53:13,19.32,6,-1
09:53:16,19.32,2,-1
09:53:22,19.31,5,-1
09:53:25,19.3,15,-1
09:53:34,19.3,33,1
09:53:40,19.3,8,-1
09:53:43,19.3,6,-1
09:53:49,19.28,9,-1
09:53:55,19.28,40,-1
09:54:01,19.3,51,1
09:54:04,19.3,3,1
09:54:07,19.32,103,1
09:54:10,19.31,16,-1
09:54:16,19.31,25,-1
09:54:19,19.32,1,-1
09:54:22,19.33,24,1
09:54:25,19.33,2,-1
09:54:28,19.34,110,1
09:54:31,19.33,17,-1
09:54:34,19.33,7,1
09:54:40,19.33,58,1
09:54:43,19.34,14,1
09:54:46,19.35,16,1
09:54:49,19.35,1,1
09:54:52,19.34,25,-1
09:54:58,19.35,63,-1
09:55:01,19.38,30,1
09:55:04,19.38,9,1
09:55:07,19.37,3,-1
09:55:10,19.37,13,1
09:55:13,19.37,9,1
09:55:16,19.36,10,-1
09:55:19,19.35,13,-1
09:55:28,19.36,2,1
09:55:31,19.34,3,-1
09:55:34,19.34,19,-1
09:55:37,19.34,4,1
09:55:40,19.33,5,-1
09:55:43,19.34,17,1
09:55:46,19.33,17,-1
09:55:49,19.35,1,1
09:55:52,19.34,1,-1
09:55:58,19.34,3,-1
09:56:01,19.34,3,-1
09:56:04,19.33,10,-1
09:56:07,19.35,23,1
09:56:13,19.35,22,1
09:56:16,19.35,5,1
09:56:22,19.3,361,-1
09:56:31,19.31,1,-1
09:56:37,19.33,5,1
09:56:40,19.28,5,-1
09:56:46,19.28,11,-1
09:56:52,19.3,37,1
09:56:55,19.3,10,-1
09:56:58,19.32,1,1
09:57:01,19.3,5,-1
09:57:04,19.3,44,-1
09:57:07,19.3,8,-1
09:57:10,19.3,58,-1
09:57:13,19.35,182,1
09:57:16,19.3,11,-1
09:57:19,19.32,7,1
09:57:25,19.35,182,1
09:57:37,19.34,14,1
09:57:40,19.37,50,1
09:57:46,19.37,5,1
09:57:52,19.38,4,1
09:57:55,19.35,80,-1
09:57:58,19.35,13,1
09:58:07,19.31,7,-1
09:58:16,19.35,325,1
09:58:22,19.3,144,-1
09:58:25,19.35,5,1
09:58:34,19.36,91,1
09:58:40,19.36,13,-1
09:58:43,19.36,2,1
09:58:46,19.35,6,-1
09:58:49,19.35,6,-1
09:58:58,19.35,2,-1
09:59:01,19.35,1,-1
09:59:07,19.34,7,-1
09:59:16,19.34,10,-1
09:59:19,19.34,30,-1
09:59:22,19.34,5,1
09:59:25,19.32,40,-1
09:59:31,19.34,10,1
09:59:40,19.32,6,-1
09:59:43,19.32,1,-1
09:59:46,19.31,16,-1
09:59:49,19.29,102,-1
09:59:58,19.3,9,-1
10:00:04,19.33,7,1
10:00:07,19.31,4,-1
10:00:10,19.32,3,1
10:00:13,19.31,3,-1
10:00:16,19.32,11,1
10:00:19,19.31,3,-1
10:00:28,19.3,24,-1
10:00:31,19.31,4,1
10:00:34,19.33,47,1
10:00:37,19.32,2,-1
10:00:40,19.32,1,-1
10:00:43,19.33,45,1
10:00:46,19.31,2,-1
10:00:49,19.33,12,1
10:00:52,19.31,35,-1
10:01:01,19.31,5,-1
10:01:07,19.33,63,1
10:01:10,19.32,8,-1
10:01:13,19.32,211,-1
10:01:16,19.31,15,-1
10:01:19,19.31,6,-1
10:01:22,19.31,64,-1
10:01:25,19.31,44,1
10:01:28,19.31,19,1
10:01:31,19.32,517,1
10:01:34,19.33,31,1
10:01:37,19.33,12,1
10:01:40,19.33,11,1
10:01:43,19.33,182,1
10:01:46,19.31,577,-1
10:01:49,19.33,3,1
10:01:52,19.35,21,1
10:01:58,19.33,1,-1
10:02:01,19.33,2,1
10:02:04,19.33,21,-1
10:02:07,19.35,10,1
10:02:10,19.32,60,-1
10:02:13,19.31,50,-1
10:02:16,19.32,6,1
10:02:19,19.31,21,-1
10:02:22,19.31,1,-1
10:02:25,19.31,95,-1
10:02:28,19.3,85,-1
10:02:31,19.28,266,-1
10:02:34,19.26,114,-1
10:02:43,19.27,3,1
10:02:46,19.27,11,-1
10:02:49,19.27,7,-1
10:02:52,19.27,19,-1
10:02:55,19.27,1,-1
10:02:58,19.27,25,-1
10:03:01,19.27,33,-1
10:03:04,19.27,1,1
10:03:07,19.26,4,-1
10:03:10,19.26,5,-1
10:03:13,19.26,10,-1
10:03:16,19.26,10,-1
10:03:19,19.27,5,1
10:03:22,19.26,2,-1
10:03:25,19.27,1,1
10:03:28,19.26,57,-1
10:03:34,19.26,6,1
10:03:37,19.25,23,-1
10:03:43,19.25,1,-1
10:03:46,19.26,1,1
10:03:49,19.25,7,-1
10:03:52,19.25,9,-1
10:03:55,19.25,30,-1
10:03:58,19.25,5,-1
10:04:01,19.25,15,-1
10:04:04,19.25,3,1
10:04:07,19.24,7,-1
10:04:10,19.24,2,-1
10:04:13,19.24,17,-1
10:04:16,19.25,28,1
10:04:22,19.24,4,1
10:04:25,19.23,2,-1
10:04:28,19.23,44,-1
10:04:31,19.23,10,-1
10:04:34,19.23,91,-1
10:04:37,19.23,64,-1
10:04:40,19.23,34,1
10:04:43,19.23,51,-1
10:04:46,19.23,3,-1
10:04:49,19.21,143,-1
10:04:52,19.22,5,1
10:04:55,19.23,1,-1
10:05:01,19.23,2,-1
10:05:10,19.22,24,-1
10:05:13,19.22,21,-1
10:05:16,19.22,2,-1
10:05:19,19.22,157,-1
10:05:28,19.23,19,-1
10:05:34,19.23,66,-1
10:05:40,19.23,11,-1
10:05:43,19.23,10,-1
10:05:46,19.23,44,-1
10:05:52,19.22,143,-1
10:05:55,19.22,77,-1
10:05:58,19.22,1,-1
10:06:01,19.22,20,-1
10:06:07,19.21,74,-1
10:06:10,19.2,31,-1
10:06:13,19.2,10,-1
10:06:16,19.18,90,-1
10:06:22,19.18,6,-1
10:06:25,19.19,7,1
10:06:28,19.18,2,-1
10:06:31,19.18,100,-1
10:06:34,19.18,16,1
10:06:37,19.19,21,-1
10:06:40,19.2,3,1
10:06:43,19.19,4,-1
10:06:46,19.19,10,1
10:06:49,19.19,12,1
10:06:52,19.19,1,1
10:06:55,19.19,32,1
10:06:58,19.18,1,-1
10:07:01,19.2,59,1
10:07:04,19.2,3,1
10:07:07,19.22,176,1
10:07:10,19.19,71,-1
10:07:16,19.2,16,-1
10:07:19,19.21,3,1
10:07:22,19.22,11,1
10:07:25,19.22,25,-1
10:07:28,19.22,23,-1
10:07:31,19.22,5,1
10:07:34,19.2,62,-1
10:07:37,19.2,4,-1
10:07:40,19.22,59,1
10:07:43,19.23,1,1
10:07:52,19.24,26,1
10:07:55,19.21,92,-1
10:08:01,19.23,2,1
10:08:04,19.22,6,-1
10:08:19,19.21,42,-1
10:08:22,19.21,2,-1
10:08:25,19.21,3,-1
10:08:28,19.21,25,-1
10:08:31,19.21,10,-1
10:08:37,19.22,13,1
10:08:40,19.21,3,-1
10:08:43,19.22,18,1
10:08:46,19.21,248,-1
10:08:49,19.21,11,1
10:08:52,19.21,11,1
10:08:58,19.2,14,-1
10:09:01,19.2,12,1
10:09:04,19.2,12,1
10:09:07,19.18,6,-1
10:09:13,19.19,2,-1
10:09:16,19.19,200,-1
10:09:19,19.19,1,1
10:09:28,19.19,6,1
10:09:31,19.11,645,-1
10:09:37,19.17,6,1
10:09:46,19.17,2,-1
10:09:49,19.14,93,-1
10:09:52,19.17,1,-1
10:09:55,19.18,10,1
10:09:58,19.16,26,-1
10:10:01,19.16,14,-1
10:10:07,19.17,12,1
10:10:10,19.17,10,1
10:10:13,19.16,22,-1
10:10:16,19.16,2,1
10:10:19,19.15,16,-1
10:10:22,19.16,8,1
10:10:25,19.15,36,-1
10:10:28,19.14,6,-1
10:10:31,19.15,11,1
10:10:34,19.15,8,1
10:10:37,19.14,266,-1
10:10:40,19.16,5,1
10:10:43,19.15,10,-1
10:10:49,19.16,89,1
10:10:52,19.17,14,-1
10:10:55,19.18,1,1
10:10:58,19.17,18,-1
10:11:01,19.17,4,-1
10:11:04,19.16,13,-1
10:11:07,19.17,3,1
10:11:10,19.17,1,1
10:11:13,19.16,14,-1
10:11:16,19.17,179,1
10:11:19,19.17,210,-1
10:11:25,19.17,9,-1
10:11:28,19.17,8,-1
10:11:31,19.18,17,1
10:11:40,19.18,6,-1
10:11:43,19.18,3,-1
10:11:46,19.18,12,-1
10:11:49,19.17,3,-1
10:11:52,19.17,5,-1
10:11:55,19.19,56,1
10:12:07,19.19,21,-1
10:12:10,19.19,6,-1
10:12:13,19.19,6,-1
10:12:16,19.19,174,-1
10:12:19,19.19,4,1
10:12:22,19.19,7,1
10:12:28,19.19,4,1
10:12:34,19.19,17,-1
10:12:37,19.19,3,-1
10:12:43,19.2,2,1
10:12:46,19.19,1,-1
10:12:49,19.19,58,-1
10:12:52,19.18,4,-1
10:12:55,19.18,6,-1
10:12:58,19.19,36,1
10:13:01,19.18,59,-1
10:13:04,19.18,1,1
10:13:07,19.17,2,-1
10:13:10,19.17,46,-1
10:13:13,19.17,1,1
10:13:16,19.17,28,1
10:13:22,19.17,23,-1
10:13:25,19.17,108,1
10:13:28,19.17,29,1
10:13:46,19.17,13,-1
10:13:49,19.17,23,-1
10:13:55,19.17,2,-1
10:13:58,19.17,66,-1
10:14:01,19.17,25,-1
10:14:07,19.17,33,-1
10:14:10,19.16,1,-1
10:14:13,19.16,11,-1
10:14:16,19.15,39,-1
10:14:19,19.16,5,1
10:14:22,19.15,8,-1
10:14:28,19.16,14,1
10:14:31,19.16,9,-1
10:14:34,19.16,7,-1
10:14:37,19.16,29,-1
10:14:40,19.16,8,1
10:14:43,19.16,2,1
10:14:46,19.16,3,1
10:14:49,19.16,8,1
10:14:52,19.15,27,-1
10:15:01,19.15,7,-1
10:15:04,19.16,13,1
10:15:07,19.15,66,-1
10:15:10,19.15,8,-1
10:15:13,19.15,50,1
10:15:16,19.14,4,-1
10:15:19,19.14,1,-1
10:15:22,19.14,41,-1
10:15:28,19.14,20,-1
10:15:31,19.14,11,-1
10:15:34,19.14,9,-1
10:15:37,19.14,183,-1
10:15:40,19.14,57,-1
10:15:43,19.14,1,1
10:15:52,19.14,14,1
10:16:01,19.13,3,-1
10:16:04,19.12,131,-1
10:16:13,19.12,124,-1
10:16:16,19.12,1,-1
10:16:19,19.13,9,1
10:16:22,19.12,8,-1
10:16:25,19.12,42,-1
10:16:28,19.1,377,-1
10:16:31,19.11,11,-1
10:16:34,19.11,3,-1
10:16:37,19.11,130,1
10:16:40,19.12,2,1
10:16:43,19.12,101,1
10:16:46,19.09,85,-1
10:16:49,19.11,17,1
10:16:55,19.1,22,-1
10:16:58,19.11,79,1
10:17:01,19.1,32,-1
10:17:04,19.09,61,-1
10:17:07,19.09,6,1
10:17:10,19.09,39,1
10:17:13,19.07,65,-1
10:17:19,19.07,4,-1
10:17:22,19.09,184,1
10:17:25,19.11,98,1
10:17:28,19.09,58,-1
10:17:31,19.11,1,1
10:17:34,19.1,3,-1
10:17:37,19.09,31,-1
10:17:40,19.11,5,1
10:17:49,19.1,3,1
10:17:55,19.09,16,-1
10:17:58,19.09,17,1
10:18:01,19.09,1,-1
10:18:04,19.09,3,-1
10:18:07,19.09,15,-1
10:18:10,19.08,109,-1
10:18:13,19.09,3,-1
10:18:16,19.09,12,1
10:18:25,19.09,18,1
10:18:28,19.09,18,1
10:18:31,19.08,9,-1
10:18:34,19.09,74,1
10:18:37,19.09,5,1
10:18:40,19.08,22,-1
10:18:43,19.08,4,-1
10:18:46,19.08,3,-1
10:18:49,19.08,45,1
10:18:52,19.08,3,1
10:18:58,19.08,2,1
10:19:07,19.08,96,1
10:19:10,19.07,164,1
10:19:13,19.09,210,1
10:19:16,19.07,177,-1
10:19:19,19.09,19,1
10:19:25,19.09,13,-1
10:19:28,19.09,20,1
10:19:31,19.09,7,1
10:19:34,19.09,18,1
10:19:37,19.09,1,1
10:19:40,19.08,65,-1
10:19:46,19.09,12,-1
10:19:49,19.09,4,-1
10:19:52,19.09,11,1
10:19:55,19.09,23,1
10:19:58,19.09,4,1
10:20:01,19.08,100,-1
10:20:04,19.09,1,1
10:20:07,19.08,95,-1
10:20:10,19.08,56,1
10:20:13,19.08,27,1
10:20:16,19.08,1,1
10:20:22,19.08,9,1
10:20:25,19.08,143,1
10:20:31,19.05,73,-1
10:20:34,19.07,2,1
10:20:40,19.07,15,1
10:20:43,19.07,51,1
10:20:46,19.06,75,-1
10:20:49,19.06,13,1
10:20:52,19.06,6,-1
10:20:55,19.06,44,-1
10:20:58,19.05,88,-1
10:21:01,19.02,151,-1
10:21:04,19.02,74,-1
10:21:07,19.04,52,1
10:21:10,19.0,795,-1
10:21:13,19.0,628,-1
10:21:16,19.02,51,1
10:21:19,19.0,25,-1
10:21:22,18.99,5,-1
10:21:25,19.0,148,1
10:21:28,18.99,67,-1
10:21:31,19.0,21,-1
10:21:34,19.01,21,1
10:21:37,19.0,78,-1
10:21:40,19.0,73,-1
10:21:43,19.01,3,1
10:21:46,19.0,78,-1
10:21:49,18.99,84,-1
10:21:52,19.0,39,1
10:21:55,18.99,156,-1
10:21:58,19.0,125,1
10:22:01,19.0,112,-1
10:22:04,19.0,351,-1
10:22:07,19.02,68,1
