time,10:08:52
s5,8.62
s5v,10900.0
s4,8.6
s4v,9000.0
s3,8.59
s3v,36800.0
s2,8.57
s2v,5000.0
s1,8.56
s1v,16100.0
b1,8.54
b1v,1000.0
b2,8.53
b2v,20300.0
b3,8.52
b3v,14200.0
b4,8.51
b4v,48600.0
b5,8.5
b5v,26500.0
最新,8.56
均价,8.67
涨幅,10.88
涨跌,0.84
总手,347669.0
金额,301550718.19
换手,14.95
量比,29.26
最高,9.0
最低,8.19
今开,8.56
昨收,7.72
涨停,9.26
跌停,6.18
外盘,174126.0
内盘,173542.0

time,10:08:55
s5,8.62
s5v,10900.0
s4,8.6
s4v,9000.0
s3,8.59
s3v,36800.0
s2,8.57
s2v,5000.0
s1,8.56
s1v,16100.0
b1,8.55
b1v,1900.0
b2,8.54
b2v,1000.0
b3,8.53
b3v,20300.0
b4,8.52
b4v,14200.0
b5,8.51
b5v,48900.0
最新,8.55
均价,8.67
涨幅,10.75
涨跌,0.83
总手,347674.0
金额,301554994.19
换手,14.95
量比,29.26
最高,9.0
最低,8.19
今开,8.56
昨收,7.72
涨停,9.26
跌停,6.18
外盘,174126.0
内盘,173547.0

time,10:08:59
s5,8.62
s5v,10900.0
s4,8.6
s4v,9000.0
s3,8.59
s3v,36800.0
s2,8.57
s2v,5000.0
s1,8.56
s1v,11600.0
b1,8.55
b1v,200.0
b2,8.54
b2v,1000.0
b3,8.53
b3v,20400.0
b4,8.52
b4v,14200.0
b5,8.51
b5v,48900.0
最新,8.56
均价,8.67
涨幅,10.88
涨跌,0.84
总手,347741.0
金额,301612329.19
换手,14.95
量比,29.27
最高,9.0
最低,8.19
今开,8.56
昨收,7.72
涨停,9.26
跌停,6.18
外盘,174131.0
内盘,173609.0

time,10:09:02
s5,8.62
s5v,10900.0
s4,8.6
s4v,9000.0
s3,8.59
s3v,36800.0
s2,8.57
s2v,5000.0
s1,8.56
s1v,7500.0
b1,8.54
b1v,4200.0
b2,8.53
b2v,20900.0
b3,8.52
b3v,14200.0
b4,8.51
b4v,14500.0
b5,8.5
b5v,26700.0
最新,8.56
均价,8.67
涨幅,10.88
涨跌,0.84
总手,347784.0
金额,301649135.19
换手,14.95
量比,28.54
最高,9.0
最低,8.19
今开,8.56
昨收,7.72
涨停,9.26
跌停,6.18
外盘,174181.0
内盘,173602.0

time,10:09:05
s5,8.6
s5v,9000.0
s4,8.59
s4v,36800.0
s3,8.57
s3v,5000.0
s2,8.56
s2v,700.0
s1,8.54
s1v,14200.0
b1,8.53
b1v,6200.0
b2,8.52
b2v,13900.0
b3,8.51
b3v,14500.0
b4,8.5
b4v,26700.0
b5,8.49
b5v,15500.0
最新,8.53
均价,8.67
涨幅,10.49
涨跌,0.81
总手,347977.0
金额,301814025.19
换手,14.96
量比,28.56
最高,9.0
最低,8.19
今开,8.56
昨收,7.72
涨停,9.26
跌停,6.18
外盘,174290.0
内盘,173686.0

time,10:09:08
s5,8.59
s5v,36800.0
s4,8.57
s4v,5000.0
s3,8.56
s3v,700.0
s2,8.54
s2v,13600.0
s1,8.53
s1v,5800.0
b1,8.52
b1v,11800.0
b2,8.51
b2v,14500.0
b3,8.5
b3v,26700.0
b4,8.49
b4v,15500.0
b5,8.48
b5v,18000.0
最新,8.53
均价,8.67
涨幅,10.49
