301306 , 西测测试 , 34.04 , 19.99, 20.9
300405 , 科隆股份 , 5.24 , 19.09, 37.6
301118 , 恒光股份 , 19.3 , 14.07, 21.07
301049 , 超越科技 , 26.48 , 11.82, 16.71
688039 , 当虹科技 , 25.86 , 11.37, 15.34
300019 , 硅宝科技 , 14.49 , 11.29, 19.59
300305 , 裕兴股份 , 8.56 , 10.88, 28.54
838030 , 德众汽车 , 4.31 , 10.51, 10.35
600653 , 申华控股 , 1.27 , 10.43, 15.01
603166 , 福达股份 , 6.44 , 10.09, 16.74
002529 , 海源复材 , 7.76 , 10.07, 18.96
600501 , 航天晨光 , 15.57 , 10.04, 19.1
603177 , 德创环保 , 9.44 , 10.02, 15.65
605588 , 冠石科技 , 43.09 , 10.01, 11.92
603260 , 合盛硅业 , 57.53 , 10.0, 11.35
603598 , 引力传媒 , 15.1 , 9.98, 16.67
002278 , 神开股份 , 5.31 , 9.94, 27.71
000826 , 启迪环境 , 2.34 , 9.86, 20.3
301117 , 佳缘科技 , 31.89 , 9.59, 10.25
600052 , 东望时代 , 4.88 , 9.17, 16.34
600295 , 鄂尔多斯 , 13.02 , 9.05, 18.0
300821 , 东岳硅材 , 8.7 , 8.61, 18.52
600992 , 贵绳股份 , 13.31 , 8.3, 12.35
301265 , 华新环保 , 9.57 , 8.01, 26.44
603126 , 中材节能 , 6.44 , 7.33, 21.48
002297 , 博云新材 , 7.59 , 7.2, 14.74
300610 , 晨化股份 , 10.31 , 7.17, 15.68
301024 , 霍普股份 , 22.49 , 6.99, 10.63
300234 , 开尔新材 , 4.74 , 6.76, 17.0
600075 , 新疆天业 , 4.3 , 6.7, 15.75
688269 , 凯立新材 , 28.39 , 6.17, 12.49
300745 , 欣锐科技 , 19.63 , 6.17, 23.21
000982 , 中银绒业 , 0.76 , 5.56, 59.17
605399 , 晨光新材 , 13.25 , 5.49, 11.48
300801 , 泰和科技 , 17.21 , 5.26, 11.48
601388 , 怡球资源 , 2.84 , 5.19, 15.35
001358 , 兴欣新材 , 25.95 , 4.85, 18.38
601003 , 柳钢股份 , 3.05 , 4.81, 10.73
601369 , 陕鼓动力 , 9.24 , 4.76, 10.58
301300 , 远翔新材 , 25.2 , 4.26, 12.37
603335 , 迪生力 , 4.76 , 3.93, 14.76
000726 , 鲁  泰Ａ , 6.88 , 3.93, 12.6
605366 , 宏柏新材 , 7.1 , 3.8, 10.38
300800 , 力合科技 , 10.8 , 3.25, 16.77
002725 , 跃岭股份 , 9.24 , 3.24, 12.22
002658 , 雪迪龙 , 6.07 , 2.88, 14.85
600860 , 京城股份 , 9.29 , 2.88, 11.63
603319 , 湘油泵 , 19.43 , 2.8, 14.33
002842 , 翔鹭钨业 , 6.85 , 0.88, 12.64
002996 , 顺博合金 , 7.17 , 0.28, 10.41
600969 , 郴电国际 , 7.92 , -1.74, 23.27
002742 , ST三圣 , 1.63 , -5.23, 11.37
301129 , 瑞纳智能 , 20.72 , -5.56, 10.61
600306 , 退市商城 , 0.33 , -5.71, 10.67
000779 , 甘咨询 , 8.09 , -5.82, 19.8
000692 , 惠天热电 , 3.4 , -8.6, 11.2
600881 , 亚泰集团 , 1.15 , -10.16, 14.3
