时间,成交价,手数,买卖盘性质
09:35:15,2.86,21,1
09:35:18,2.86,302,1
09:35:21,2.85,412,-1
09:35:24,2.85,319,-1
09:35:27,2.85,119,-1
09:35:30,2.86,111,1
09:35:33,2.86,150,1
09:35:36,2.86,1,1
09:35:39,2.85,35,-1
09:35:42,2.85,67,-1
09:35:45,2.86,56,1
09:35:48,2.86,268,1
09:35:51,2.85,200,-1
09:35:54,2.86,207,1
09:35:57,2.85,90,-1
09:36:00,2.85,806,-1
09:36:03,2.85,27,-1
09:36:09,2.87,4849,1
09:36:12,2.87,368,1
09:36:15,2.86,107,-1
09:36:18,2.86,96,-1
09:36:21,2.86,13,-1
09:36:24,2.86,143,-1
09:36:30,2.86,95,-1
09:36:33,2.86,60,-1
09:36:36,2.86,29,-1
09:36:39,2.86,108,-1
09:36:42,2.86,52,-1
09:36:45,2.86,123,-1
09:36:48,2.86,150,-1
09:36:51,2.86,10,-1
09:36:54,2.87,42,1
09:36:57,2.87,1,1
09:37:00,2.86,11,-1
09:37:03,2.86,65,-1
09:37:06,2.87,3,1
09:37:12,2.87,273,1
09:37:18,2.87,23,1
09:37:21,2.86,1,-1
09:37:24,2.86,65,-1
09:37:27,2.87,136,1
09:37:30,2.87,2,1
09:37:33,2.86,66,-1
09:37:36,2.86,146,-1
09:37:39,2.86,9,-1
09:37:42,2.86,104,-1
09:37:45,2.86,28,-1
09:37:48,2.87,27,1
09:37:51,2.86,179,-1
09:37:57,2.87,5635,1
09:38:00,2.86,16,-1
09:38:03,2.86,10,-1
09:38:06,2.87,157,1
09:38:09,2.86,17,-1
09:38:12,2.87,104,1
09:38:15,2.87,370,1
09:38:18,2.87,148,1
09:38:21,2.87,16,1
09:38:27,2.87,8,1
09:38:30,2.86,86,-1
09:38:33,2.87,23,1
09:38:36,2.87,5,1
09:38:39,2.86,30,-1
09:38:42,2.86,39,-1
09:38:45,2.86,51,-1
09:38:48,2.87,280,1
09:38:51,2.87,71,1
09:38:54,2.86,110,-1
09:39:00,2.86,501,-1
09:39:03,2.86,161,-1
09:39:06,2.87,32,1
09:39:12,2.86,79,-1
09:39:15,2.87,18,1
09:39:18,2.86,12,-1
09:39:21,2.87,5,1
09:39:30,2.87,200,1
09:39:33,2.87,617,1
09:39:36,2.86,30,-1
09:39:39,2.86,39,-1
09:39:42,2.86,40,-1
09:39:45,2.87,20,1
09:39:48,2.87,278,1
09:39:51,2.87,6,1
09:39:57,2.87,100,1
09:40:00,2.87,2053,1
09:40:03,2.86,252,-1
09:40:06,2.86,63,-1
09:40:09,2.87,772,1
09:40:15,2.87,11,1
09:40:18,2.87,337,1
09:40:21,2.87,4,1
09:40:27,2.87,68,1
09:40:30,2.87,20,1
09:40:33,2.86,79,-1
09:40:36,2.87,130,1
09:40:39,2.87,129,1
09:40:42,2.87,127,1
09:40:48,2.87,76,1
09:40:51,2.87,124,1
09:40:54,2.87,40,1
09:40:57,2.87,84,1
09:41:03,2.87,556,1
09:41:06,2.88,7031,1
09:41:09,2.88,325,1
09:41:12,2.88,283,1
09:41:15,2.88,30,1
09:41:18,2.88,21,1
09:41:21,2.88,300,1
09:41:24,2.88,120,1
09:41:27,2.88,40,1
09:41:30,2.87,143,-1
09:41:33,2.88,124,1
09:41:36,2.88,370,1
09:41:39,2.88,333,1
09:41:42,2.87,21,-1
09:41:45,2.88,130,1
09:41:48,2.88,100,1
09:41:51,2.88,50,1
09:41:54,2.88,151,1
09:41:57,2.88,296,1
09:42:00,2.88,98,1
09:42:03,2.87,417,-1
09:42:06,2.88,20,1
09:42:09,2.87,1105,-1
09:42:12,2.88,40,1
09:42:15,2.87,280,-1
09:42:18,2.88,657,1
09:42:21,2.87,11,-1
09:42:24,2.88,249,1
09:42:27,2.87,295,-1
09:42:30,2.87,287,-1
09:42:33,2.87,58,-1
09:42:36,2.88,31,1
09:42:39,2.87,80,-1
09:42:42,2.88,326,1
09:42:45,2.88,20,1
09:42:48,2.88,85,1
09:42:51,2.88,84,1
09:42:54,2.87,150,-1
09:42:57,2.88,200,1
09:43:00,2.88,258,1
09:43:03,2.88,355,1
09:43:06,2.88,135,1
09:43:09,2.88,263,1
09:43:12,2.88,16,1
09:43:15,2.88,30,1
09:43:18,2.88,9,1
09:43:21,2.88,12,1
09:43:24,2.87,21,-1
09:43:27,2.87,695,-1
09:43:30,2.87,1,-1
09:43:39,2.87,92,-1
09:43:42,2.87,53,-1
09:43:45,2.87,670,-1
09:43:48,2.88,133,1
09:43:51,2.87,115,-1
09:43:54,2.88,470,1
09:43:57,2.88,234,1
09:44:00,2.87,97,-1
09:44:03,2.87,32,-1
09:44:06,2.88,45,1
09:44:09,2.88,3314,1
09:44:12,2.88,53,1
09:44:15,2.87,50,-1
09:44:18,2.88,24,1
09:44:21,2.88,131,1
09:44:39,2.88,200,1
09:44:42,2.88,60,1
09:44:45,2.87,17,-1
09:44:48,2.87,2,-1
09:44:51,2.88,59,1
09:45:00,2.88,1378,1
09:45:03,2.87,61,-1
09:45:06,2.88,172,1
09:45:09,2.88,277,1
09:45:12,2.88,140,1
09:45:15,2.87,2709,-1
09:45:18,2.88,522,1
09:45:24,2.88,31,1
09:45:27,2.87,167,-1
09:45:33,2.87,10,-1
09:45:36,2.88,27,1
09:45:39,2.87,89,-1
09:45:42,2.87,33,-1
09:45:45,2.87,772,-1
09:45:48,2.87,361,-1
09:45:51,2.87,35,-1
09:45:54,2.87,6,-1
09:45:57,2.87,121,-1
09:46:00,2.87,22,-1
09:46:03,2.87,430,-1
09:46:06,2.88,47,1
09:46:09,2.87,108,-1
09:46:12,2.88,32,1
09:46:15,2.87,600,-1
09:46:18,2.88,89,1
09:46:21,2.88,20,1
09:46:24,2.88,56,1
09:46:27,2.87,59,-1
09:46:30,2.87,11,-1
09:46:33,2.87,752,-1
09:46:36,2.88,106,1
09:46:42,2.87,36,-1
09:46:45,2.87,1058,-1
09:46:51,2.88,14,1
09:46:54,2.88,74,1
09:46:57,2.88,931,1
09:47:03,2.87,25,-1
09:47:06,2.87,34,-1
09:47:12,2.88,27,1
09:47:15,2.87,12,-1
09:47:18,2.88,8,1
09:47:21,2.88,26,1
09:47:24,2.88,372,1
09:47:27,2.87,110,-1
09:47:30,2.88,30,1
09:47:33,2.87,301,-1
09:47:36,2.87,53,-1
09:47:39,2.87,2100,-1
09:47:42,2.87,23,-1
09:47:45,2.88,224,1
09:47:48,2.87,105,-1
09:47:51,2.87,176,-1
09:47:54,2.87,164,-1
09:48:00,2.87,88,-1
09:48:03,2.87,148,-1
09:48:06,2.87,126,-1
09:48:09,2.87,60,-1
09:48:12,2.87,904,-1
09:48:15,2.87,503,-1
09:48:18,2.87,107,-1
09:48:21,2.87,3202,-1
09:48:24,2.87,3795,-1
09:48:27,2.87,22,1
09:48:30,2.87,10,1
09:48:33,2.87,1262,1
09:48:36,2.86,1,-1
09:48:39,2.87,10,1
09:48:42,2.86,34,-1
09:48:45,2.87,30,1
09:48:51,2.87,88,1
09:49:00,2.87,20,1
09:49:03,2.87,1,1
09:49:06,2.86,73,-1
09:49:09,2.86,192,-1
09:49:15,2.86,71,-1
09:49:18,2.87,10,1
09:49:21,2.87,10,1
09:49:24,2.87,400,1
09:49:27,2.86,146,-1
09:49:30,2.87,100,1
09:49:33,2.86,75,-1
09:49:36,2.87,830,1
09:49:42,2.87,233,1
09:49:57,2.87,100,1
09:50:00,2.87,20,1
09:50:03,2.87,6,1
09:50:06,2.86,34,-1
09:50:12,2.87,10,1
09:50:21,2.86,500,-1
09:50:27,2.87,101,1
09:50:30,2.86,94,-1
09:50:33,2.87,73,1
09:50:39,2.87,10,1
09:50:42,2.86,34,-1
09:50:45,2.87,408,1
09:50:48,2.87,306,1
09:50:51,2.86,2,-1
09:50:54,2.86,188,-1
09:50:57,2.86,30,-1
09:51:00,2.86,500,-1
09:51:03,2.87,521,1
09:51:06,2.87,47,1
09:51:09,2.87,9148,1
09:51:12,2.88,13,1
09:51:15,2.87,121,-1
09:51:21,2.87,50,-1
09:51:24,2.87,3,-1
09:51:27,2.87,298,-1
09:51:30,2.88,274,1
09:51:33,2.88,10,1
09:51:36,2.88,1,1
09:51:39,2.87,127,-1
09:51:42,2.88,23,1
09:51:48,2.88,7,1
09:51:51,2.88,30,1
09:51:54,2.87,1,-1
09:51:57,2.87,314,-1
09:52:00,2.88,759,1
09:52:03,2.87,90,-1
09:52:06,2.87,473,-1
09:52:09,2.87,28,-1
09:52:12,2.88,127,1
09:52:15,2.88,69,1
09:52:18,2.87,122,-1
09:52:21,2.88,88,1
09:52:24,2.88,61,1
09:52:27,2.87,48,-1
09:52:30,2.88,360,1
09:52:33,2.88,15,1
09:52:36,2.87,190,-1
09:52:39,2.87,20,-1
09:52:42,2.87,43,-1
09:52:45,2.87,218,-1
09:52:48,2.87,104,-1
09:53:00,2.87,2,-1
09:53:03,2.87,112,-1
09:53:06,2.87,33,-1
09:53:09,2.88,155,1
09:53:12,2.87,250,-1
09:53:15,2.87,20,-1
09:53:18,2.87,36,-1
09:53:30,2.88,24,1
09:53:36,2.88,216,1
09:53:39,2.88,7,1
09:53:42,2.87,35,-1
09:53:45,2.88,107,1
09:53:48,2.87,304,-1
09:53:51,2.87,232,-1
09:54:03,2.87,1,-1
09:54:06,2.88,301,1
09:54:18,2.88,92,1
09:54:24,2.87,909,-1
09:54:36,2.87,261,-1
09:54:42,2.87,263,-1
09:54:45,2.87,14,-1
09:54:48,2.87,1,-1
09:54:51,2.88,71,1
09:54:54,2.88,3,1
09:54:57,2.88,12,1
09:55:03,2.88,54,1
09:55:06,2.87,34,-1
09:55:09,2.87,50,-1
09:55:12,2.87,8,-1
09:55:15,2.87,7,-1
09:55:18,2.87,3,-1
09:55:21,2.87,43,-1
09:55:24,2.87,246,-1
09:55:27,2.87,559,-1
09:55:30,2.87,44,-1
09:55:33,2.88,860,1
09:55:36,2.87,30,-1
09:55:42,2.87,84,-1
09:55:45,2.88,3,1
09:55:48,2.88,535,1
09:55:51,2.87,35,-1
09:55:54,2.88,5526,1
09:55:57,2.88,427,1
09:56:00,2.88,1303,1
09:56:03,2.88,23,1
09:56:06,2.87,147,-1
09:56:15,2.87,25,-1
09:56:18,2.88,500,1
09:56:21,2.88,194,1
09:56:24,2.88,307,1
09:56:27,2.87,9,-1
09:56:30,2.88,49,1
09:56:33,2.88,121,1
09:56:36,2.88,201,1
09:56:39,2.88,328,1
09:56:42,2.88,389,1
09:56:45,2.88,403,1
09:56:48,2.88,605,1
09:56:51,2.88,35,1
09:56:54,2.89,25961,1
09:57:00,2.89,113,1
09:57:03,2.89,100,1
09:57:06,2.89,286,1
09:57:09,2.88,70,-1
09:57:12,2.88,263,-1
09:57:15,2.89,29,1
09:57:18,2.88,401,-1
09:57:21,2.88,27,-1
09:57:24,2.89,103,1
09:57:27,2.89,235,1
09:57:33,2.88,1238,-1
09:57:36,2.89,50,1
09:57:39,2.88,1962,-1
09:57:42,2.89,49,1
09:57:45,2.89,45,1
09:57:48,2.89,12,1
09:57:51,2.89,542,1
09:57:54,2.88,4,-1
09:57:57,2.89,22,1
09:58:00,2.89,1000,1
09:58:03,2.89,457,1
09:58:06,2.89,1112,1
09:58:09,2.89,62,1
09:58:12,2.89,1661,1
09:58:15,2.88,52,-1
09:58:18,2.89,222,1
09:58:21,2.89,36,1
09:58:24,2.89,12,1
09:58:27,2.89,23,1
09:58:30,2.89,34,1
09:58:33,2.89,547,1
09:58:36,2.89,250,1
09:58:39,2.89,3,1
09:58:42,2.88,51,-1
09:58:45,2.88,258,-1
09:58:48,2.89,58,1
09:58:51,2.89,4,1
09:58:54,2.88,72,-1
09:58:57,2.88,43,-1
09:59:00,2.89,45,1
09:59:03,2.88,65,-1
09:59:06,2.88,42,-1
09:59:09,2.88,60,-1
09:59:15,2.88,21,-1
09:59:21,2.88,3092,-1
09:59:24,2.89,216,1
09:59:27,2.89,33,1
09:59:30,2.89,288,1
09:59:33,2.88,1,-1
09:59:36,2.89,52,1
09:59:39,2.89,9,1
09:59:42,2.89,579,1
09:59:45,2.88,11149,-1
09:59:48,2.88,111,1
09:59:51,2.88,110,1
09:59:54,2.88,53,1
09:59:57,2.88,43,1
10:00:00,2.88,66,1
10:00:03,2.88,220,1
10:00:06,2.88,50,1
10:00:09,2.88,607,1
10:00:15,2.88,3,1
10:00:18,2.88,51,1
10:00:27,2.88,104,1
10:00:33,2.88,87,1
10:00:39,2.87,20,-1
10:00:42,2.88,1,1
10:00:45,2.88,2,1
10:00:48,2.88,20,1
10:00:51,2.88,47,1
10:00:54,2.88,112,1
10:00:57,2.88,161,1
10:01:00,2.88,13,1
10:01:03,2.88,292,1
10:01:09,2.88,1,1
10:01:12,2.88,2,1
10:01:18,2.88,3814,1
10:01:21,2.88,4545,1
10:01:24,2.88,1896,1
10:01:27,2.89,4342,1
10:01:30,2.88,57,-1
10:01:33,2.89,9,1
10:01:39,2.88,97,-1
10:01:42,2.89,238,1
10:01:45,2.89,228,1
10:01:48,2.88,42,-1
10:01:54,2.88,17,-1
10:02:00,2.89,62,1
10:02:03,2.89,92,1
10:02:06,2.88,55,-1
10:02:09,2.89,100,1
10:02:12,2.89,38,1
10:02:15,2.89,9221,1
10:02:18,2.89,2132,1
10:02:21,2.89,227,1
10:02:27,2.89,42,1
10:02:30,2.89,112,1
10:02:33,2.88,4792,-1
10:02:36,2.88,3334,1
10:02:39,2.89,44,1
10:02:42,2.89,8,1
10:02:48,2.89,106,1
10:02:51,2.89,7,1
10:02:57,2.89,4,1
10:03:00,2.89,68,1
10:03:03,2.88,2,-1
10:03:09,2.88,9,-1
10:03:12,2.88,44,-1
10:03:15,2.88,160,-1
10:03:18,2.89,119,1
10:03:21,2.89,9,1
10:03:24,2.89,4,1
10:03:30,2.89,24,1
10:03:36,2.88,99,-1
10:03:42,2.89,4,1
10:03:45,2.89,42,1
10:03:48,2.88,29,-1
10:03:51,2.89,7,1
10:03:54,2.89,53,1
10:03:57,2.89,7,1
10:04:00,2.88,214,-1
10:04:03,2.89,28,1
10:04:09,2.89,360,1
10:04:12,2.89,8,1
10:04:15,2.89,14,1
10:04:21,2.88,27,-1
10:04:24,2.89,3,1
10:04:30,2.89,3,1
10:04:42,2.88,514,-1
10:04:45,2.88,1,-1
10:04:48,2.89,35,1
10:04:51,2.89,38,1
10:04:54,2.89,34,1
10:04:57,2.89,22,1
10:05:00,2.88,42,-1
10:05:03,2.88,159,-1
10:05:06,2.89,2,1
10:05:09,2.89,121,1
10:05:12,2.88,1,-1
10:05:15,2.88,60,-1
10:05:18,2.88,2051,-1
10:05:21,2.88,69,-1
10:05:27,2.88,195,-1
10:05:30,2.88,10708,-1
10:05:33,2.88,147,1
10:05:36,2.88,315,1
10:05:39,2.88,26,1
10:05:42,2.88,51,1
10:05:45,2.88,116,1
10:05:51,2.88,44,1
10:05:54,2.88,33,1
10:05:57,2.87,373,-1
10:06:00,2.88,36,1
10:06:03,2.88,39,1
10:06:06,2.88,415,1
10:06:09,2.88,975,1
10:06:12,2.88,164,1
10:06:15,2.88,373,1
10:06:18,2.88,21,1
10:06:24,2.88,15,1
10:06:27,2.88,96,1
10:06:30,2.88,23,1
10:06:33,2.88,97,1
10:06:36,2.88,6,1
10:06:39,2.88,376,1
10:06:42,2.88,55,1
10:06:45,2.88,119,1
10:06:48,2.88,88,1
10:06:51,2.88,17,1
10:06:54,2.88,411,1
10:06:57,2.88,33,1
10:07:00,2.88,103,1
10:07:03,2.88,173,1
10:07:09,2.88,10,1
10:07:12,2.88,964,1
10:07:15,2.88,39,1
10:07:18,2.88,3,1
10:07:21,2.88,21,1
10:07:24,2.88,64,1
10:07:27,2.88,7,1
10:07:30,2.88,2,1
10:07:33,2.88,13,1
10:07:36,2.88,114,1
10:07:39,2.88,89,1
10:07:45,2.88,7,1
10:07:48,2.88,109,1
10:07:51,2.88,2,1
10:07:57,2.88,2,1
10:08:00,2.88,10,1
10:08:03,2.88,36,1
10:08:06,2.87,63,-1
10:08:09,2.87,5,-1
10:08:12,2.87,58,-1
10:08:15,2.87,1818,-1
10:08:18,2.88,4,1
10:08:21,2.87,2,-1
10:08:27,2.88,4,1
10:08:33,2.88,11,1
10:08:36,2.88,69,1
10:08:39,2.87,143,-1
10:08:45,2.87,87,-1
10:08:48,2.88,210,1
10:08:51,2.87,181,-1
10:08:57,2.88,23,1
10:09:00,2.87,4,-1
10:09:03,2.87,54,-1
10:09:06,2.87,77,-1
10:09:09,2.88,2,1
10:09:12,2.87,101,-1
10:09:15,2.88,2,1
10:09:18,2.88,5,1
10:09:21,2.87,100,-1
10:09:33,2.87,19,-1
10:09:39,2.88,2,1
10:09:42,2.87,42,-1
10:09:51,2.87,19,-1
10:10:00,2.87,4,-1
10:10:03,2.88,5,1
10:10:06,2.88,10,1
10:10:09,2.88,7,1
10:10:12,2.88,7,1
10:10:18,2.88,8,1
10:10:21,2.88,3,1
10:10:27,2.88,2,1
10:10:30,2.88,91,1
10:10:33,2.87,20,-1
10:10:39,2.87,102,-1
10:10:42,2.87,100,-1
10:10:45,2.87,39,-1
10:10:48,2.88,17,1
10:10:51,2.87,11,-1
10:10:57,2.88,107,1
10:11:00,2.87,4,-1
10:11:03,2.87,75,-1
10:11:06,2.88,13,1
10:11:09,2.88,285,1
10:11:12,2.88,5,1
10:11:15,2.88,2,1
10:11:18,2.88,9,1
10:11:21,2.88,66,1
10:11:24,2.88,13,1
10:11:27,2.88,203,1
10:11:30,2.88,4,1
10:11:33,2.88,50,1
10:11:36,2.87,11,-1
10:11:39,2.87,15,-1
10:11:42,2.88,255,1
10:11:45,2.88,19,1
10:11:48,2.88,30,1
10:11:51,2.88,5,1
10:11:54,2.87,218,-1
10:11:57,2.87,30,-1
10:12:00,2.87,6,-1
10:12:03,2.88,507,1
10:12:06,2.87,91,-1
10:12:09,2.87,20,-1
10:12:12,2.88,429,1
10:12:18,2.88,46,1
10:12:24,2.88,61,1
10:12:27,2.88,10,1
10:12:30,2.88,4,1
10:12:33,2.88,22,1
10:12:39,2.87,53,-1
10:12:42,2.88,19,1
10:12:48,2.88,1,1
10:12:51,2.88,2,1
10:12:54,2.87,214,-1
10:12:57,2.88,99,1
10:13:00,2.88,3,1
10:13:03,2.88,5,1
10:13:09,2.88,517,1
10:13:12,2.88,26,1
10:13:18,2.88,79,1
10:13:21,2.87,365,-1
10:13:27,2.88,2,1
10:13:33,2.88,7,1
10:13:36,2.88,199,1
10:13:39,2.87,5,-1
10:13:42,2.88,368,1
10:13:45,2.87,328,-1
10:13:54,2.88,18,1
10:13:57,2.87,1,-1
10:14:00,2.88,161,1
10:14:03,2.88,203,1
10:14:12,2.88,59,1
10:14:18,2.88,20,1
10:14:24,2.87,10,-1
10:14:30,2.88,1,1
10:14:33,2.88,5,1
10:14:39,2.88,7,1
10:14:42,2.88,4,1
10:14:48,2.88,1,1
10:14:51,2.88,10,1
10:15:00,2.87,157,-1
10:15:06,2.88,3,1
10:15:09,2.88,44,1
10:15:12,2.88,20,1
10:15:15,2.88,243,1
10:15:18,2.88,16,1
10:15:21,2.88,173,1
10:15:24,2.88,4,1
10:15:30,2.88,5,1
10:15:33,2.88,25,1
10:15:36,2.88,1,1
10:15:39,2.88,4,1
10:15:42,2.88,1,1
10:15:57,2.87,16,-1
10:16:00,2.88,3,1
10:16:06,2.88,7,1
10:16:09,2.88,22,1
10:16:12,2.87,35,-1
10:16:15,2.88,2,1
10:16:24,2.88,27,1
10:16:33,2.88,325,1
10:16:36,2.88,87,1
10:16:39,2.88,3,1
10:16:42,2.88,8,1
10:16:45,2.88,184,1
10:16:48,2.88,4,1
10:16:54,2.88,20,1
10:16:57,2.87,2,-1
10:17:03,2.87,6,-1
10:17:06,2.88,106,1
10:17:12,2.87,238,-1
10:17:15,2.88,7,1
10:17:18,2.87,50,-1
10:17:21,2.88,53,1
10:17:24,2.88,56,1
10:17:27,2.88,2,1
10:17:30,2.88,4,1
10:17:33,2.88,19,1
10:17:36,2.88,94,1
10:17:42,2.88,2,1
10:17:45,2.88,7,1
10:17:48,2.87,25,-1
10:17:51,2.87,20,-1
10:17:54,2.88,12,1
10:17:57,2.88,6,1
10:18:00,2.87,167,-1
10:18:03,2.88,108,1
10:18:06,2.88,215,1
10:18:12,2.88,4,1
10:18:15,2.87,216,-1
10:18:21,2.87,118,-1
10:18:24,2.88,41,1
10:18:33,2.88,7,1
10:18:36,2.88,120,1
10:18:42,2.88,192,1
10:18:45,2.88,6,1
10:18:48,2.87,293,-1
10:18:51,2.87,95,-1
10:18:54,2.88,41,1
10:18:57,2.87,13,-1
10:19:03,2.88,8,1
10:19:06,2.88,160,1
10:19:12,2.87,18,-1
10:19:15,2.88,117,1
10:19:18,2.87,14,-1
10:19:21,2.88,3,1
10:19:24,2.87,25,-1
10:19:27,2.87,38,-1
10:19:30,2.88,9,1
10:19:33,2.88,5,1
10:19:36,2.88,175,1
10:19:45,2.88,45,1
10:19:48,2.87,7,-1
10:19:51,2.88,9,1
10:19:54,2.88,17,1
10:19:57,2.87,5,-1
10:20:00,2.88,10,1
10:20:03,2.88,1,1
10:20:06,2.87,368,-1
10:20:12,2.88,151,1
10:20:15,2.87,28391,-1
10:20:18,2.87,593,1
10:20:21,2.87,50,1
10:20:24,2.87,247,1
10:20:27,2.87,4,1
10:20:33,2.87,12,1
10:20:36,2.86,2854,-1
10:20:39,2.87,394,1
10:20:42,2.87,20,1
10:20:45,2.87,34,1
10:20:51,2.87,11,1
10:20:54,2.87,8,1
10:20:57,2.86,5,-1
10:21:00,2.87,22,1
10:21:03,2.87,41,1
10:21:06,2.87,4521,1
10:21:09,2.87,52,1
10:21:15,2.87,22,1
10:21:18,2.86,25,-1
10:21:24,2.87,553,1
10:21:30,2.87,75,1
10:21:36,2.87,2092,1
10:21:39,2.87,111,1
10:21:42,2.87,431,1
10:21:45,2.86,214,-1
10:21:48,2.87,40,1
10:21:54,2.87,313,1
10:22:06,2.87,3340,1
10:22:09,2.88,231,1
10:22:15,2.88,219,1
10:22:18,2.87,21,-1
10:22:21,2.87,20,-1
10:22:24,2.88,451,1
10:22:33,2.88,160,1
10:22:36,2.88,412,1
10:22:39,2.88,8,1
10:22:42,2.87,500,-1
10:22:45,2.88,24,1
10:22:48,2.87,211,-1
10:22:51,2.88,179,1
10:23:00,2.87,105,-1
10:23:03,2.88,60,1
10:23:06,2.88,1038,1
10:23:15,2.87,119,-1
10:23:18,2.87,301,-1
10:23:21,2.87,10,-1
10:23:27,2.87,71,-1
10:23:30,2.87,33,-1
10:23:33,2.87,153,-1
10:23:36,2.87,70,-1
10:23:42,2.87,102,-1
10:23:51,2.87,10,-1
10:23:57,2.87,502,-1
10:24:00,2.87,100,-1
10:24:06,2.88,72,1
10:24:15,2.87,2,-1
10:24:18,2.87,73,-1
10:24:21,2.87,150,-1
10:24:24,2.87,50,-1
10:24:39,2.88,9,1
10:24:42,2.87,1541,-1
10:24:45,2.87,160,-1
10:24:48,2.87,191,-1
10:24:54,2.88,1,1
10:24:57,2.87,226,-1
10:25:00,2.87,16,-1
10:25:03,2.87,520,-1
10:25:06,2.87,26,-1
10:25:12,2.88,1,1
10:25:15,2.87,330,-1
10:25:18,2.87,49,-1
10:25:21,2.87,10,-1
10:25:27,2.87,162,-1
10:25:30,2.87,74,1
10:25:36,2.87,9,1
10:25:39,2.87,1855,1
10:25:42,2.87,2,1
10:25:45,2.87,41,1
10:25:48,2.87,72,1
10:25:51,2.87,293,1
10:25:57,2.86,175,-1
10:26:00,2.87,28,1
10:26:03,2.87,155,1
10:26:06,2.87,45,1
10:26:12,2.87,75,1
10:26:15,2.87,150,1
10:26:18,2.87,10,1
10:26:21,2.87,10,1
10:26:27,2.87,20,1
10:26:30,2.86,661,-1
10:26:33,2.87,332,1
