时间,成交价,手数,买卖盘性质
09:34:48,6.19,63,1
09:34:51,6.19,555,1
09:34:54,6.16,107,-1
09:34:57,6.19,3,1
09:35:00,6.19,30,1
09:35:06,6.19,58,1
09:35:09,6.16,11,-1
09:35:12,6.19,3,1
09:35:18,6.17,22,-1
09:35:24,6.17,83,-1
09:35:33,6.16,250,-1
09:35:36,6.16,4,-1
09:35:39,6.16,2,-1
09:35:42,6.16,51,-1
09:35:48,6.16,77,-1
09:35:51,6.15,29,-1
09:35:54,6.17,43,1
09:35:57,6.15,25,-1
09:36:00,6.17,12,1
09:36:03,6.17,2,1
09:36:09,6.18,75,1
09:36:18,6.19,7,1
09:36:21,6.2,66,1
09:36:24,6.2,6,1
09:36:27,6.2,118,1
09:36:30,6.19,34,-1
09:36:33,6.2,13,1
09:36:39,6.19,8,-1
09:36:42,6.2,130,1
09:36:45,6.21,15,1
09:36:48,6.22,529,1
09:36:51,6.22,63,1
09:36:54,6.21,11,-1
09:36:57,6.23,20,1
09:37:00,6.23,77,1
09:37:03,6.23,44,1
09:37:06,6.23,14,1
09:37:09,6.23,146,1
09:37:12,6.23,38,-1
09:37:15,6.25,445,1
09:37:18,6.23,81,1
09:37:21,6.22,14,-1
09:37:24,6.23,61,1
09:37:27,6.21,66,-1
09:37:30,6.23,182,1
09:37:33,6.27,702,1
09:37:39,6.27,21,1
09:37:42,6.26,107,-1
09:37:48,6.3,680,1
09:37:51,6.3,96,-1
09:37:54,6.33,507,1
09:37:57,6.33,57,1
09:38:00,6.35,100,1
09:38:03,6.36,236,1
09:38:06,6.35,26,-1
09:38:09,6.4,1290,1
09:38:12,6.35,86,-1
09:38:15,6.37,290,1
09:38:18,6.34,353,-1
09:38:21,6.34,38,-1
09:38:24,6.33,473,-1
09:38:30,6.32,10,-1
09:38:33,6.29,35,-1
09:38:36,6.29,12,1
09:38:39,6.3,86,1
09:38:42,6.3,14,-1
09:38:48,6.3,27,1
09:38:51,6.3,27,1
09:38:54,6.29,54,-1
09:38:57,6.3,47,1
09:39:00,6.32,24,1
09:39:03,6.33,302,1
09:39:06,6.34,51,1
09:39:09,6.34,34,1
09:39:15,6.32,272,1
09:39:18,6.33,156,1
09:39:21,6.32,13,-1
09:39:24,6.34,178,1
09:39:27,6.34,31,1
09:39:30,6.34,78,1
09:39:33,6.34,33,1
09:39:36,6.34,51,-1
09:39:39,6.35,118,1
09:39:42,6.34,140,-1
09:39:45,6.35,80,1
09:39:48,6.34,53,-1
09:39:51,6.35,310,1
09:39:54,6.36,73,1
09:39:57,6.37,39,1
09:40:00,6.37,386,1
09:40:03,6.37,153,-1
09:40:06,6.37,164,1
09:40:09,6.36,648,-1
09:40:12,6.35,125,-1
09:40:15,6.34,371,-1
09:40:18,6.33,35,-1
09:40:21,6.32,207,-1
09:40:24,6.34,58,1
09:40:27,6.32,35,-1
09:40:30,6.32,18,-1
09:40:33,6.32,45,-1
09:40:36,6.32,74,-1
09:40:39,6.32,50,1
09:40:42,6.32,5,1
09:40:45,6.3,139,-1
09:40:48,6.32,6,1
09:40:51,6.32,139,1
09:40:54,6.32,61,-1
09:40:57,6.32,10,-1
09:41:00,6.32,13,1
09:41:03,6.32,4,1
09:41:06,6.31,135,-1
09:41:12,6.31,1,1
09:41:18,6.31,23,1
09:41:21,6.31,12,1
09:41:24,6.3,93,-1
09:41:27,6.3,8,1
09:41:33,6.3,129,1
09:41:36,6.29,32,-1
09:41:39,6.29,12,-1
09:41:42,6.29,71,-1
09:41:45,6.29,795,1
09:41:48,6.28,86,-1
09:41:51,6.29,33,-1
09:41:54,6.29,56,1
09:42:00,6.29,177,-1
09:42:06,6.28,389,-1
09:42:12,6.28,23,1
09:42:15,6.26,215,-1
09:42:18,6.26,26,1
09:42:21,6.26,27,1
09:42:24,6.27,189,1
09:42:30,6.27,29,-1
09:42:33,6.28,200,1
09:42:39,6.28,239,1
09:42:45,6.28,2,-1
09:42:48,6.28,14,-1
09:42:54,6.29,3,1
09:42:57,6.28,12,-1
09:43:00,6.28,15,-1
09:43:03,6.28,28,-1
09:43:06,6.29,162,1
09:43:09,6.29,7,1
09:43:12,6.29,3,-1
09:43:18,6.3,46,1
09:43:21,6.3,96,1
09:43:24,6.3,6,1
09:43:27,6.3,40,1
09:43:30,6.29,48,-1
09:43:48,6.3,88,-1
09:43:51,6.3,270,1
09:44:03,6.3,136,1
09:44:06,6.29,23,-1
09:44:12,6.3,120,1
09:44:18,6.28,45,-1
09:44:21,6.29,19,1
09:44:24,6.29,111,1
09:44:27,6.29,178,1
09:44:30,6.28,2,-1
09:44:33,6.29,65,1
09:44:36,6.28,49,-1
09:44:39,6.28,84,1
09:44:42,6.27,126,-1
09:44:48,6.26,16,-1
09:44:51,6.26,185,-1
09:45:00,6.26,1,-1
09:45:03,6.26,11,-1
09:45:06,6.27,87,1
09:45:12,6.26,37,-1
09:45:15,6.28,6,1
09:45:21,6.28,90,1
09:45:24,6.28,9,-1
09:45:27,6.28,7,-1
09:45:30,6.28,14,1
09:45:33,6.28,202,1
09:45:39,6.28,10,1
09:45:42,6.28,15,1
09:45:51,6.28,33,1
09:45:54,6.27,11,-1
09:46:00,6.26,7,-1
09:46:03,6.27,124,1
09:46:06,6.26,12,-1
09:46:09,6.27,43,1
09:46:12,6.27,1,1
09:46:15,6.27,2,1
09:46:18,6.26,13,-1
09:46:24,6.27,22,1
09:46:27,6.26,34,-1
09:46:30,6.26,80,-1
09:46:36,6.25,18,-1
09:46:39,6.25,180,-1
09:46:45,6.24,15,-1
09:46:48,6.24,28,-1
09:46:51,6.24,110,-1
09:46:54,6.23,3,-1
09:46:57,6.24,28,1
09:47:00,6.23,147,-1
09:47:06,6.23,7,1
09:47:09,6.23,1,1
09:47:12,6.23,263,1
09:47:15,6.22,280,-1
09:47:18,6.22,170,-1
09:47:21,6.22,27,1
09:47:30,6.22,21,-1
09:47:33,6.22,36,-1
09:47:39,6.23,7,1
09:47:45,6.23,14,1
09:47:51,6.23,19,1
09:47:54,6.23,8,1
09:48:00,6.22,1,-1
09:48:09,6.23,99,1
09:48:12,6.24,13,1
09:48:18,6.24,85,1
09:48:21,6.24,57,1
09:48:24,6.24,1,1
09:48:27,6.24,41,1
09:48:30,6.24,5,1
09:48:36,6.24,10,1
09:48:45,6.25,64,1
09:48:48,6.25,63,-1
09:48:51,6.25,45,-1
09:48:57,6.25,3,-1
09:49:03,6.25,15,-1
09:49:06,6.25,66,-1
09:49:12,6.25,29,1
09:49:15,6.24,19,-1
09:49:18,6.25,15,1
09:49:21,6.25,15,-1
09:49:24,6.24,68,-1
09:49:27,6.24,145,-1
09:49:30,6.24,15,-1
09:49:33,6.25,40,1
09:49:36,6.25,67,-1
09:49:39,6.24,28,-1
09:49:42,6.24,37,-1
09:49:45,6.25,57,1
09:49:48,6.24,53,-1
09:49:54,6.24,10,1
09:50:00,6.24,39,1
09:50:03,6.24,261,1
09:50:09,6.23,82,-1
09:50:12,6.24,13,1
09:50:21,6.23,10,-1
09:50:30,6.22,55,-1
09:50:33,6.22,55,-1
09:50:36,6.22,15,1
09:50:39,6.22,58,1
09:50:45,6.21,388,-1
09:50:48,6.21,30,-1
09:50:54,6.2,101,-1
09:51:00,6.21,38,1
09:51:03,6.2,34,-1
09:51:09,6.21,10,1
09:51:12,6.22,2,1
09:51:21,6.21,10,-1
09:51:24,6.22,1,1
09:51:27,6.22,3,1
09:51:30,6.21,8,-1
09:51:33,6.21,1,-1
09:51:36,6.22,176,1
09:51:39,6.22,30,1
09:51:48,6.22,4,-1
09:51:51,6.22,33,-1
09:51:54,6.22,32,1
09:51:57,6.22,260,1
09:52:00,6.21,3,-1
09:52:03,6.21,7,-1
09:52:12,6.21,114,-1
09:52:15,6.22,14,1
09:52:18,6.22,160,1
09:52:21,6.21,20,-1
09:52:24,6.21,202,-1
09:52:27,6.21,45,-1
09:52:39,6.22,86,1
09:52:48,6.22,12,1
09:52:54,6.22,11,1
09:53:03,6.22,3,1
09:53:12,6.22,152,1
09:53:15,6.22,40,-1
09:53:18,6.22,50,-1
09:53:30,6.22,22,-1
09:53:36,6.22,5,-1
09:53:39,6.23,1,1
09:53:54,6.23,9,1
09:53:57,6.23,22,1
09:54:00,6.22,2,-1
09:54:03,6.22,40,-1
09:54:09,6.22,5,-1
09:54:12,6.22,195,-1
09:54:15,6.21,105,-1
09:54:18,6.21,2,-1
09:54:24,6.19,1004,-1
09:54:27,6.18,149,-1
09:54:30,6.19,279,1
09:54:36,6.17,72,-1
09:54:39,6.16,37,-1
09:54:42,6.16,162,-1
09:54:45,6.16,272,1
09:54:48,6.16,87,1
09:54:51,6.15,340,-1
09:54:54,6.15,47,1
09:54:57,6.14,24,-1
09:55:00,6.15,2,1
09:55:03,6.15,191,1
09:55:06,6.15,48,1
09:55:12,6.15,186,-1
09:55:18,6.15,93,1
09:55:21,6.14,40,-1
09:55:24,6.14,57,-1
09:55:27,6.14,5,1
09:55:30,6.13,69,-1
09:55:36,6.13,50,-1
09:55:39,6.13,257,-1
09:55:42,6.14,4,1
09:55:45,6.13,56,-1
09:55:51,6.14,2,1
09:55:57,6.14,8,1
09:56:00,6.14,126,1
09:56:03,6.13,360,-1
09:56:06,6.13,24,1
09:56:09,6.13,6,1
09:56:12,6.13,30,1
09:56:15,6.13,11,1
09:56:24,6.14,11,1
09:56:27,6.13,21,-1
09:56:30,6.13,183,-1
09:56:33,6.13,5,-1
09:56:36,6.13,2,1
09:56:39,6.13,11,1
09:56:45,6.13,10,1
09:56:48,6.13,9,1
09:56:51,6.14,24,1
09:56:57,6.13,9,-1
09:57:00,6.13,8,-1
09:57:03,6.13,90,-1
09:57:06,6.13,6,-1
09:57:09,6.14,20,1
09:57:12,6.14,55,-1
09:57:15,6.14,42,1
09:57:18,6.14,97,-1
09:57:21,6.13,197,-1
09:57:24,6.14,12,1
09:57:27,6.13,129,-1
09:57:36,6.13,3,1
09:57:39,6.12,363,-1
09:57:45,6.11,34,-1
09:57:48,6.11,40,-1
09:57:54,6.13,12,-1
09:57:57,6.12,3,-1
09:58:00,6.14,32,1
09:58:03,6.11,88,-1
09:58:15,6.12,185,-1
09:58:18,6.1,166,-1
09:58:21,6.1,160,-1
09:58:24,6.1,46,-1
09:58:27,6.09,253,-1
09:58:30,6.11,51,1
09:58:36,6.11,4,-1
09:58:42,6.12,31,1
09:58:45,6.11,19,-1
09:58:48,6.11,77,1
09:58:51,6.1,228,-1
09:58:54,6.09,88,-1
09:58:57,6.1,114,1
09:59:00,6.1,30,-1
09:59:03,6.1,5,-1
09:59:06,6.11,6,1
09:59:09,6.1,37,-1
09:59:12,6.11,4,1
09:59:18,6.1,100,-1
09:59:21,6.11,4,1
09:59:24,6.1,43,-1
09:59:27,6.11,55,1
09:59:33,6.11,15,1
09:59:36,6.1,393,-1
09:59:39,6.1,88,1
09:59:42,6.1,17,1
09:59:45,6.1,54,1
09:59:48,6.1,150,1
09:59:51,6.1,10,-1
09:59:57,6.1,50,-1
10:00:03,6.09,17,-1
10:00:09,6.1,56,-1
10:00:12,6.11,7,1
10:00:15,6.1,88,-1
10:00:18,6.1,10,1
10:00:21,6.1,85,1
10:00:24,6.11,51,1
10:00:30,6.09,47,-1
10:00:39,6.1,53,-1
10:00:45,6.09,186,-1
10:00:54,6.09,165,-1
10:00:57,6.09,42,1
10:01:00,6.09,11,1
10:01:03,6.09,6,1
10:01:06,6.09,109,1
10:01:09,6.09,2,-1
10:01:12,6.09,26,-1
10:01:18,6.1,3,1
10:01:24,6.1,26,1
10:01:27,6.09,82,-1
10:01:30,6.1,11,1
10:01:33,6.09,5,-1
10:01:36,6.09,156,-1
10:01:39,6.09,34,-1
10:01:54,6.09,10,-1
10:02:00,6.09,115,-1
10:02:03,6.09,1,-1
10:02:06,6.09,69,-1
10:02:09,6.09,9,1
10:02:15,6.09,59,-1
10:02:21,6.09,2,-1
10:02:24,6.09,3,-1
10:02:30,6.09,8,-1
10:02:39,6.1,1,1
10:02:45,6.09,7,-1
10:02:48,6.1,34,1
10:02:51,6.1,5,1
10:02:54,6.1,8,1
10:02:57,6.1,10,1
10:03:00,6.09,109,-1
10:03:03,6.1,219,1
10:03:06,6.1,12,1
10:03:09,6.1,1,1
10:03:12,6.1,5,1
10:03:15,6.09,100,-1
10:03:18,6.09,5,-1
10:03:24,6.1,30,1
10:03:27,6.1,1,1
10:03:30,6.09,28,-1
10:03:33,6.1,175,1
10:03:36,6.1,2,1
10:03:42,6.09,64,-1
10:03:51,6.09,81,-1
10:03:57,6.09,487,-1
10:04:00,6.09,21,1
10:04:09,6.09,202,1
10:04:12,6.09,148,1
10:04:15,6.09,21,1
10:04:18,6.08,81,-1
10:04:21,6.08,100,1
10:04:24,6.09,30,1
10:04:27,6.09,34,1
10:04:30,6.08,101,-1
10:04:33,6.1,7,1
10:04:36,6.1,26,1
10:04:42,6.1,9,1
10:04:45,6.1,9,1
10:04:48,6.09,39,-1
10:04:51,6.09,12,1
10:04:54,6.1,322,1
10:04:57,6.11,71,1
10:05:06,6.12,10,1
10:05:09,6.12,5,1
10:05:12,6.11,6,-1
10:05:15,6.12,223,1
10:05:18,6.11,117,-1
10:05:24,6.11,10,-1
10:05:33,6.12,20,1
10:05:36,6.11,157,-1
10:05:39,6.12,116,1
10:05:42,6.11,26,-1
10:05:45,6.12,17,1
10:05:48,6.12,21,1
10:05:51,6.11,30,-1
10:06:06,6.12,112,1
10:06:09,6.11,26,-1
10:06:12,6.11,56,-1
10:06:15,6.11,40,1
10:06:18,6.1,29,-1
10:06:21,6.11,46,1
10:06:24,6.11,1,1
10:06:27,6.11,145,1
10:06:33,6.11,10,1
10:06:45,6.1,91,-1
10:06:48,6.1,10,1
10:06:57,6.11,35,1
10:07:00,6.1,2,-1
10:07:03,6.1,24,-1
10:07:12,6.09,1,-1
10:07:15,6.1,6,1
10:07:18,6.1,68,1
10:07:21,6.1,6,1
10:07:24,6.1,3,1
10:07:27,6.1,68,1
10:07:30,6.1,51,1
10:07:36,6.1,116,1
10:07:39,6.1,28,1
10:07:48,6.1,53,-1
10:07:57,6.09,483,-1
10:08:00,6.09,3,1
10:08:03,6.08,18,-1
10:08:06,6.08,60,-1
10:08:09,6.08,214,-1
10:08:15,6.08,15,-1
10:08:18,6.08,47,-1
10:08:24,6.08,3,-1
10:08:33,6.07,148,-1
10:08:39,6.07,193,-1
10:08:42,6.06,81,-1
10:08:45,6.08,1,1
10:08:48,6.06,2,-1
10:08:51,6.06,249,-1
10:08:57,6.06,51,-1
10:09:00,6.06,31,1
10:09:03,6.06,8,1
10:09:06,6.05,312,-1
10:09:09,6.05,1,-1
10:09:12,6.05,188,-1
10:09:15,6.06,196,1
10:09:18,6.06,5,1
10:09:21,6.06,27,1
10:09:24,6.06,18,1
10:09:27,6.06,34,1
10:09:30,6.06,271,1
10:09:33,6.06,34,1
10:09:36,6.06,16,-1
10:09:42,6.07,14,1
10:09:45,6.06,21,-1
10:09:48,6.07,45,1
10:09:51,6.07,1,-1
10:09:57,6.09,25,1
10:10:03,6.08,10,-1
10:10:06,6.08,2,-1
10:10:09,6.09,24,1
10:10:12,6.09,29,-1
10:10:15,6.09,271,-1
10:10:18,6.09,25,1
10:10:21,6.1,199,1
10:10:24,6.1,17,-1
10:10:27,6.1,247,-1
10:10:30,6.1,1,1
10:10:33,6.09,4,-1
10:10:36,6.1,20,1
10:10:48,6.09,3,1
10:10:57,6.09,20,1
10:11:03,6.09,1,1
10:11:06,6.07,153,-1
10:11:09,6.09,5,-1
10:11:24,6.08,51,-1
10:11:27,6.07,86,-1
10:11:30,6.07,66,-1
10:11:36,6.07,36,1
10:11:39,6.06,55,-1
10:11:42,6.06,153,-1
10:11:48,6.07,1,-1
10:11:51,6.08,20,1
10:11:54,6.08,5,1
10:11:57,6.08,53,1
10:12:06,6.08,13,1
10:12:24,6.1,3,1
10:12:33,6.1,24,1
10:12:36,6.09,6,-1
10:12:42,6.09,10,1
10:12:45,6.1,31,1
10:12:57,6.1,11,1
10:13:00,6.11,46,1
10:13:09,6.11,2,1
10:13:12,6.11,1,1
10:13:21,6.09,127,-1
10:13:24,6.09,29,1
10:13:27,6.09,27,1
10:13:33,6.09,10,1
10:13:42,6.09,47,1
10:13:45,6.08,21,-1
10:13:48,6.09,2,1
10:13:54,6.08,14,-1
10:14:00,6.08,5,-1
10:14:03,6.08,8,-1
10:14:06,6.08,21,-1
10:14:09,6.08,2,-1
10:14:30,6.09,3,1
10:14:39,6.09,37,1
10:14:42,6.1,9,1
10:15:00,6.1,148,1
10:15:09,6.11,40,1
10:15:15,6.11,288,1
10:15:27,6.12,10,1
10:15:33,6.11,85,-1
10:15:36,6.11,137,-1
10:15:48,6.11,5,-1
10:15:51,6.12,165,1
10:15:57,6.11,41,1
10:16:00,6.11,30,1
10:16:03,6.11,3,1
10:16:09,6.12,8,1
10:16:15,6.11,7,-1
10:16:18,6.12,9,1
10:16:21,6.1,79,-1
10:16:33,6.11,26,-1
10:16:36,6.11,6,1
10:16:39,6.11,6,1
10:16:48,6.1,11,-1
10:16:51,6.12,107,1
10:16:54,6.1,96,-1
10:17:18,6.11,1,1
10:17:24,6.11,17,1
10:17:27,6.12,37,1
10:17:42,6.12,10,1
10:17:45,6.13,98,1
10:17:48,6.12,5,-1
10:17:51,6.13,17,1
10:17:54,6.12,37,-1
10:18:00,6.1,247,-1
10:18:06,6.11,42,1
10:18:09,6.11,14,-1
10:18:18,6.11,7,-1
10:18:45,6.11,18,-1
10:18:48,6.11,19,-1
10:18:51,6.12,38,1
10:19:00,6.11,71,-1
10:19:09,6.11,58,-1
10:19:15,6.11,7,-1
10:19:18,6.11,158,-1
10:19:21,6.11,48,-1
10:19:24,6.12,12,1
10:19:27,6.11,40,-1
10:19:30,6.11,91,-1
10:19:45,6.1,117,-1
10:19:48,6.11,3,1
10:20:09,6.1,1,-1
10:20:12,6.11,15,1
10:20:18,6.11,2,1
10:20:27,6.1,46,-1
10:20:30,6.11,17,1
10:20:33,6.11,3,1
10:20:48,6.11,13,1
10:21:06,6.11,22,1
10:21:15,6.12,4,1
10:21:24,6.12,21,1
10:21:27,6.12,100,1
10:21:39,6.12,45,1
10:21:42,6.12,5,1
10:21:57,6.12,167,1
10:22:00,6.12,20,1
10:22:03,6.12,2,1
10:22:06,6.12,1,1
10:22:30,6.12,20,-1
10:22:57,6.13,5,1
10:23:06,6.13,1,1
10:23:09,6.13,6,1
10:23:18,6.13,4,1
10:23:30,6.13,44,1
10:23:36,6.13,28,1
10:23:54,6.13,4,1
10:23:57,6.13,1,1
10:24:03,6.13,15,1
10:24:15,6.13,35,1
10:24:24,6.13,2,1
10:24:27,6.13,2,1
10:24:33,6.13,18,1
10:24:36,6.13,6,-1
10:24:45,6.14,9,1
10:24:48,6.14,5,1
10:24:51,6.14,8,1
10:24:54,6.14,8,1
10:25:00,6.15,3,1
10:25:03,6.15,10,1
10:25:09,6.16,69,1
10:25:12,6.16,39,1
10:25:15,6.15,33,-1
10:25:18,6.16,183,1
10:25:21,6.16,11,-1
10:25:24,6.16,1,-1
10:25:30,6.17,335,1
10:25:33,6.16,116,-1
10:25:36,6.17,17,1
10:25:39,6.16,1,-1
10:25:42,6.17,1,1
10:25:45,6.17,6,1
10:25:54,6.15,42,-1
10:26:03,6.16,32,1
10:26:15,6.15,33,-1
10:26:21,6.15,20,1
10:26:30,6.15,17,1
10:26:33,6.15,20,-1
10:26:42,6.16,1,1
10:26:45,6.15,15,-1
10:26:48,6.15,15,1
10:26:51,6.15,1,-1
10:26:54,6.15,9,1
10:27:12,6.15,47,1
10:27:18,6.15,121,-1
10:27:21,6.15,4,-1
10:27:24,6.15,7,-1
10:27:27,6.15,1,-1
10:27:30,6.15,6,-1
10:27:33,6.15,2,-1
10:27:39,6.14,9,-1
10:27:45,6.14,1,-1
10:27:48,6.15,2,1
10:28:00,6.15,4,1
10:28:03,6.14,28,-1
10:28:24,6.14,3,1
10:28:36,6.13,120,-1
10:28:42,6.13,54,-1
10:28:48,6.12,6,-1
10:28:54,6.12,24,-1
10:29:09,6.11,5,-1
10:29:30,6.11,16,-1
10:29:33,6.11,36,-1
10:29:42,6.12,4,1
10:29:45,6.1,203,-1
10:29:51,6.12,2,1
10:30:00,6.11,1,-1
10:30:09,6.11,29,1
10:30:12,6.1,6,-1
10:30:18,6.11,10,1
10:30:27,6.11,20,1
10:30:39,6.11,16,1
10:30:54,6.11,70,-1
10:31:09,6.1,1,-1
10:31:12,6.11,2,1
10:31:18,6.1,12,-1
10:31:27,6.1,31,-1
10:31:42,6.1,7,-1
10:31:51,6.1,16,-1
10:32:00,6.1,28,-1
10:32:03,6.1,64,-1
10:32:12,6.1,71,-1
10:32:18,6.09,66,-1
10:32:21,6.08,120,-1
10:32:24,6.08,23,-1
10:32:36,6.09,3,1
10:32:42,6.07,61,-1
10:32:45,6.08,10,1
10:32:51,6.07,10,-1
10:33:12,6.08,10,1
10:33:15,6.08,1,1
10:33:18,6.07,15,-1
10:33:21,6.08,16,1
10:33:24,6.08,21,1
10:33:39,6.08,43,-1
10:33:42,6.08,11,-1
10:33:54,6.09,18,1
10:34:09,6.09,20,1
10:34:12,6.09,20,1
10:34:45,6.1,19,1
10:34:48,6.1,54,-1
10:34:51,6.1,5,-1
10:34:57,6.09,1,-1
10:35:15,6.09,8,-1
10:35:18,6.1,7,1
10:35:24,6.11,461,1
10:35:36,6.11,123,1
10:35:39,6.11,26,1
10:35:42,6.1,3,-1
10:35:54,6.1,1,-1
10:36:00,6.1,20,-1
10:36:03,6.11,4,1
10:36:09,6.11,20,1
10:36:12,6.11,20,1
10:36:15,6.11,3,1
10:36:21,6.11,18,-1
10:36:24,6.12,5,1
10:36:27,6.11,48,-1
10:36:33,6.11,4,-1
10:36:36,6.11,3,-1
10:36:42,6.11,17,-1
10:36:45,6.11,6,-1
10:36:51,6.11,30,-1
10:36:54,6.11,5,-1
10:36:57,6.11,1,-1
10:37:00,6.12,7,1
10:37:12,6.11,5,-1
10:37:15,6.11,20,-1
10:37:18,6.12,10,1
10:37:27,6.11,43,-1
10:37:39,6.11,3,1
10:37:48,6.1,8,-1
10:38:06,6.1,6,-1
10:38:18,6.1,2,-1
10:38:48,6.1,7,-1
10:38:51,6.1,2,-1
10:39:03,6.1,30,-1
10:39:12,6.1,4,-1
10:39:30,6.1,47,-1
10:39:36,6.1,40,-1
10:39:42,6.1,59,-1
10:39:51,6.1,3,-1
10:40:12,6.11,19,1
10:40:18,6.11,64,1
10:40:54,6.11,12,-1
10:41:12,6.11,93,-1
10:41:24,6.1,54,-1
10:41:27,6.1,133,-1
10:41:30,6.1,12,1
10:41:33,6.09,7,-1
10:41:36,6.1,47,1
10:41:39,6.09,12,-1
10:41:42,6.1,1,1
10:41:51,6.09,1,-1
10:42:00,6.09,69,-1
10:42:09,6.09,8,-1
10:42:12,6.09,11,1
10:42:18,6.08,7,-1
10:42:24,6.09,16,1
10:42:30,6.09,4,-1
10:42:33,6.09,56,-1
10:42:48,6.09,25,-1
10:42:51,6.1,96,1
10:42:54,6.1,3,-1
10:42:57,6.1,1,-1
10:43:27,6.09,14,-1
10:43:30,6.09,22,-1
10:43:45,6.1,95,1
10:43:51,6.11,2,1
10:44:30,6.11,3,-1
10:44:33,6.11,12,-1
10:44:48,6.12,82,1
10:45:09,6.13,30,1
10:45:15,6.12,30,-1
10:45:18,6.12,1,-1
10:45:21,6.12,15,-1
10:45:30,6.12,2,-1
10:45:33,6.12,13,-1
10:45:42,6.12,5,1
10:46:00,6.12,5,1
10:46:06,6.11,26,-1
10:46:09,6.11,12,1
10:46:12,6.11,62,-1
10:46:15,6.12,3,1
10:46:39,6.11,10,-1
10:47:09,6.13,64,1
10:47:12,6.13,135,-1
10:47:18,6.13,18,-1
10:47:24,6.13,3,-1
10:47:33,6.13,3,1
10:48:36,6.11,34,-1
10:48:42,6.13,24,1
