时间,成交价,手数,买卖盘性质
09:42:45,4.0,178,-1
09:42:54,4.0,39,-1
09:43:00,4.01,10,1
09:43:06,4.01,49,1
09:43:18,4.01,2,1
09:43:30,4.01,3,1
09:43:48,4.0,75,-1
09:43:51,4.01,25,1
09:44:12,4.0,604,-1
09:44:15,4.01,1413,1
09:44:18,4.01,265,1
09:44:24,4.0,10,-1
09:44:36,4.01,16,1
09:44:42,4.0,53,-1
09:44:48,4.0,26,-1
09:44:51,4.01,10,1
09:44:54,4.0,21,-1
09:45:00,4.01,17,1
09:45:03,4.0,2,-1
09:45:09,4.0,1,-1
09:45:12,4.01,200,1
09:45:15,4.0,13,-1
09:45:18,4.0,71,-1
09:45:21,4.0,30,-1
09:45:24,4.0,16,-1
09:45:27,4.0,834,-1
09:45:30,4.0,42,-1
09:45:33,4.0,22,1
09:45:36,3.99,5,-1
09:45:45,3.99,1,-1
09:45:48,3.99,1009,-1
09:45:51,3.99,92,-1
09:45:54,3.99,5,-1
09:45:57,3.99,23,-1
09:46:03,3.99,14,-1
09:46:06,3.99,29,-1
09:46:18,3.99,1,-1
09:46:21,3.99,4,-1
09:46:24,3.99,64,-1
09:46:30,3.99,39,-1
09:46:33,3.99,10,-1
09:46:36,3.99,39,-1
09:46:39,3.99,10,-1
09:46:42,3.99,75,-1
09:46:48,3.99,15,-1
09:46:51,3.99,116,-1
09:48:03,3.99,12,1
09:48:06,3.99,10,1
09:48:09,3.99,136,1
09:48:18,3.99,2,-1
09:48:27,3.99,62,-1
09:48:36,3.99,3,-1
09:48:39,4.0,190,1
09:48:45,4.0,55,1
09:48:51,4.0,10,1
09:48:57,4.0,40,1
09:49:00,4.0,640,1
09:49:12,4.01,39,1
09:49:18,4.0,121,-1
09:49:33,4.0,42,-1
09:49:48,4.0,3,1
09:49:54,3.99,5,-1
09:50:03,3.99,40,-1
09:50:06,4.0,4,1
09:50:21,4.0,153,1
09:50:24,4.0,2,1
09:50:27,3.99,82,-1
09:50:30,3.99,7,1
09:50:42,3.99,4,1
09:51:12,3.99,9,1
09:51:18,3.99,1,1
09:51:21,3.98,288,-1
09:51:24,3.99,17,1
09:51:27,3.99,6,1
09:51:45,3.98,34,-1
09:51:48,3.98,11,-1
09:51:54,3.98,124,-1
09:51:57,3.98,26,-1
09:52:00,3.98,47,-1
09:52:03,3.98,38,-1
09:52:09,3.98,3,-1
09:52:12,3.99,2420,1
09:52:15,3.99,43,-1
09:52:21,3.99,10,-1
09:52:24,3.99,253,-1
09:52:27,3.99,100,-1
09:52:42,4.0,200,1
09:52:45,4.0,127,1
09:52:48,4.0,24,1
09:52:54,4.01,36,1
09:53:00,4.0,7,-1
09:53:03,4.01,214,1
09:53:15,4.01,505,1
09:53:27,4.0,10,-1
09:53:39,4.01,20,1
09:53:48,4.0,6,-1
09:53:57,4.0,10,-1
09:54:00,4.0,27,-1
09:54:03,4.0,47,-1
09:54:06,4.0,114,-1
09:54:12,4.0,3,1
09:54:18,4.0,5,1
09:54:27,4.0,16,1
09:54:33,4.0,7,1
09:54:39,3.99,7,-1
09:54:42,4.0,10,1
09:54:45,4.0,2,1
09:55:09,3.99,14,-1
09:55:18,4.0,30,1
09:55:33,3.99,30,-1
09:55:51,3.99,7,-1
09:56:03,3.99,200,-1
09:56:09,3.99,2,-1
09:56:15,3.99,77,-1
09:56:21,4.0,1,1
09:56:30,3.99,2,-1
09:56:39,3.99,106,-1
09:56:45,3.99,1,-1
09:56:51,3.99,17,-1
09:57:03,3.99,260,-1
09:57:06,3.99,233,-1
09:57:09,3.99,1,-1
09:57:12,3.99,45,-1
09:57:15,3.99,93,-1
09:57:18,3.99,198,-1
09:57:21,3.99,15,-1
09:57:24,4.0,9,1
09:57:27,3.99,8,-1
09:57:33,4.0,5,1
09:57:36,3.99,3354,-1
09:57:39,3.99,749,-1
09:57:42,3.99,246,-1
09:57:45,3.99,49,-1
09:57:48,3.99,104,-1
09:57:54,3.99,131,-1
09:58:00,3.99,84,-1
09:58:03,3.99,94,-1
09:58:06,3.99,109,-1
09:58:09,4.0,3,1
09:58:12,3.99,13,-1
09:58:15,3.99,71,-1
09:58:18,3.99,12,-1
09:58:24,3.99,403,-1
09:58:36,3.98,17,-1
09:58:39,3.98,30,-1
09:58:42,3.98,20,-1
09:58:48,3.98,30,-1
09:59:00,3.98,10,-1
09:59:03,3.99,57,1
09:59:12,3.99,1,1
09:59:15,3.98,24,-1
09:59:21,3.98,10,1
09:59:33,3.98,7,1
10:00:00,3.97,86,-1
10:00:03,3.97,66,-1
10:00:09,3.97,30,-1
10:00:12,3.98,10,1
10:00:18,3.97,98,-1
10:00:24,3.97,28,-1
10:00:30,3.98,43,1
10:00:42,3.97,146,-1
10:00:45,3.96,69,-1
10:00:51,3.96,42,-1
10:00:57,3.96,10,-1
10:01:00,3.96,7,-1
10:01:03,3.97,81,1
10:01:12,3.97,10,1
10:01:15,3.96,3,-1
10:01:18,3.96,5,-1
10:01:27,3.96,15,-1
10:01:36,3.96,5,-1
10:01:39,3.97,100,1
10:01:42,3.96,6,-1
10:01:45,3.97,327,1
10:01:48,3.97,130,-1
10:01:51,3.97,17,1
10:02:12,3.97,7,1
10:02:21,3.96,4,-1
10:02:24,3.97,489,1
10:02:30,3.97,58,1
10:02:36,3.97,4,1
10:02:39,3.97,9,1
10:02:48,3.97,245,1
10:02:51,3.97,89,1
10:03:06,3.98,652,1
10:03:09,3.97,48,-1
10:03:21,3.97,58,-1
10:03:45,3.97,100,-1
10:03:48,3.96,242,-1
10:03:57,3.97,15,-1
10:04:00,3.97,53,-1
10:04:03,3.97,9,1
10:04:06,3.97,169,1
10:04:15,3.98,97,1
10:04:24,3.98,21,1
10:04:30,3.98,1,1
10:04:33,3.98,2,1
10:04:36,3.98,10,1
10:04:45,3.97,130,-1
10:04:57,3.97,50,-1
10:05:00,3.97,80,-1
10:05:12,3.98,10,1
10:05:15,3.97,12,-1
10:05:21,3.97,40,-1
10:05:27,3.98,2,1
10:05:33,3.98,300,1
10:05:36,3.98,5,1
10:05:45,3.97,155,-1
10:05:51,3.97,19,-1
10:05:54,3.98,1005,1
10:06:03,3.98,20,1
10:06:06,3.98,20,-1
10:06:18,3.98,4,1
10:06:21,3.98,10,-1
10:06:36,3.99,121,1
10:06:39,3.98,21,-1
10:06:45,3.98,8,-1
10:07:03,3.98,3,-1
10:07:27,3.98,40,-1
10:07:30,3.98,15,-1
10:07:45,3.98,29,-1
10:08:06,3.98,46,-1
10:08:09,3.98,32,-1
10:08:12,3.98,41,-1
10:08:15,3.98,92,-1
10:08:42,3.98,5,1
10:09:06,3.98,130,1
10:09:18,3.98,32,1
10:09:27,3.98,5,1
10:09:30,3.98,1,1
10:09:51,3.97,10,-1
10:09:57,3.98,17,1
10:10:03,3.97,1,-1
10:10:09,3.97,10,-1
10:10:21,3.98,1,1
10:10:24,3.98,121,1
10:10:36,3.97,7,-1
10:10:42,3.97,2,-1
10:10:45,3.97,10,-1
10:10:51,3.98,10,1
10:10:57,3.97,68,-1
10:11:15,3.97,34,-1
10:11:24,3.97,248,-1
10:11:33,3.97,22,-1
10:11:36,3.97,72,-1
10:11:42,3.97,332,-1
10:11:45,3.96,41,-1
10:12:03,3.96,50,-1
10:12:15,3.96,300,-1
10:12:21,3.96,75,-1
10:12:30,3.96,5,-1
10:12:36,3.96,6,-1
10:12:42,3.96,8,-1
10:12:51,3.96,4,-1
10:13:09,3.96,5,-1
10:13:24,3.97,9,1
10:13:36,3.96,72,-1
10:13:45,3.97,20,1
10:13:51,3.97,1,1
10:13:57,3.97,4,1
10:14:15,3.97,62,1
10:14:27,3.97,81,1
10:14:30,3.97,2,1
10:14:33,3.97,12,1
10:15:06,3.96,37,-1
10:15:12,3.97,143,1
10:15:24,3.96,4,-1
10:15:27,3.97,74,1
10:15:36,3.97,20,1
10:15:42,3.97,15,1
10:15:45,3.97,32,1
10:15:54,3.97,2,1
10:16:12,3.97,58,1
10:16:15,3.97,59,1
10:16:18,3.97,29,1
10:16:33,3.98,1,1
10:17:06,3.98,100,1
10:17:15,3.98,10,1
10:17:21,3.97,344,-1
10:17:33,3.98,127,1
10:17:36,3.97,2,-1
10:18:00,3.98,30,1
10:18:06,3.97,23,-1
10:18:15,3.97,39,-1
10:18:27,3.98,9,1
10:18:33,3.97,4,-1
10:18:39,3.97,118,-1
10:18:42,3.97,36,-1
10:18:45,3.97,175,-1
10:19:06,3.97,20,1
10:19:09,3.97,13,1
10:19:42,3.97,268,1
10:19:45,3.97,1,1
10:20:27,3.97,217,1
10:20:30,3.97,12,1
10:20:33,3.97,15,-1
10:21:21,3.97,15,-1
10:21:24,3.97,14,1
10:21:33,3.98,250,1
10:21:51,3.97,25,-1
10:22:00,3.98,2011,1
10:22:03,3.98,93,1
10:22:06,3.98,93,-1
10:22:30,3.98,10,1
10:22:57,3.98,3,1
10:23:00,3.98,9,1
10:23:15,3.98,8,-1
10:23:33,3.99,39,1
10:23:48,3.99,63,1
10:23:54,3.98,56,-1
10:23:57,3.99,10,1
10:24:00,3.99,61,1
10:24:03,3.98,39,-1
10:24:06,3.99,2,1
10:24:39,3.98,8,-1
10:24:42,3.99,3,1
10:24:45,3.98,14,-1
10:24:48,3.99,1,1
10:24:51,3.99,1,1
10:24:57,3.98,3,-1
10:25:03,3.98,500,-1
10:25:12,3.99,14,1
10:25:33,3.98,27,-1
10:25:51,3.98,500,-1
10:26:06,3.99,190,1
10:26:57,3.99,100,1
10:27:15,3.99,3,1
10:27:21,4.0,2140,1
10:27:24,4.0,1459,1
10:27:27,4.01,1831,1
10:27:30,4.01,700,1
10:27:36,4.02,126,1
10:27:39,4.01,10,-1
10:27:42,4.01,87,-1
10:27:48,4.03,1385,1
10:27:51,4.02,23,-1
10:27:54,4.03,18,1
10:27:57,4.03,205,1
10:28:06,4.02,133,-1
10:28:09,4.02,23,1
10:28:15,4.02,14,1
10:28:18,4.02,32,1
10:28:21,4.01,93,-1
10:28:27,4.01,25,-1
10:28:30,4.02,5,1
10:28:33,4.02,6,1
10:28:36,4.02,96,1
10:28:57,4.01,68,-1
10:29:09,4.0,55,-1
10:29:21,4.0,1,-1
10:29:27,4.0,50,-1
10:29:30,4.0,4,-1
10:30:00,4.0,1,1
10:30:06,4.0,10,1
10:30:54,4.0,27,1
10:31:12,3.99,200,-1
10:31:18,3.99,5,-1
10:31:39,3.99,20,-1
10:31:45,3.99,20,-1
10:31:48,3.99,36,-1
10:31:57,3.99,12,-1
10:32:30,3.99,10,1
10:32:36,3.99,2,1
10:32:51,3.98,46,-1
10:33:09,3.98,32,-1
10:33:45,3.98,2,-1
10:33:51,3.99,37,1
10:33:57,3.98,8,-1
10:34:03,3.99,1,1
10:34:06,3.98,80,-1
10:34:42,3.99,20,1
10:34:45,3.99,65,1
10:35:00,3.98,23,-1
10:35:09,3.98,8,-1
10:35:48,3.99,116,1
10:35:51,3.99,25,-1
10:36:15,3.99,7,-1
10:36:24,3.99,200,-1
10:36:30,3.99,79,-1
10:36:36,3.99,5,-1
10:36:39,3.99,7,-1
10:37:27,3.99,156,-1
10:37:30,3.99,28,-1
10:37:45,4.0,201,1
10:37:51,4.0,2,1
10:38:03,4.0,6,1
10:38:06,3.99,100,-1
10:38:18,4.0,17,1
10:38:24,3.99,152,-1
10:38:33,3.99,93,1
10:38:36,3.99,133,1
10:38:45,3.99,10,-1
10:39:30,3.99,86,-1
10:39:36,3.99,15,-1
10:39:42,3.99,5,-1
10:39:57,4.0,1,1
10:41:03,3.99,13,-1
10:41:45,4.0,15,1
10:42:03,3.99,50,-1
10:42:09,4.0,37,1
10:42:30,4.0,15,1
10:43:15,4.0,14,1
10:43:21,3.99,2,-1
10:43:27,4.0,6,1
10:43:30,3.99,4,-1
10:43:33,4.0,3,1
10:43:36,3.99,27,-1
10:43:48,4.0,2,1
10:43:51,4.0,352,1
10:43:57,3.99,8,-1
10:44:09,3.99,12,-1
10:44:24,4.0,6,1
10:44:30,4.0,1,1
10:44:36,3.99,28,-1
10:45:18,3.99,19,-1
10:45:27,3.99,5,-1
10:45:30,3.99,2,-1
10:45:51,4.0,39,1
10:46:09,3.99,19,-1
10:46:36,4.0,23,1
10:46:42,4.0,20,1
10:46:54,4.0,4,1
10:47:03,4.0,11,1
10:47:30,3.99,1,-1
10:47:36,4.0,22,1
10:47:45,3.99,1,-1
10:47:57,3.99,13,-1
10:48:06,4.0,31,1
10:48:36,4.0,22,1
10:48:39,3.99,100,-1
10:48:45,4.0,1,1
10:49:18,4.0,9,1
10:49:36,4.0,21,1
10:49:51,3.99,12,-1
10:50:06,4.0,21,1
10:50:09,3.98,1468,-1
10:51:06,3.98,47,-1
10:51:27,3.99,1,1
10:52:15,3.99,1,1
10:52:21,3.99,544,1
10:52:57,3.99,29,1
10:53:03,3.99,100,-1
10:53:24,3.99,13,-1
10:54:03,3.99,50,-1
10:54:09,4.0,144,1
10:55:12,4.0,50,1
10:55:18,4.0,107,1
10:57:39,4.0,15,1
10:58:06,3.99,24,-1
10:58:09,4.0,15,1
10:58:39,4.0,14,1
10:59:09,4.0,13,1
10:59:15,3.99,7,-1
10:59:24,4.0,5,1
10:59:42,3.99,10,-1
11:00:00,3.99,40,-1
11:00:33,3.99,16,-1
11:00:45,3.99,27,-1
11:00:48,3.99,4,-1
11:00:54,3.99,26,-1
11:00:57,3.99,9,-1
11:01:00,3.99,7,-1
11:01:15,3.99,49,-1
11:01:33,3.99,9,-1
11:01:48,3.99,13,-1
11:01:51,3.99,2,-1
11:02:09,3.99,64,-1
11:02:12,3.99,3,-1
11:02:15,3.99,312,-1
11:02:18,3.99,1,-1
11:02:27,3.98,30,-1
11:02:42,3.98,43,-1
11:02:57,3.99,11,1
11:03:48,3.99,2,1
11:04:03,3.98,1,-1
11:04:15,3.98,5,-1
11:04:21,3.98,20,-1
11:04:24,3.98,38,-1
11:04:27,3.98,13,-1
11:04:33,3.98,100,-1
11:05:24,3.98,7,-1
11:05:39,3.98,20,-1
11:05:51,3.99,24,1
11:06:24,3.98,29,-1
11:07:27,3.98,46,-1
11:07:57,3.98,50,-1
11:08:00,3.99,59,1
11:08:03,3.99,10,1
11:08:06,3.98,3,-1
11:08:15,3.99,13,1
11:08:18,3.98,113,-1
11:08:36,3.99,92,1
11:09:15,3.99,90,1
11:09:30,3.98,9,-1
11:10:09,3.98,112,-1
11:10:21,3.98,10,-1
11:10:45,3.98,4,-1
11:10:57,3.98,20,-1
11:11:21,3.98,100,-1
11:11:45,3.98,1,-1
11:11:51,3.98,185,-1
11:11:54,3.98,193,-1
11:11:57,3.98,89,-1
11:12:18,3.98,10,1
11:12:36,3.97,2,-1
11:13:18,3.98,2,1
11:13:48,3.98,38,1
11:14:24,3.98,2,1
11:14:27,3.98,97,1
11:15:21,3.98,10,-1
11:15:42,3.98,40,-1
11:15:57,3.98,86,-1
11:16:12,3.98,3,-1
11:16:45,3.99,1,1
11:17:30,3.99,94,1
11:17:39,3.99,88,1
11:18:09,3.98,300,-1
11:18:24,3.98,209,-1
11:18:27,3.98,341,-1
11:18:30,3.98,330,-1
11:18:45,3.97,37,-1
11:18:57,3.98,390,-1
11:19:21,3.97,30,-1
11:19:51,3.98,26,1
11:20:06,3.98,45,1
11:21:48,3.97,17,-1
11:22:09,3.98,23,1
11:22:24,3.97,9,-1
11:22:54,3.97,1,-1
11:22:57,3.98,18,1
11:23:09,3.98,6,1
11:23:33,3.97,5,-1
11:24:00,3.97,10,-1
11:24:42,3.97,10,-1
11:25:09,3.98,25,1
11:25:12,3.98,221,1
11:26:06,3.99,50,1
11:26:09,3.98,15,-1
11:27:42,3.98,2,-1
11:28:09,3.99,1,1
11:28:39,3.98,22,-1
11:28:51,3.98,22,-1
11:30:00,3.98,5,-1
13:00:00,3.98,6,-1
13:00:03,3.98,147,-1
13:00:06,3.99,11,1
13:00:12,3.99,4,1
13:00:33,3.98,20,-1
13:00:54,3.98,23,-1
13:01:18,3.99,1,1
13:01:36,3.99,3,1
13:01:45,3.99,283,1
13:02:00,3.99,1,1
13:02:06,3.99,6,1
13:02:09,3.99,37,1
13:02:45,3.99,5,1
13:03:06,3.99,9,1
13:03:09,3.99,19,1
13:03:18,3.99,80,1
13:04:54,3.98,22,-1
13:05:21,3.99,1,1
13:05:27,3.98,1,-1
13:05:30,3.98,7,-1
13:06:03,3.98,20,-1
13:06:42,3.98,284,-1
13:06:48,3.98,35,-1
13:07:18,3.99,12,1
13:07:57,3.98,40,-1
13:08:57,3.99,31,1
13:09:03,3.99,687,1
13:09:06,4.0,107,1
13:09:18,3.99,1,-1
13:10:03,4.0,5,1
13:10:06,4.0,23,1
13:10:15,4.0,27,1
13:10:33,4.0,41,1
13:10:45,4.0,6,1
13:11:36,4.0,2155,1
13:11:39,4.01,177,1
13:11:48,4.01,120,1
13:11:57,4.01,5,1
13:12:03,4.01,117,1
13:12:09,4.0,2,-1
13:12:21,4.0,100,-1
13:12:27,4.01,50,1
13:12:42,4.0,30,-1
13:12:54,4.0,224,-1
13:12:57,4.0,6,-1
13:14:18,4.0,9,-1
13:14:30,4.0,8,-1
13:14:42,4.0,10,-1
13:15:30,4.0,39,1
13:16:12,3.99,3,-1
13:16:48,3.99,19,-1
13:17:45,3.99,47,-1
13:19:18,3.99,100,-1
13:19:27,3.99,10,-1
13:20:39,3.99,5,-1
13:21:27,4.0,1,1
13:22:18,4.0,2,1
13:22:36,3.99,69,-1
13:23:09,3.99,1,-1
13:23:48,3.99,13,-1
13:23:54,4.0,25,1
13:23:57,3.99,112,-1
13:24:48,3.99,2,-1
13:25:09,4.0,60,1
13:25:21,3.99,2,-1
13:25:48,4.0,30,1
13:25:57,3.99,318,-1
13:26:03,3.99,20,-1
13:26:42,3.99,29,-1
13:26:57,3.99,24,-1
13:27:00,3.99,30,-1
13:27:06,3.99,7,-1
13:27:24,3.99,77,-1
13:27:57,3.99,91,-1
13:28:03,3.99,100,-1
13:28:33,3.99,3,-1
13:29:00,3.99,54,-1
13:29:12,3.99,162,-1
13:30:03,3.99,2,-1
13:30:12,3.99,93,-1
13:30:27,3.99,2,-1
13:30:30,3.99,489,-1
13:30:33,3.99,545,-1
13:32:00,3.98,1,-1
13:32:12,3.98,146,-1
13:32:42,3.98,40,-1
13:32:48,3.98,11,-1
13:33:18,3.98,47,-1
13:34:24,3.98,1,-1
13:34:51,3.98,10,-1
13:35:12,3.98,33,-1
13:35:42,3.98,30,-1
13:35:48,3.99,1,1
13:35:57,3.99,24,1
13:36:00,3.99,12,1
13:37:36,3.99,13,1
13:37:45,3.98,1,-1
13:37:51,3.99,2,1
13:37:57,3.99,50,1
13:38:33,3.98,11,-1
13:38:42,3.99,30,1
13:39:15,3.98,5,-1
13:39:48,3.98,55,-1
13:40:57,3.98,69,-1
13:41:27,3.99,115,1
13:42:00,3.99,107,1
13:42:21,3.99,1,1
13:42:42,3.99,206,1
13:42:48,3.98,61,-1
13:42:51,3.98,221,-1
13:42:57,3.98,169,-1
13:43:00,3.98,40,-1
13:43:57,3.98,2,-1
13:44:24,3.98,2,-1
13:44:51,3.98,391,-1
13:45:03,3.99,1,1
13:46:24,3.99,41,1
13:46:27,3.99,482,1
13:46:33,3.99,2,1
13:46:42,3.99,10,1
13:46:51,3.98,8,-1
13:47:00,3.99,1,1
13:47:03,3.99,70,1
13:47:21,3.99,10,1
13:47:42,3.99,38,1
13:47:57,3.99,66,1
13:48:12,3.99,2,-1
13:48:36,3.99,4,-1
13:48:54,3.99,6,-1
13:49:00,3.99,475,-1
13:49:09,3.98,41,-1
13:49:18,3.99,5,1
13:49:39,3.99,15,1
13:49:42,3.99,13,1
13:50:24,3.98,1,-1
13:50:30,3.98,4,-1
13:50:57,3.98,6,-1
13:51:15,3.98,201,-1
13:51:24,3.98,14,-1
13:51:33,3.98,14,-1
13:51:57,3.98,25,-1
13:52:00,3.99,1,1
13:52:45,3.98,8,-1
13:52:54,3.99,10,1
13:53:09,3.99,11,1
13:53:12,3.98,10,-1
13:54:51,3.98,38,-1
13:54:54,3.98,14,-1
13:55:00,3.98,2,-1
13:55:24,3.99,50,1
13:55:30,3.98,38,-1
13:55:33,3.98,5,-1
13:55:48,3.98,40,-1
13:55:57,3.98,1,-1
13:56:00,3.98,100,-1
13:56:06,3.98,10,-1
13:56:18,3.98,3,-1
13:56:24,3.98,59,-1
13:56:42,3.98,15,-1
13:56:51,3.98,10,-1
13:57:06,3.99,5,1
13:57:36,3.99,221,1
13:58:12,3.99,50,1
13:58:15,3.99,108,1
13:58:18,3.99,119,1
13:58:21,3.99,38,1
13:58:27,3.99,41,1
13:58:30,3.98,12,-1
13:59:24,3.99,89,1
13:59:57,4.0,26,1
14:00:15,3.99,20,-1
14:02:06,3.99,4,-1
14:02:45,4.0,90,1
14:02:54,4.0,15,1
14:02:57,4.0,10,1
14:03:00,4.0,1,1
14:03:21,4.0,17,1
14:03:24,3.99,24,-1
14:03:42,4.0,139,1
14:04:27,4.0,20,1
14:04:36,4.0,121,1
14:04:42,3.99,1,-1
14:05:00,4.0,76,1
14:05:09,4.0,20,1
14:05:12,4.0,1171,1
14:05:36,3.99,7,-1
14:06:06,3.99,7,-1
14:06:21,3.99,10,-1
14:07:00,3.99,20,-1
14:07:27,4.0,4,1
14:08:09,4.0,50,1
14:08:48,4.0,5,1
14:09:15,4.0,76,1
14:09:36,4.0,25,1
14:09:51,3.99,2,-1
14:10:00,4.0,122,1
14:10:09,4.0,462,1
14:10:12,4.0,338,1
14:10:33,4.01,574,1
14:11:51,4.0,20,-1
